"X--Kurve 1::[-I(TK1), cc1 capacitance=0]","Y--Kurve 1::[-I(TK1), cc1 capacitance=0]",,"X--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]","Y--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]",,"X--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]","Y--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]",,"X--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]","Y--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]",,"X--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]","Y--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]",,"X--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]","Y--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]"
0.001652,0.530705,,0.001652,0.532726,,0.001652,0.550735,,0.001652,0.572939,,0.001652,0.595421,,0.001652,0.615058
0.001656,0.530819,,0.001656,0.532406,,0.001656,0.548995,,0.001656,0.570448,,0.001656,0.592534,,0.001656,0.612033
0.001664,0.531046,,0.001664,0.531967,,0.001664,0.545981,,0.001664,0.565917,,0.001664,0.587156,,0.001664,0.606318
0.00167,0.531217,,0.00167,0.531779,,0.00167,0.544086,,0.00167,0.562884,,0.00167,0.583448,,0.00167,0.602309
0.0016716,0.531668,,0.0016716,0.53181,,0.0016716,0.543687,,0.0016716,0.56218,,0.0016716,0.582557,,0.0016716,0.601329
0.0016748,0.532572,,0.0016748,0.531929,,0.0016748,0.542948,,0.0016748,0.560826,,0.0016748,0.580822,,0.0016748,0.59941
0.0016812,0.534387,,0.0016812,0.532471,,0.0016812,0.54181,,0.0016812,0.558436,,0.0016812,0.577634,,0.0016812,0.595814
0.00169,0.536903,,0.00169,0.533728,,0.00169,0.54089,,0.00169,0.555781,,0.00169,0.573824,,0.00169,0.591371
0.00169128,0.535664,,0.00169128,0.533728,,0.00169128,0.540631,,0.00169128,0.555284,,0.00169128,0.57316,,0.00169128,0.590613
0.00169384,0.533174,,0.00169384,0.533589,,0.00169384,0.540055,,0.00169384,0.55426,,0.00169384,0.571816,,0.00169384,0.589084
0.00169896,0.528248,,0.00169896,0.532581,,0.00169896,0.538593,,0.00169896,0.552053,,0.00169896,0.569035,,0.00169896,0.585967
0.00170408,0.523446,,0.00170408,0.530773,,0.00170408,0.536765,,0.00170408,0.549658,,0.00170408,0.566147,,0.00170408,0.582782
0.00171,0.517986,,0.00171,0.52793,,0.00171,0.534259,,0.00171,0.546676,,0.00171,0.562684,,0.00171,0.579017
0.00171102,0.518083,,0.00171102,0.527497,,0.00171102,0.533897,,0.00171102,0.546244,,0.00171102,0.562176,,0.00171102,0.57846
0.00171307,0.518163,,0.00171307,0.526664,,0.00171307,0.533181,,0.00171307,0.545386,,0.00171307,0.561162,,0.00171307,0.577345
0.00171717,0.518322,,0.00171717,0.525233,,0.00171717,0.531856,,0.00171717,0.543753,,0.00171717,0.559208,,0.00171717,0.575182
0.00172536,0.518642,,0.00172536,0.523124,,0.00172536,0.529588,,0.00172536,0.540806,,0.00172536,0.555586,,0.00172536,0.571108
0.00173,0.518823,,0.00173,0.522295,,0.00173,0.528508,,0.00173,0.539311,,0.00173,0.553695,,0.00173,0.568944
0.00173164,0.518839,,0.00173164,0.522055,,0.00173164,0.52816,,0.00173164,0.538813,,0.00173164,0.553054,,0.00173164,0.568204
0.00173492,0.51887,,0.00173492,0.521611,,0.00173492,0.52749,,0.00173492,0.537841,,0.00173492,0.551797,,0.00173492,0.566747
0.00174147,0.518933,,0.00174147,0.520909,,0.00174147,0.526296,,0.00174147,0.536041,,0.00174147,0.549423,,0.00174147,0.563964
0.00175,0.519015,,0.00175,0.520282,,0.00175,0.524999,,0.00175,0.533961,,0.00175,0.546593,,0.00175,0.560586
0.00175131,0.519408,,0.00175131,0.520267,,0.00175131,0.524871,,0.00175131,0.533711,,0.00175131,0.546226,,0.00175131,0.560133
0.00175393,0.520195,,0.00175393,0.520282,,0.00175393,0.524645,,0.00175393,0.533235,,0.00175393,0.545516,,0.00175393,0.559247
0.00175918,0.521776,,0.00175918,0.520562,,0.00175918,0.524367,,0.00175918,0.532431,,0.00175918,0.544226,,0.00175918,0.557593
0.00176442,0.523369,,0.00176442,0.521124,,0.00176442,0.524302,,0.00176442,0.531813,,0.00176442,0.543105,,0.00176442,0.556093
0.00177,0.525076,,0.00177,0.521965,,0.00177,0.524439,,0.00177,0.531342,,0.00177,0.542087,,0.00177,0.554656
0.00177105,0.523422,,0.00177105,0.521887,,0.00177105,0.524267,,0.00177105,0.531068,,0.00177105,0.541716,,0.00177105,0.554208
0.00177315,0.520129,,0.00177315,0.521589,,0.00177315,0.523856,,0.00177315,0.530478,,0.00177315,0.540944,,0.00177315,0.553292
0.00177734,0.513636,,0.00177734,0.520221,,0.00177734,0.522649,,0.00177734,0.529058,,0.00177734,0.539235,,0.00177734,0.551336
0.00178573,0.501011,,0.00178573,0.515093,,0.00178573,0.518907,,0.00178573,0.525355,,0.00178573,0.535206,,0.00178573,0.546965
0.00179,0.495157,,0.00179,0.511574,,0.00179,0.516454,,0.00179,0.523114,,0.00179,0.532911,,0.00179,0.544564
0.00179168,0.495399,,0.00179168,0.510441,,0.00179168,0.515697,,0.00179168,0.522443,,0.00179168,0.532226,,0.00179168,0.543842
0.00179503,0.495742,,0.00179503,0.508348,,0.00179503,0.514238,,0.00179503,0.521132,,0.00179503,0.530875,,0.00179503,0.542412
0.00180174,0.496429,,0.00180174,0.505136,,0.00180174,0.511706,,0.00180174,0.518751,,0.00180174,0.528362,,0.00180174,0.53971
0.00181,0.497278,,0.00181,0.502567,,0.00181,0.509211,,0.00181,0.516228,,0.00181,0.525592,,0.00181,0.536662
0.00181134,0.499395,,0.00181134,0.502566,,0.00181134,0.509107,,0.00181134,0.516079,,0.00181134,0.525386,,0.00181134,0.536401
0.00181403,0.50367,,0.00181403,0.502815,,0.00181403,0.509035,,0.00181403,0.515879,,0.00181403,0.52505,,0.00181403,0.535941
0.0018194,0.512388,,0.0018194,0.504668,,0.0018194,0.509671,,0.0018194,0.516028,,0.0018194,0.524809,,0.0018194,0.53538
0.00183,0.530932,,0.00183,0.512678,,0.00183,0.513784,,0.00183,0.518444,,0.00183,0.52605,,0.00183,0.535729
0.00183107,0.532874,,0.00183107,0.513795,,0.00183107,0.514416,,0.00183107,0.518852,,0.00183107,0.526309,,0.00183107,0.535877
0.00183322,0.536792,,0.00183322,0.516111,,0.00183322,0.515747,,0.00183322,0.519721,,0.00183322,0.526871,,0.00183322,0.536212
0.00183752,0.544758,,0.00183752,0.521195,,0.00183752,0.518791,,0.00183752,0.521766,,0.00183752,0.528251,,0.00183752,0.537104
0.00184611,0.56123,,0.00184611,0.532918,,0.00184611,0.526296,,0.00184611,0.527029,,0.00184611,0.532012,,0.00184611,0.539761
0.00185,0.569612,,0.00185,0.538951,,0.00185,0.530376,,0.00185,0.529995,,0.00185,0.534223,,0.00185,0.541417
0.00185172,0.571747,,0.00185172,0.541528,,0.00185172,0.532132,,0.00185172,0.531254,,0.00185172,0.53514,,0.00185172,0.54208
0.00185515,0.575815,,0.00185515,0.546584,,0.00185515,0.535647,,0.00185515,0.533794,,0.00185515,0.536999,,0.00185515,0.543431
0.00186203,0.584081,,0.00186203,0.556322,,0.00186203,0.542821,,0.00186203,0.539121,,0.00186203,0.540984,,0.00186203,0.546398
0.00187,0.594037,,0.00187,0.567216,,0.00187,0.551405,,0.00187,0.545721,,0.00187,0.546061,,0.00187,0.550289
0.00187137,0.594624,,0.00187137,0.568892,,0.00187137,0.552778,,0.00187137,0.54678,,0.00187137,0.546868,,0.00187137,0.550895
0.00187412,0.59546,,0.00187412,0.572066,,0.00187412,0.555435,,0.00187412,0.548842,,0.00187412,0.548438,,0.00187412,0.55207
0.00187962,0.597137,,0.00187962,0.577629,,0.00187962,0.560427,,0.00187962,0.552818,,0.00187962,0.551513,,0.00187962,0.554396
0.00189062,0.600512,,0.00189062,0.586414,,0.00189062,0.569301,,0.00189062,0.560238,,0.00189062,0.557416,,0.00189062,0.558957
0.0019,0.603441,,0.0019,0.592148,,0.0019,0.575893,,0.0019,0.566077,,0.0019,0.562222,,0.0019,0.562766
0.001902,0.603781,,0.001902,0.593154,,0.001902,0.577146,,0.001902,0.567227,,0.001902,0.563184,,0.001902,0.563536
0.001906,0.604434,,0.001906,0.59505,,0.001906,0.579569,,0.001906,0.569474,,0.001906,0.565078,,0.001906,0.565057
0.001914,0.605743,,0.001914,0.598264,,0.001914,0.583968,,0.001914,0.573693,,0.001914,0.568703,,0.001914,0.568007
0.00192,0.606731,,0.00192,0.600273,,0.00192,0.586921,,0.00192,0.576634,,0.00192,0.571287,,0.00192,0.570143
0.0019216,0.605482,,0.0019216,0.600522,,0.0019216,0.587467,,0.0019216,0.577211,,0.0019216,0.571791,,0.0019216,0.570542
0.0019248,0.602995,,0.0019248,0.600818,,0.0019248,0.588434,,0.0019248,0.578279,,0.0019248,0.572736,,0.0019248,0.571292
0.0019312,0.598066,,0.0019312,0.60035,,0.0019312,0.589667,,0.0019312,0.579924,,0.0019312,0.574267,,0.0019312,0.57252
0.00194,0.591425,,0.00194,0.597961,,0.00194,0.590045,,0.00194,0.581222,,0.00194,0.575654,,0.00194,0.573659
0.00194128,0.593158,,0.00194128,0.597845,,0.00194128,0.590288,,0.00194128,0.581607,,0.00194128,0.576064,,0.00194128,0.574042
0.00194384,0.5965,,0.00194384,0.5978,,0.00194384,0.590845,,0.00194384,0.582415,,0.00194384,0.57691,,0.00194384,0.574828
0.00194896,0.603269,,0.00194896,0.598794,,0.00194896,0.592434,,0.00194896,0.584329,,0.00194896,0.578824,,0.00194896,0.576585
0.00195408,0.610252,,0.00195408,0.601042,,0.00195408,0.594629,,0.00195408,0.586636,,0.00195408,0.58104,,0.00195408,0.578596
0.00196,0.618503,,0.00196,0.604897,,0.00196,0.597849,,0.00196,0.589763,,0.00196,0.583962,,0.00196,0.581226
0.00196102,0.61801,,0.00196102,0.605443,,0.00196102,0.598268,,0.00196102,0.590154,,0.00196102,0.584313,,0.00196102,0.581524
0.00196307,0.616804,,0.00196307,0.606411,,0.00196307,0.599038,,0.00196307,0.590886,,0.00196307,0.584972,,0.00196307,0.582082
0.00196717,0.614402,,0.00196717,0.607788,,0.00196717,0.600314,,0.00196717,0.592173,,0.00196717,0.586162,,0.00196717,0.583102
0.00197536,0.60964,,0.00197536,0.60876,,0.00197536,0.601926,,0.00197536,0.594102,,0.00197536,0.588065,,0.00197536,0.584776
0.00198,0.607016,,0.00198,0.608459,,0.00198,0.602344,,0.00198,0.594844,,0.00198,0.588881,,0.00198,0.585522
0.00198164,0.610978,,0.00198164,0.608973,,0.00198164,0.603007,,0.00198164,0.595593,,0.00198164,0.589646,,0.00198164,0.586257
0.00198492,0.619011,,0.00198492,0.610501,,0.00198492,0.604586,,0.00198492,0.597261,,0.00198492,0.591305,,0.00198492,0.587835
0.00199147,0.635557,,0.00199147,0.616208,,0.00199147,0.609173,,0.00199147,0.601574,,0.00199147,0.595376,,0.00199147,0.591614
0.002,0.659427,,0.002,0.628287,,0.002,0.618005,,0.002,0.60926,,0.002,0.602332,,0.002,0.597936
0.00200131,0.661723,,0.00200131,0.630384,,0.00200131,0.619487,,0.00200131,0.610498,,0.00200131,0.60342,,0.00200131,0.598904
0.00200393,0.666357,,0.00200393,0.634607,,0.00200393,0.622503,,0.00200393,0.613022,,0.00200393,0.605637,,0.00200393,0.600874
0.00200918,0.675772,,0.00200918,0.643214,,0.00200918,0.628833,,0.00200918,0.618332,,0.00200918,0.6103,,0.00200918,0.60502
0.00201442,0.685557,,0.00201442,0.652065,,0.00201442,0.635568,,0.00201442,0.624007,,0.00201442,0.615286,,0.00201442,0.609456
0.00202,0.696274,,0.00202,0.661768,,0.00202,0.643162,,0.00202,0.630437,,0.00202,0.620938,,0.00202,0.61449
0.00202105,0.696398,,0.00202105,0.66337,,0.00202105,0.644426,,0.00202105,0.631491,,0.00202105,0.621848,,0.00202105,0.615283
0.00202315,0.696311,,0.00202315,0.666394,,0.00202315,0.64686,,0.00202315,0.633533,,0.00202315,0.623613,,0.00202315,0.616822
0.00202734,0.696136,,0.00202734,0.671622,,0.00202734,0.651382,,0.00202734,0.637418,,0.00202734,0.627012,,0.00202734,0.619808
0.00203573,0.695786,,0.00203573,0.679459,,0.00203573,0.659188,,0.00203573,0.644454,,0.00203573,0.633319,,0.00203573,0.625429
0.00204,0.695609,,0.00204,0.682346,,0.00204,0.662587,,0.00204,0.647684,,0.00204,0.63629,,0.00204,0.628117
0.00204168,0.694569,,0.00204168,0.683132,,0.00204168,0.663681,,0.00204168,0.648765,,0.00204168,0.637298,,0.00204168,0.629032
0.00204503,0.692498,,0.00204503,0.684444,,0.00204503,0.665713,,0.00204503,0.650822,,0.00204503,0.639237,,0.00204503,0.630803
0.00205174,0.688383,,0.00205174,0.685718,,0.00205174,0.668901,,0.00205174,0.654334,,0.00205174,0.642672,,0.00205174,0.634002
0.00206,0.683397,,0.00206,0.685388,,0.00206,0.671424,,0.00206,0.657655,,0.00206,0.646146,,0.00206,0.637352
0.00206134,0.677649,,0.00206134,0.684441,,0.00206134,0.671098,,0.00206134,0.65754,,0.00206134,0.646104,,0.00206134,0.637321
0.00206403,0.666323,,0.00206403,0.682015,,0.00206403,0.670142,,0.00206403,0.657102,,0.00206403,0.645865,,0.00206403,0.637137
0.0020694,0.645209,,0.0020694,0.67453,,0.0020694,0.666648,,0.0020694,0.655135,,0.0020694,0.644576,,0.0020694,0.636141
0.00208,0.606896,,0.00208,0.65273,,0.00208,0.654709,,0.00208,0.647521,,0.00208,0.639138,,0.00208,0.631852
0.00208107,0.605607,,0.00208107,0.650405,,0.00208107,0.653413,,0.00208107,0.646727,,0.00208107,0.638613,,0.00208107,0.631479
0.00208322,0.603041,,0.00208322,0.645854,,0.00208322,0.650824,,0.00208322,0.645126,,0.00208322,0.637547,,0.00208322,0.630716
0.00208752,0.597959,,0.00208752,0.637296,,0.00208752,0.645655,,0.00208752,0.641837,,0.00208752,0.635311,,0.00208752,0.629092
0.00209611,0.587986,,0.00209611,0.621943,,0.00209611,0.635376,,0.00209611,0.634957,,0.00209611,0.630465,,0.00209611,0.625474
0.0021,0.583759,,0.0021,0.615674,,0.0021,0.630774,,0.0021,0.631744,,0.0021,0.628139,,0.0021,0.623704
0.00210172,0.581979,,0.00210172,0.613062,,0.00210172,0.628767,,0.00210172,0.630311,,0.00210172,0.627087,,0.00210172,0.622896
0.00210515,0.578383,,0.00210515,0.607954,,0.00210515,0.624767,,0.00210515,0.627425,,0.00210515,0.624952,,0.00210515,0.621246
0.00211203,0.571291,,0.00211203,0.598377,,0.00211203,0.616873,,0.00211203,0.621559,,0.00211203,0.620528,,0.00211203,0.61778
0.00212577,0.557493,,0.00212577,0.581132,,0.00212577,0.601496,,0.00212577,0.609549,,0.00212577,0.611159,,0.00212577,0.610262
0.00213,0.553749,,0.00213,0.576309,,0.00213,0.596927,,0.00213,0.60584,,0.00213,0.608196,,0.00213,0.607847
0.002132,0.550337,,0.002132,0.573842,,0.002132,0.594586,,0.002132,0.603891,,0.002132,0.606594,,0.002132,0.606504
0.002136,0.543563,,0.002136,0.568757,,0.002136,0.589817,,0.002136,0.599912,,0.002136,0.603315,,0.002136,0.603751
0.002144,0.530387,,0.002144,0.55789,,0.002144,0.579839,,0.002144,0.591527,,0.002144,0.596347,,0.002144,0.597864
0.00215,0.521229,,0.00215,0.549398,,0.00215,0.572105,,0.00215,0.584967,,0.00215,0.59085,,0.00215,0.593192
0.0021516,0.523388,,0.0021516,0.547806,,0.0021516,0.570573,,0.0021516,0.583691,,0.0021516,0.58983,,0.0021516,0.592378
0.0021548,0.527425,,0.0021548,0.545091,,0.0021548,0.567735,,0.0021548,0.581271,,0.0021548,0.587874,,0.0021548,0.590807
0.0021612,0.53564,,0.0021612,0.542279,,0.0021612,0.56349,,0.0021612,0.577352,,0.0021612,0.584614,,0.0021612,0.58816
0.00217,0.547376,,0.00217,0.542915,,0.00217,0.56044,,0.00217,0.573844,,0.00217,0.5815,,0.00217,0.585576
0.00217128,0.547362,,0.00217128,0.54316,,0.00217128,0.560066,,0.00217128,0.573335,,0.00217128,0.581005,,0.00217128,0.585131
0.00217384,0.546814,,0.00217384,0.543548,,0.00217384,0.559278,,0.00217384,0.572279,,0.00217384,0.579975,,0.00217384,0.584199
0.00217896,0.545721,,0.00217896,0.54403,,0.00217896,0.557741,,0.00217896,0.570224,,0.00217896,0.577957,,0.00217896,0.582362
0.00218408,0.544634,,0.00218408,0.544181,,0.00218408,0.556254,,0.00218408,0.568243,,0.00218408,0.575992,,0.00218408,0.58056
0.00219,0.543381,,0.00219,0.544039,,0.00219,0.554591,,0.00219,0.566036,,0.00219,0.573782,,0.00219,0.578517
0.00219102,0.542789,,0.00219102,0.543931,,0.00219102,0.554268,,0.00219102,0.565625,,0.00219102,0.573369,,0.00219102,0.578131
0.00219307,0.541602,,0.00219307,0.543672,,0.00219307,0.553608,,0.00219307,0.564796,,0.00219307,0.572539,,0.00219307,0.577355
0.00219717,0.53924,,0.00219717,0.542916,,0.00219717,0.552219,,0.00219717,0.563107,,0.00219717,0.570855,,0.00219717,0.575781
0.00220536,0.534562,,0.00220536,0.540653,,0.00220536,0.549198,,0.00220536,0.559617,,0.00220536,0.567402,,0.00220536,0.572555
0.00221,0.531992,,0.00221,0.539023,,0.00221,0.547367,,0.00221,0.557587,,0.00221,0.565405,,0.00221,0.570689
0.00221164,0.532758,,0.00221164,0.538651,,0.00221164,0.546906,,0.00221164,0.557049,,0.00221164,0.564873,,0.00221164,0.570197
0.00221492,0.534269,,0.00221492,0.538062,,0.00221492,0.546071,,0.00221492,0.556035,,0.00221492,0.563853,,0.00221492,0.569248
0.00222147,0.537313,,0.00222147,0.537711,,0.00222147,0.544894,,0.00222147,0.554371,,0.00222147,0.562091,,0.00222147,0.567567
0.00223,0.541331,,0.00223,0.538546,,0.00223,0.544237,,0.00223,0.552875,,0.00223,0.56032,,0.00223,0.565796
0.00223131,0.540317,,0.00223131,0.538559,,0.00223131,0.544033,,0.00223131,0.552537,,0.00223131,0.559933,,0.00223131,0.565402
0.00223393,0.538239,,0.00223393,0.538461,,0.00223393,0.543571,,0.00223393,0.55183,,0.00223393,0.559134,,0.00223393,0.564593
0.00223918,0.534118,,0.00223918,0.537634,,0.00223918,0.542377,,0.00223918,0.550262,,0.00223918,0.557429,,0.00223918,0.562891
0.00224442,0.530084,,0.00224442,0.536117,,0.00224442,0.540864,,0.00224442,0.548508,,0.00224442,0.555593,,0.00224442,0.561086
0.00225,0.52585,,0.00225,0.533925,,0.00225,0.538949,,0.00225,0.546456,,0.00225,0.553505,,0.00225,0.559056
0.00225105,0.527792,,0.00225105,0.533813,,0.00225105,0.538861,,0.00225105,0.546337,,0.00225105,0.553376,,0.00225105,0.558934
0.00225315,0.531644,,0.00225315,0.533775,,0.00225315,0.538776,,0.00225315,0.546161,,0.00225315,0.553163,,0.00225315,0.558728
0.00225734,0.539474,,0.00225734,0.534742,,0.00225734,0.539166,,0.00225734,0.546198,,0.00225734,0.553037,,0.00225734,0.558557
0.00226573,0.55566,,0.00226573,0.540122,,0.00226573,0.541993,,0.00226573,0.547756,,0.00226573,0.553951,,0.00226573,0.559172
0.00227,0.564844,,0.00227,0.544479,,0.00227,0.5445,,0.00227,0.549362,,0.00227,0.555074,,0.00227,0.560039
0.00227168,0.567796,,0.00227168,0.546396,,0.00227168,0.545624,,0.00227168,0.550087,,0.00227168,0.55558,,0.00227168,0.560424
0.00227503,0.573482,,0.00227503,0.550344,,0.00227503,0.547979,,0.00227503,0.551623,,0.00227503,0.55666,,0.00227503,0.561247
0.00228174,0.58511,,0.00228174,0.55899,,0.00228174,0.553444,,0.00228174,0.555338,,0.00228174,0.559364,,0.00228174,0.563359
0.00229,0.600174,,0.00229,0.570867,,0.00229,0.561487,,0.00229,0.561067,,0.00229,0.563692,,0.00229,0.566828
0.00229134,0.601729,,0.00229134,0.572791,,0.00229134,0.562827,,0.00229134,0.562025,,0.00229134,0.564409,,0.00229134,0.567394
0.00229403,0.60407,,0.00229403,0.576486,,0.00229403,0.565429,,0.00229403,0.56388,,0.00229403,0.565788,,0.00229403,0.56847
0.0022994,0.608791,,0.0022994,0.583439,,0.0022994,0.570594,,0.0022994,0.567652,,0.0022994,0.568636,,0.0022994,0.570718
0.00231,0.618284,,0.00231,0.595919,,0.00231,0.580685,,0.00231,0.575342,,0.00231,0.574607,,0.00231,0.575522
0.00231107,0.617956,,0.00231107,0.596925,,0.00231107,0.581552,,0.00231107,0.576001,,0.00231107,0.575104,,0.00231107,0.575907
0.00231322,0.617004,,0.00231322,0.598772,,0.00231322,0.583194,,0.00231322,0.577255,,0.00231322,0.576049,,0.00231322,0.576631
0.00231752,0.615106,,0.00231752,0.601714,,0.00231752,0.586114,,0.00231752,0.579554,,0.00231752,0.577803,,0.00231752,0.577984
0.00232611,0.611335,,0.00232611,0.605213,,0.00232611,0.590661,,0.00232611,0.583379,,0.00232611,0.580798,,0.00232611,0.580323
0.00233,0.609667,,0.00233,0.605939,,0.00233,0.592211,,0.00233,0.584799,,0.00233,0.581946,,0.00233,0.581232
0.00233172,0.609374,,0.00233172,0.606165,,0.00233172,0.592836,,0.00233172,0.585402,,0.00233172,0.58245,,0.00233172,0.581642
0.00233515,0.60878,,0.00233515,0.60654,,0.00233515,0.594015,,0.00233515,0.586561,,0.00233515,0.583425,,0.00233515,0.58244
0.00234203,0.607596,,0.00234203,0.606895,,0.00234203,0.595985,,0.00234203,0.588617,,0.00234203,0.585198,,0.00234203,0.583909
0.00235,0.606228,,0.00235,0.606794,,0.00235,0.597701,,0.00235,0.590601,,0.00235,0.586977,,0.00235,0.585411
0.00235137,0.605694,,0.00235137,0.606683,,0.00235137,0.597898,,0.00235137,0.590864,,0.00235137,0.58722,,0.00235137,0.585615
0.00235412,0.604623,,0.00235412,0.60641,,0.00235412,0.598247,,0.00235412,0.591356,,0.00235412,0.58768,,0.00235412,0.586005
0.00235962,0.602489,,0.00235962,0.605597,,0.00235962,0.598692,,0.00235962,0.592153,,0.00235962,0.58846,,0.00235962,0.586677
0.00237,0.598493,,0.00237,0.603337,,0.00237,0.598747,,0.00237,0.593039,,0.00237,0.589466,,0.00237,0.587583
0.0023711,0.597514,,0.0023711,0.602972,,0.0023711,0.598629,,0.0023711,0.593025,,0.0023711,0.589477,,0.0023711,0.587593
0.0023733,0.595513,,0.0023733,0.602177,,0.0023733,0.598346,,0.0023733,0.592959,,0.0023733,0.589471,,0.0023733,0.58759
0.0023777,0.59154,,0.0023777,0.600261,,0.0023777,0.597536,,0.0023777,0.592644,,0.0023777,0.589315,,0.0023777,0.587467
0.00238649,0.583714,,0.00238649,0.595422,,0.00238649,0.595069,,0.00238649,0.591339,,0.00238649,0.58847,,0.00238649,0.586789
0.0024,0.572073,,0.0024,0.586317,,0.0024,0.589538,,0.0024,0.587855,,0.0024,0.585959,,0.0024,0.584746
0.00240176,0.57199,,0.00240176,0.585241,,0.00240176,0.588851,,0.00240176,0.587432,,0.00240176,0.585675,,0.00240176,0.584536
0.00240528,0.571366,,0.00240528,0.583163,,0.00240528,0.587464,,0.00240528,0.586551,,0.00240528,0.585066,,0.00240528,0.584072
0.00241231,0.57012,,0.00241231,0.579614,,0.00241231,0.584862,,0.00241231,0.58483,,0.00241231,0.583845,,0.00241231,0.583128
0.00242,0.568768,,0.00242,0.576462,,0.00242,0.582252,,0.00242,0.583006,,0.00242,0.582511,,0.00242,0.582076
0.00242141,0.569796,,0.00242141,0.576146,,0.00242141,0.581954,,0.00242141,0.58282,,0.00242141,0.582402,,0.00242141,0.582013
0.00242422,0.571855,,0.00242422,0.575678,,0.00242422,0.581441,,0.00242422,0.582499,,0.00242422,0.582221,,0.00242422,0.581914
0.00242985,0.576007,,0.00242985,0.575616,,0.00242985,0.580888,,0.00242985,0.582158,,0.00242985,0.582071,,0.00242985,0.581884
0.00244,0.583618,,0.00244,0.577767,,0.00244,0.581289,,0.00244,0.582468,,0.00244,0.582482,,0.00244,0.582367
0.00244113,0.585232,,0.00244113,0.578274,,0.00244113,0.581533,,0.00244113,0.58266,,0.00244113,0.582664,,0.00244113,0.582542
0.00244338,0.588275,,0.00244338,0.579372,,0.00244338,0.582068,,0.00244338,0.583073,,0.00244338,0.583043,,0.00244338,0.582905
0.00244788,0.594434,,0.00244788,0.582128,,0.00244788,0.583517,,0.00244788,0.58417,,0.00244788,0.584013,,0.00244788,0.5838
0.00245689,0.607043,,0.00245689,0.58946,,0.00245689,0.58779,,0.00245689,0.587388,,0.00245689,0.586756,,0.00245689,0.586255
0.00246,0.611836,,0.00246,0.592532,,0.00246,0.589707,,0.00246,0.588842,,0.00246,0.587983,,0.00246,0.587342
0.0024618,0.610471,,0.0024618,0.593786,,0.0024618,0.590411,,0.0024618,0.5893,,0.0024618,0.588316,,0.0024618,0.587595
0.0024654,0.607686,,0.0024654,0.595885,,0.0024654,0.591647,,0.0024654,0.590112,,0.0024654,0.588906,,0.0024654,0.588042
0.00247261,0.602173,,0.00247261,0.598016,,0.00247261,0.593207,,0.00247261,0.59118,,0.00247261,0.589692,,0.00247261,0.588633
0.00248,0.596658,,0.00248,0.597989,,0.00248,0.593711,,0.00248,0.591582,,0.00248,0.589997,,0.00248,0.588851
0.00248144,0.597349,,0.00248144,0.598009,,0.00248144,0.593889,,0.00248144,0.591768,,0.00248144,0.590179,,0.00248144,0.589024
0.00248432,0.598634,,0.00248432,0.598117,,0.00248432,0.594265,,0.00248432,0.592152,,0.00248432,0.590549,,0.00248432,0.589374
0.00249009,0.601214,,0.00249009,0.598748,,0.00249009,0.595189,,0.00249009,0.593035,,0.00249009,0.591378,,0.00249009,0.590149
0.0025,0.605697,,0.0025,0.600827,,0.0025,0.597246,,0.0025,0.594885,,0.0025,0.593066,,0.0025,0.5917
0.00250115,0.60555,,0.00250115,0.601052,,0.00250115,0.597447,,0.00250115,0.595057,,0.00250115,0.593216,,0.00250115,0.591831
0.00250346,0.605191,,0.00250346,0.601454,,0.00250346,0.597823,,0.00250346,0.595382,,0.00250346,0.5935,,0.00250346,0.592082
0.00250807,0.604473,,0.00250807,0.602041,,0.00250807,0.598464,,0.00250807,0.595962,,0.00250807,0.59402,,0.00250807,0.592546
0.00251729,0.603039,,0.00251729,0.602531,,0.00251729,0.599358,,0.00251729,0.596866,,0.00251729,0.594873,,0.00251729,0.59333
0.00252,0.602625,,0.00252,0.602531,,0.00252,0.59953,,0.00252,0.59707,,0.00252,0.595079,,0.00252,0.593525
0.00252184,0.605404,,0.00252184,0.60299,,0.00252184,0.600013,,0.00252184,0.597547,,0.00252184,0.595543,,0.00252184,0.593974
0.00252553,0.611026,,0.00252553,0.604281,,0.00252553,0.601174,,0.00252553,0.598634,,0.00252553,0.596573,,0.00252553,0.594955
0.00253291,0.622509,,0.00253291,0.608797,,0.00253291,0.604579,,0.00253291,0.601569,,0.00253291,0.599224,,0.00253291,0.597403
0.00254,0.634125,,0.00254,0.615175,,0.00254,0.609136,,0.00254,0.605331,,0.00254,0.602522,,0.00254,0.600384
0.00254148,0.635803,,0.00254148,0.616628,,0.00254148,0.610158,,0.00254148,0.606155,,0.00254148,0.603228,,0.00254148,0.601009
0.00254443,0.638742,,0.00254443,0.6195,,0.00254443,0.612196,,0.00254443,0.607793,,0.00254443,0.604627,,0.00254443,0.602245
0.00255033,0.644681,,0.00255033,0.62528,,0.00255033,0.616451,,0.00255033,0.611246,,0.00255033,0.607584,,0.00255033,0.604858
0.00256,0.654626,,0.00256,0.634882,,0.00256,0.623907,,0.00256,0.617388,,0.00256,0.612873,,0.00256,0.609541
