"X--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]","Y--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]",,"X--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]","Y--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]",,"X--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]","Y--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]",,"X--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]","Y--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]",,"X--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]","Y--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]",,"X--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]","Y--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]"
0.00175393,14.87,,0.00175393,14.8699,,0.00175393,14.8688,,0.00175393,14.8667,,0.00175393,14.8636,,0.00175393,14.8602
0.00175918,14.8696,,0.00175918,14.8699,,0.00175918,14.8689,,0.00175918,14.8669,,0.00175918,14.8639,,0.00175918,14.8606
0.00176442,14.8692,,0.00176442,14.8697,,0.00176442,14.8689,,0.00176442,14.867,,0.00176442,14.8642,,0.00176442,14.861
0.00177,14.8687,,0.00177,14.8695,,0.00177,14.8689,,0.00177,14.8672,,0.00177,14.8645,,0.00177,14.8613
0.00177105,14.8691,,0.00177105,14.8695,,0.00177105,14.8689,,0.00177105,14.8672,,0.00177105,14.8646,,0.00177105,14.8614
0.00177315,14.87,,0.00177315,14.8696,,0.00177315,14.869,,0.00177315,14.8674,,0.00177315,14.8648,,0.00177315,14.8617
0.00177734,14.8716,,0.00177734,14.8699,,0.00177734,14.8693,,0.00177734,14.8677,,0.00177734,14.8652,,0.00177734,14.8622
0.00178573,14.8747,,0.00178573,14.8712,,0.00178573,14.8703,,0.00178573,14.8687,,0.00178573,14.8662,,0.00178573,14.8633
0.00179,14.8762,,0.00179,14.8721,,0.00179,14.8709,,0.00179,14.8692,,0.00179,14.8668,,0.00179,14.8639
0.00179168,14.8762,,0.00179168,14.8724,,0.00179168,14.8711,,0.00179168,14.8694,,0.00179168,14.8669,,0.00179168,14.864
0.00179503,14.8761,,0.00179503,14.8729,,0.00179503,14.8714,,0.00179503,14.8697,,0.00179503,14.8673,,0.00179503,14.8644
0.00180174,14.8759,,0.00180174,14.8737,,0.00180174,14.8721,,0.00180174,14.8703,,0.00180174,14.8679,,0.00180174,14.8651
0.00181,14.8757,,0.00181,14.8744,,0.00181,14.8727,,0.00181,14.8709,,0.00181,14.8686,,0.00181,14.8658
0.00181134,14.8752,,0.00181134,14.8744,,0.00181134,14.8727,,0.00181134,14.871,,0.00181134,14.8687,,0.00181134,14.8659
0.00181403,14.8741,,0.00181403,14.8743,,0.00181403,14.8727,,0.00181403,14.871,,0.00181403,14.8687,,0.00181403,14.866
0.0018194,14.8719,,0.0018194,14.8738,,0.0018194,14.8726,,0.0018194,14.871,,0.0018194,14.8688,,0.0018194,14.8662
0.00183,14.8673,,0.00183,14.8718,,0.00183,14.8716,,0.00183,14.8704,,0.00183,14.8685,,0.00183,14.8661
0.00183107,14.8668,,0.00183107,14.8716,,0.00183107,14.8714,,0.00183107,14.8703,,0.00183107,14.8684,,0.00183107,14.866
0.00183322,14.8658,,0.00183322,14.871,,0.00183322,14.8711,,0.00183322,14.8701,,0.00183322,14.8683,,0.00183322,14.8659
0.00183752,14.8638,,0.00183752,14.8697,,0.00183752,14.8703,,0.00183752,14.8696,,0.00183752,14.8679,,0.00183752,14.8657
0.00184611,14.8597,,0.00184611,14.8668,,0.00184611,14.8684,,0.00184611,14.8682,,0.00184611,14.867,,0.00184611,14.8651
0.00185,14.8576,,0.00185,14.8653,,0.00185,14.8674,,0.00185,14.8675,,0.00185,14.8664,,0.00185,14.8646
0.00185172,14.8571,,0.00185172,14.8646,,0.00185172,14.867,,0.00185172,14.8672,,0.00185172,14.8662,,0.00185172,14.8645
0.00185515,14.856,,0.00185515,14.8634,,0.00185515,14.8661,,0.00185515,14.8666,,0.00185515,14.8658,,0.00185515,14.8641
0.00186203,14.854,,0.00186203,14.8609,,0.00186203,14.8643,,0.00186203,14.8652,,0.00186203,14.8648,,0.00186203,14.8634
0.00187,14.8515,,0.00187,14.8582,,0.00187,14.8621,,0.00187,14.8636,,0.00187,14.8635,,0.00187,14.8624
0.00187137,14.8513,,0.00187137,14.8578,,0.00187137,14.8618,,0.00187137,14.8633,,0.00187137,14.8633,,0.00187137,14.8623
0.00187412,14.8511,,0.00187412,14.857,,0.00187412,14.8611,,0.00187412,14.8628,,0.00187412,14.8629,,0.00187412,14.862
0.00187962,14.8507,,0.00187962,14.8556,,0.00187962,14.8599,,0.00187962,14.8618,,0.00187962,14.8621,,0.00187962,14.8614
0.00189062,14.8499,,0.00189062,14.8534,,0.00189062,14.8577,,0.00189062,14.8599,,0.00189062,14.8606,,0.00189062,14.8603
0.0019,14.8491,,0.0019,14.852,,0.0019,14.856,,0.0019,14.8585,,0.0019,14.8594,,0.0019,14.8593
0.001902,14.8491,,0.001902,14.8517,,0.001902,14.8557,,0.001902,14.8582,,0.001902,14.8592,,0.001902,14.8591
0.001906,14.8489,,0.001906,14.8512,,0.001906,14.8551,,0.001906,14.8576,,0.001906,14.8587,,0.001906,14.8587
0.001914,14.8486,,0.001914,14.8504,,0.001914,14.854,,0.001914,14.8566,,0.001914,14.8578,,0.001914,14.858
0.00192,14.8483,,0.00192,14.8499,,0.00192,14.8533,,0.00192,14.8558,,0.00192,14.8572,,0.00192,14.8575
0.0019216,14.8486,,0.0019216,14.8499,,0.0019216,14.8531,,0.0019216,14.8557,,0.0019216,14.8571,,0.0019216,14.8574
0.0019248,14.8493,,0.0019248,14.8498,,0.0019248,14.8529,,0.0019248,14.8554,,0.0019248,14.8568,,0.0019248,14.8572
0.0019312,14.8505,,0.0019312,14.8499,,0.0019312,14.8526,,0.0019312,14.855,,0.0019312,14.8564,,0.0019312,14.8569
0.00194,14.8521,,0.00194,14.8505,,0.00194,14.8525,,0.00194,14.8547,,0.00194,14.8561,,0.00194,14.8566
0.00194128,14.8517,,0.00194128,14.8505,,0.00194128,14.8524,,0.00194128,14.8546,,0.00194128,14.856,,0.00194128,14.8565
0.00194384,14.8509,,0.00194384,14.8506,,0.00194384,14.8523,,0.00194384,14.8544,,0.00194384,14.8558,,0.00194384,14.8563
0.00194896,14.8492,,0.00194896,14.8503,,0.00194896,14.8519,,0.00194896,14.8539,,0.00194896,14.8553,,0.00194896,14.8559
0.00195408,14.8474,,0.00195408,14.8497,,0.00195408,14.8513,,0.00195408,14.8533,,0.00195408,14.8547,,0.00195408,14.8554
0.00196,14.8454,,0.00196,14.8488,,0.00196,14.8505,,0.00196,14.8526,,0.00196,14.854,,0.00196,14.8547
0.00196102,14.8455,,0.00196102,14.8486,,0.00196102,14.8504,,0.00196102,14.8525,,0.00196102,14.8539,,0.00196102,14.8546
0.00196307,14.8458,,0.00196307,14.8484,,0.00196307,14.8502,,0.00196307,14.8523,,0.00196307,14.8538,,0.00196307,14.8545
0.00196717,14.8464,,0.00196717,14.8481,,0.00196717,14.8499,,0.00196717,14.852,,0.00196717,14.8535,,0.00196717,14.8542
0.00197536,14.8476,,0.00197536,14.8478,,0.00197536,14.8495,,0.00197536,14.8515,,0.00197536,14.853,,0.00197536,14.8538
0.00198,14.8482,,0.00198,14.8479,,0.00198,14.8494,,0.00198,14.8513,,0.00198,14.8528,,0.00198,14.8536
0.00198164,14.8473,,0.00198164,14.8478,,0.00198164,14.8492,,0.00198164,14.8511,,0.00198164,14.8526,,0.00198164,14.8534
0.00198492,14.8452,,0.00198492,14.8474,,0.00198492,14.8489,,0.00198492,14.8507,,0.00198492,14.8522,,0.00198492,14.853
0.00199147,14.8411,,0.00199147,14.8459,,0.00199147,14.8477,,0.00199147,14.8496,,0.00199147,14.8512,,0.00199147,14.8521
0.002,14.8351,,0.002,14.8429,,0.002,14.8455,,0.002,14.8477,,0.002,14.8494,,0.002,14.8505
0.00200131,14.8346,,0.00200131,14.8424,,0.00200131,14.8451,,0.00200131,14.8474,,0.00200131,14.8491,,0.00200131,14.8503
0.00200393,14.8334,,0.00200393,14.8413,,0.00200393,14.8444,,0.00200393,14.8467,,0.00200393,14.8486,,0.00200393,14.8498
0.00200918,14.8311,,0.00200918,14.8392,,0.00200918,14.8428,,0.00200918,14.8454,,0.00200918,14.8474,,0.00200918,14.8487
0.00201442,14.8286,,0.00201442,14.837,,0.00201442,14.8411,,0.00201442,14.844,,0.00201442,14.8462,,0.00201442,14.8476
0.00202,14.8259,,0.00202,14.8346,,0.00202,14.8392,,0.00202,14.8424,,0.00202,14.8448,,0.00202,14.8464
0.00202105,14.8259,,0.00202105,14.8342,,0.00202105,14.8389,,0.00202105,14.8421,,0.00202105,14.8445,,0.00202105,14.8462
0.00202315,14.8259,,0.00202315,14.8334,,0.00202315,14.8383,,0.00202315,14.8416,,0.00202315,14.8441,,0.00202315,14.8458
0.00202734,14.826,,0.00202734,14.8321,,0.00202734,14.8372,,0.00202734,14.8406,,0.00202734,14.8432,,0.00202734,14.845
0.00203573,14.8261,,0.00203573,14.8301,,0.00203573,14.8352,,0.00203573,14.8389,,0.00203573,14.8417,,0.00203573,14.8436
0.00204,14.8261,,0.00204,14.8294,,0.00204,14.8344,,0.00204,14.8381,,0.00204,14.8409,,0.00204,14.843
0.00204168,14.8264,,0.00204168,14.8292,,0.00204168,14.8341,,0.00204168,14.8378,,0.00204168,14.8407,,0.00204168,14.8427
0.00204503,14.8269,,0.00204503,14.8289,,0.00204503,14.8336,,0.00204503,14.8373,,0.00204503,14.8402,,0.00204503,14.8423
0.00205174,14.8279,,0.00205174,14.8286,,0.00205174,14.8328,,0.00205174,14.8364,,0.00205174,14.8393,,0.00205174,14.8415
0.00206,14.8292,,0.00206,14.8287,,0.00206,14.8321,,0.00206,14.8356,,0.00206,14.8385,,0.00206,14.8407
0.00206134,14.8306,,0.00206134,14.8289,,0.00206134,14.8322,,0.00206134,14.8356,,0.00206134,14.8385,,0.00206134,14.8407
0.00206403,14.8334,,0.00206403,14.8295,,0.00206403,14.8325,,0.00206403,14.8357,,0.00206403,14.8385,,0.00206403,14.8407
0.0020694,14.8387,,0.0020694,14.8314,,0.0020694,14.8333,,0.0020694,14.8362,,0.0020694,14.8389,,0.0020694,14.841
0.00208,14.8483,,0.00208,14.8368,,0.00208,14.8363,,0.00208,14.8381,,0.00208,14.8402,,0.00208,14.842
0.00208107,14.8486,,0.00208107,14.8374,,0.00208107,14.8366,,0.00208107,14.8383,,0.00208107,14.8403,,0.00208107,14.8421
0.00208322,14.8492,,0.00208322,14.8385,,0.00208322,14.8373,,0.00208322,14.8387,,0.00208322,14.8406,,0.00208322,14.8423
0.00208752,14.8505,,0.00208752,14.8407,,0.00208752,14.8386,,0.00208752,14.8395,,0.00208752,14.8412,,0.00208752,14.8427
0.00209611,14.853,,0.00209611,14.8445,,0.00209611,14.8412,,0.00209611,14.8413,,0.00209611,14.8424,,0.00209611,14.8436
0.0021,14.8541,,0.0021,14.8461,,0.0021,14.8423,,0.0021,14.8421,,0.0021,14.843,,0.0021,14.8441
0.00210172,14.8545,,0.00210172,14.8467,,0.00210172,14.8428,,0.00210172,14.8424,,0.00210172,14.8432,,0.00210172,14.8443
0.00210515,14.8554,,0.00210515,14.848,,0.00210515,14.8438,,0.00210515,14.8431,,0.00210515,14.8438,,0.00210515,14.8447
0.00211203,14.8572,,0.00211203,14.8504,,0.00211203,14.8458,,0.00211203,14.8446,,0.00211203,14.8449,,0.00211203,14.8456
0.00212577,14.8606,,0.00212577,14.8547,,0.00212577,14.8496,,0.00212577,14.8476,,0.00212577,14.8472,,0.00212577,14.8474
0.00213,14.8616,,0.00213,14.8559,,0.00213,14.8508,,0.00213,14.8485,,0.00213,14.848,,0.00213,14.848
0.002132,14.8624,,0.002132,14.8565,,0.002132,14.8514,,0.002132,14.849,,0.002132,14.8484,,0.002132,14.8484
0.002136,14.8641,,0.002136,14.8578,,0.002136,14.8525,,0.002136,14.85,,0.002136,14.8492,,0.002136,14.8491
0.002144,14.8674,,0.002144,14.8605,,0.002144,14.855,,0.002144,14.8521,,0.002144,14.8509,,0.002144,14.8505
0.00215,14.8697,,0.00215,14.8627,,0.00215,14.857,,0.00215,14.8538,,0.00215,14.8523,,0.00215,14.8517
0.0021516,14.8692,,0.0021516,14.863,,0.0021516,14.8574,,0.0021516,14.8541,,0.0021516,14.8525,,0.0021516,14.8519
0.0021548,14.8681,,0.0021548,14.8637,,0.0021548,14.8581,,0.0021548,14.8547,,0.0021548,14.853,,0.0021548,14.8523
0.0021612,14.8661,,0.0021612,14.8644,,0.0021612,14.8591,,0.0021612,14.8557,,0.0021612,14.8538,,0.0021612,14.853
0.00217,14.8632,,0.00217,14.8643,,0.00217,14.8599,,0.00217,14.8565,,0.00217,14.8546,,0.00217,14.8536
0.00217128,14.8632,,0.00217128,14.8642,,0.00217128,14.86,,0.00217128,14.8567,,0.00217128,14.8547,,0.00217128,14.8537
0.00217384,14.8633,,0.00217384,14.8641,,0.00217384,14.8602,,0.00217384,14.8569,,0.00217384,14.855,,0.00217384,14.854
0.00217896,14.8636,,0.00217896,14.864,,0.00217896,14.8606,,0.00217896,14.8574,,0.00217896,14.8555,,0.00217896,14.8544
0.00218408,14.8638,,0.00218408,14.864,,0.00218408,14.8609,,0.00218408,14.8579,,0.00218408,14.856,,0.00218408,14.8549
0.00219,14.8642,,0.00219,14.864,,0.00219,14.8614,,0.00219,14.8585,,0.00219,14.8566,,0.00219,14.8554
0.00219102,14.8643,,0.00219102,14.864,,0.00219102,14.8614,,0.00219102,14.8586,,0.00219102,14.8567,,0.00219102,14.8555
0.00219307,14.8646,,0.00219307,14.8641,,0.00219307,14.8616,,0.00219307,14.8588,,0.00219307,14.8569,,0.00219307,14.8557
0.00219717,14.8652,,0.00219717,14.8643,,0.00219717,14.8619,,0.00219717,14.8592,,0.00219717,14.8573,,0.00219717,14.8561
0.00220536,14.8664,,0.00220536,14.8648,,0.00220536,14.8627,,0.00220536,14.8601,,0.00220536,14.8581,,0.00220536,14.8569
0.00221,14.867,,0.00221,14.8652,,0.00221,14.8632,,0.00221,14.8606,,0.00221,14.8586,,0.00221,14.8573
0.00221164,14.8668,,0.00221164,14.8653,,0.00221164,14.8633,,0.00221164,14.8607,,0.00221164,14.8588,,0.00221164,14.8575
0.00221492,14.8664,,0.00221492,14.8655,,0.00221492,14.8635,,0.00221492,14.861,,0.00221492,14.859,,0.00221492,14.8577
0.00222147,14.8657,,0.00222147,14.8656,,0.00222147,14.8638,,0.00222147,14.8614,,0.00222147,14.8595,,0.00222147,14.8581
0.00223,14.8647,,0.00223,14.8654,,0.00223,14.8639,,0.00223,14.8618,,0.00223,14.8599,,0.00223,14.8586
0.00223131,14.8649,,0.00223131,14.8654,,0.00223131,14.864,,0.00223131,14.8619,,0.00223131,14.86,,0.00223131,14.8586
0.00223393,14.8654,,0.00223393,14.8654,,0.00223393,14.8641,,0.00223393,14.862,,0.00223393,14.8602,,0.00223393,14.8589
0.00223918,14.8665,,0.00223918,14.8656,,0.00223918,14.8644,,0.00223918,14.8624,,0.00223918,14.8606,,0.00223918,14.8593
0.00224442,14.8675,,0.00224442,14.866,,0.00224442,14.8648,,0.00224442,14.8629,,0.00224442,14.8611,,0.00224442,14.8597
0.00225,14.8685,,0.00225,14.8665,,0.00225,14.8653,,0.00225,14.8634,,0.00225,14.8616,,0.00225,14.8602
0.00225105,14.8681,,0.00225105,14.8665,,0.00225105,14.8653,,0.00225105,14.8634,,0.00225105,14.8617,,0.00225105,14.8603
0.00225315,14.8671,,0.00225315,14.8666,,0.00225315,14.8653,,0.00225315,14.8635,,0.00225315,14.8617,,0.00225315,14.8603
0.00225734,14.8651,,0.00225734,14.8663,,0.00225734,14.8652,,0.00225734,14.8635,,0.00225734,14.8617,,0.00225734,14.8604
0.00226573,14.8611,,0.00226573,14.865,,0.00226573,14.8645,,0.00226573,14.8631,,0.00226573,14.8615,,0.00226573,14.8602
0.00227,14.8588,,0.00227,14.8639,,0.00227,14.8639,,0.00227,14.8627,,0.00227,14.8612,,0.00227,14.86
0.00227168,14.8581,,0.00227168,14.8634,,0.00227168,14.8636,,0.00227168,14.8625,,0.00227168,14.8611,,0.00227168,14.8599
0.00227503,14.8566,,0.00227503,14.8624,,0.00227503,14.863,,0.00227503,14.8621,,0.00227503,14.8608,,0.00227503,14.8597
0.00228174,14.8537,,0.00228174,14.8603,,0.00228174,14.8616,,0.00228174,14.8612,,0.00228174,14.8602,,0.00228174,14.8592
0.00229,14.85,,0.00229,14.8573,,0.00229,14.8596,,0.00229,14.8597,,0.00229,14.8591,,0.00229,14.8583
0.00229134,14.8496,,0.00229134,14.8568,,0.00229134,14.8593,,0.00229134,14.8595,,0.00229134,14.8589,,0.00229134,14.8582
0.00229403,14.849,,0.00229403,14.8559,,0.00229403,14.8586,,0.00229403,14.859,,0.00229403,14.8586,,0.00229403,14.8579
0.0022994,14.8478,,0.0022994,14.8541,,0.0022994,14.8574,,0.0022994,14.8581,,0.0022994,14.8578,,0.0022994,14.8573
0.00231,14.8454,,0.00231,14.851,,0.00231,14.8548,,0.00231,14.8562,,0.00231,14.8563,,0.00231,14.8561
0.00231107,14.8455,,0.00231107,14.8508,,0.00231107,14.8546,,0.00231107,14.856,,0.00231107,14.8562,,0.00231107,14.856
0.00231322,14.8457,,0.00231322,14.8503,,0.00231322,14.8542,,0.00231322,14.8557,,0.00231322,14.856,,0.00231322,14.8558
0.00231752,14.8462,,0.00231752,14.8496,,0.00231752,14.8535,,0.00231752,14.8551,,0.00231752,14.8555,,0.00231752,14.8555
0.00232611,14.8472,,0.00232611,14.8487,,0.00232611,14.8523,,0.00232611,14.8542,,0.00232611,14.8548,,0.00232611,14.8549
0.00233,14.8476,,0.00233,14.8485,,0.00233,14.8519,,0.00233,14.8538,,0.00233,14.8545,,0.00233,14.8547
0.00233172,14.8477,,0.00233172,14.8485,,0.00233172,14.8518,,0.00233172,14.8536,,0.00233172,14.8544,,0.00233172,14.8546
0.00233515,14.8478,,0.00233515,14.8484,,0.00233515,14.8515,,0.00233515,14.8534,,0.00233515,14.8541,,0.00233515,14.8544
0.00234203,14.8481,,0.00234203,14.8483,,0.00234203,14.851,,0.00234203,14.8528,,0.00234203,14.8537,,0.00234203,14.854
0.00235,14.8484,,0.00235,14.8483,,0.00235,14.8506,,0.00235,14.8523,,0.00235,14.8533,,0.00235,14.8536
0.00235137,14.8486,,0.00235137,14.8483,,0.00235137,14.8505,,0.00235137,14.8523,,0.00235137,14.8532,,0.00235137,14.8536
0.00235412,14.8488,,0.00235412,14.8484,,0.00235412,14.8504,,0.00235412,14.8522,,0.00235412,14.8531,,0.00235412,14.8535
0.00235962,14.8494,,0.00235962,14.8486,,0.00235962,14.8503,,0.00235962,14.852,,0.00235962,14.8529,,0.00235962,14.8533
0.00237,14.8504,,0.00237,14.8492,,0.00237,14.8503,,0.00237,14.8517,,0.00237,14.8526,,0.00237,14.8531
0.0023711,14.8506,,0.0023711,14.8493,,0.0023711,14.8503,,0.0023711,14.8517,,0.0023711,14.8526,,0.0023711,14.8531
0.0023733,14.8511,,0.0023733,14.8495,,0.0023733,14.8504,,0.0023733,14.8518,,0.0023733,14.8526,,0.0023733,14.8531
0.0023777,14.8521,,0.0023777,14.8499,,0.0023777,14.8506,,0.0023777,14.8518,,0.0023777,14.8527,,0.0023777,14.8531
0.00238649,14.8541,,0.00238649,14.8511,,0.00238649,14.8512,,0.00238649,14.8522,,0.00238649,14.8529,,0.00238649,14.8533
0.0024,14.857,,0.0024,14.8534,,0.0024,14.8526,,0.0024,14.853,,0.0024,14.8535,,0.0024,14.8538
0.00240176,14.857,,0.00240176,14.8537,,0.00240176,14.8528,,0.00240176,14.8531,,0.00240176,14.8536,,0.00240176,14.8539
0.00240528,14.8572,,0.00240528,14.8542,,0.00240528,14.8531,,0.00240528,14.8534,,0.00240528,14.8537,,0.00240528,14.854
0.00241231,14.8575,,0.00241231,14.8551,,0.00241231,14.8538,,0.00241231,14.8538,,0.00241231,14.854,,0.00241231,14.8542
0.00242,14.8578,,0.00242,14.8559,,0.00242,14.8544,,0.00242,14.8542,,0.00242,14.8544,,0.00242,14.8545
0.00242141,14.8576,,0.00242141,14.856,,0.00242141,14.8545,,0.00242141,14.8543,,0.00242141,14.8544,,0.00242141,14.8545
0.00242422,14.857,,0.00242422,14.8561,,0.00242422,14.8546,,0.00242422,14.8544,,0.00242422,14.8544,,0.00242422,14.8545
0.00242985,14.856,,0.00242985,14.8561,,0.00242985,14.8548,,0.00242985,14.8545,,0.00242985,14.8545,,0.00242985,14.8545
0.00244,14.8541,,0.00244,14.8556,,0.00244,14.8547,,0.00244,14.8544,,0.00244,14.8544,,0.00244,14.8544
0.00244113,14.8537,,0.00244113,14.8554,,0.00244113,14.8546,,0.00244113,14.8543,,0.00244113,14.8543,,0.00244113,14.8544
0.00244338,14.8529,,0.00244338,14.8552,,0.00244338,14.8545,,0.00244338,14.8542,,0.00244338,14.8542,,0.00244338,14.8543
0.00244788,14.8514,,0.00244788,14.8545,,0.00244788,14.8541,,0.00244788,14.854,,0.00244788,14.854,,0.00244788,14.854
0.00245689,14.8482,,0.00245689,14.8526,,0.00245689,14.8531,,0.00245689,14.8532,,0.00245689,14.8533,,0.00245689,14.8534
0.00246,14.847,,0.00246,14.8519,,0.00246,14.8526,,0.00246,14.8528,,0.00246,14.853,,0.00246,14.8532
0.0024618,14.8474,,0.0024618,14.8516,,0.0024618,14.8524,,0.0024618,14.8527,,0.0024618,14.8529,,0.0024618,14.8531
0.0024654,14.8481,,0.0024654,14.851,,0.0024654,14.8521,,0.0024654,14.8525,,0.0024654,14.8528,,0.0024654,14.853
0.00247261,14.8495,,0.00247261,14.8505,,0.00247261,14.8517,,0.00247261,14.8522,,0.00247261,14.8526,,0.00247261,14.8528
0.00248,14.8508,,0.00248,14.8505,,0.00248,14.8516,,0.00248,14.8521,,0.00248,14.8525,,0.00248,14.8528
0.00248144,14.8507,,0.00248144,14.8505,,0.00248144,14.8515,,0.00248144,14.8521,,0.00248144,14.8525,,0.00248144,14.8527
0.00248432,14.8503,,0.00248432,14.8505,,0.00248432,14.8514,,0.00248432,14.852,,0.00248432,14.8524,,0.00248432,14.8527
0.00249009,14.8497,,0.00249009,14.8503,,0.00249009,14.8512,,0.00249009,14.8517,,0.00249009,14.8522,,0.00249009,14.8525
0.0025,14.8486,,0.0025,14.8498,,0.0025,14.8507,,0.0025,14.8513,,0.0025,14.8517,,0.0025,14.8521
0.00250115,14.8486,,0.00250115,14.8497,,0.00250115,14.8506,,0.00250115,14.8512,,0.00250115,14.8517,,0.00250115,14.852
0.00250346,14.8487,,0.00250346,14.8496,,0.00250346,14.8505,,0.00250346,14.8512,,0.00250346,14.8516,,0.00250346,14.852
0.00250807,14.8489,,0.00250807,14.8495,,0.00250807,14.8504,,0.00250807,14.851,,0.00250807,14.8515,,0.00250807,14.8519
0.00251729,14.8492,,0.00251729,14.8494,,0.00251729,14.8502,,0.00251729,14.8508,,0.00251729,14.8513,,0.00251729,14.8517
0.00252,14.8493,,0.00252,14.8494,,0.00252,14.8501,,0.00252,14.8507,,0.00252,14.8512,,0.00252,14.8516
0.00252184,14.8486,,0.00252184,14.8493,,0.00252184,14.85,,0.00252184,14.8506,,0.00252184,14.8511,,0.00252184,14.8515
0.00252553,14.8472,,0.00252553,14.8489,,0.00252553,14.8497,,0.00252553,14.8503,,0.00252553,14.8509,,0.00252553,14.8513
0.00253291,14.8444,,0.00253291,14.8478,,0.00253291,14.8489,,0.00253291,14.8496,,0.00253291,14.8502,,0.00253291,14.8506
0.00254,14.8415,,0.00254,14.8462,,0.00254,14.8477,,0.00254,14.8487,,0.00254,14.8494,,0.00254,14.8499
0.00254148,14.841,,0.00254148,14.8458,,0.00254148,14.8475,,0.00254148,14.8485,,0.00254148,14.8492,,0.00254148,14.8497
0.00254443,14.8403,,0.00254443,14.8451,,0.00254443,14.847,,0.00254443,14.8481,,0.00254443,14.8488,,0.00254443,14.8494
0.00255033,14.8388,,0.00255033,14.8437,,0.00255033,14.8459,,0.00255033,14.8472,,0.00255033,14.8481,,0.00255033,14.8488
0.00256,14.8363,,0.00256,14.8413,,0.00256,14.844,,0.00256,14.8457,,0.00256,14.8468,,0.00256,14.8476
0.00256118,14.8366,,0.00256118,14.8411,,0.00256118,14.8439,,0.00256118,14.8455,,0.00256118,14.8467,,0.00256118,14.8475
0.00256354,14.8372,,0.00256354,14.8407,,0.00256354,14.8435,,0.00256354,14.8453,,0.00256354,14.8465,,0.00256354,14.8474
0.00256826,14.8385,,0.00256826,14.8402,,0.00256826,14.8431,,0.00256826,14.8449,,0.00256826,14.8461,,0.00256826,14.8471
0.00257771,14.8409,,0.00257771,14.8402,,0.00257771,14.8426,,0.00257771,14.8444,,0.00257771,14.8457,,0.00257771,14.8467
0.00258,14.8415,,0.00258,14.8404,,0.00258,14.8426,,0.00258,14.8443,,0.00258,14.8456,,0.00258,14.8466
0.00258189,14.8412,,0.00258189,14.8404,,0.00258189,14.8425,,0.00258189,14.8442,,0.00258189,14.8455,,0.00258189,14.8465
0.00258567,14.8406,,0.00258567,14.8404,,0.00258567,14.8423,,0.00258567,14.844,,0.00258567,14.8452,,0.00258567,14.8462
0.00259322,14.8395,,0.00259322,14.8402,,0.00259322,14.8419,,0.00259322,14.8434,,0.00259322,14.8447,,0.00259322,14.8457
0.0026,14.8384,,0.0026,14.8398,,0.0026,14.8413,,0.0026,14.8429,,0.0026,14.8442,,0.0026,14.8452
0.00260151,14.8385,,0.00260151,14.8397,,0.00260151,14.8413,,0.00260151,14.8428,,0.00260151,14.8441,,0.00260151,14.8451
0.00260453,14.8388,,0.00260453,14.8396,,0.00260453,14.8411,,0.00260453,14.8426,,0.00260453,14.8439,,0.00260453,14.845
0.00261058,14.8393,,0.00261058,14.8395,,0.00261058,14.8409,,0.00261058,14.8424,,0.00261058,14.8437,,0.00261058,14.8447
0.00262267,14.8404,,0.00262267,14.8397,,0.00262267,14.8407,,0.00262267,14.842,,0.00262267,14.8433,,0.00262267,14.8443
0.00263,14.841,,0.00263,14.8401,,0.00263,14.8408,,0.00263,14.8419,,0.00263,14.8431,,0.00263,14.8441
0.002632,14.8408,,0.002632,14.8401,,0.002632,14.8408,,0.002632,14.8419,,0.002632,14.843,,0.002632,14.844
0.002636,14.8405,,0.002636,14.8402,,0.002636,14.8407,,0.002636,14.8418,,0.002636,14.8429,,0.002636,14.8439
0.002644,14.8397,,0.002644,14.8401,,0.002644,14.8405,,0.002644,14.8415,,0.002644,14.8426,,0.002644,14.8435
0.00265,14.8392,,0.00265,14.8399,,0.00265,14.8404,,0.00265,14.8413,,0.00265,14.8423,,0.00265,14.8433
0.0026516,14.8391,,0.0026516,14.8398,,0.0026516,14.8403,,0.0026516,14.8412,,0.0026516,14.8423,,0.0026516,14.8432
0.0026548,14.839,,0.0026548,14.8397,,0.0026548,14.8402,,0.0026548,14.8411,,0.0026548,14.8421,,0.0026548,14.8431
0.0026612,14.8388,,0.0026612,14.8395,,0.0026612,14.84,,0.0026612,14.8409,,0.0026612,14.8419,,0.0026612,14.8428
0.00267,14.8386,,0.00267,14.8392,,0.00267,14.8398,,0.00267,14.8406,,0.00267,14.8416,,0.00267,14.8425
0.00267128,14.8383,,0.00267128,14.8391,,0.00267128,14.8397,,0.00267128,14.8405,,0.00267128,14.8415,,0.00267128,14.8424
