"X--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]","Y--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]",,"X--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]","Y--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]",,"X--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]","Y--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]",,"X--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]","Y--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]",,"X--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]","Y--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]",,"X--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]","Y--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]"
0.00163994,14.7793,,0.00163994,15.2539,,0.00163994,14.8983,,0.00163994,14.7753,,0.00163994,14.7376,,0.00163994,14.727
0.00165,14.7787,,0.00165,15.2562,,0.00165,14.9174,,0.00165,14.789,,0.00165,14.7471,,0.00165,14.7339
0.001652,14.7868,,0.001652,15.2558,,0.001652,14.921,,0.001652,14.7917,,0.001652,14.7489,,0.001652,14.7353
0.001656,14.7975,,0.001656,15.2545,,0.001656,14.9281,,0.001656,14.797,,0.001656,14.7526,,0.001656,14.738
0.001664,14.8018,,0.001664,15.2495,,0.001664,14.9415,,0.001664,14.8073,,0.001664,14.7599,,0.001664,14.7434
0.00167,14.8015,,0.00167,15.2434,,0.00167,14.9509,,0.00167,14.8148,,0.00167,14.7653,,0.00167,14.7473
0.0016716,14.7936,,0.0016716,15.2414,,0.0016716,14.9533,,0.0016716,14.8167,,0.0016716,14.7667,,0.0016716,14.7484
0.0016748,14.7826,,0.0016748,15.2371,,0.0016748,14.9579,,0.0016748,14.8206,,0.0016748,14.7694,,0.0016748,14.7504
0.0016812,14.7757,,0.0016812,15.2269,,0.0016812,14.9667,,0.0016812,14.8281,,0.0016812,14.7749,,0.0016812,14.7545
0.00169,14.7742,,0.00169,15.2097,,0.00169,14.9776,,0.00169,14.8379,,0.00169,14.7822,,0.00169,14.76
0.00169128,14.8071,,0.00169128,15.2069,,0.00169128,14.9791,,0.00169128,14.8393,,0.00169128,14.7833,,0.00169128,14.7608
0.00169384,14.8561,,0.00169384,15.2012,,0.00169384,14.9821,,0.00169384,14.8422,,0.00169384,14.7854,,0.00169384,14.7625
0.00169896,14.8933,,0.00169896,15.1893,,0.00169896,14.9879,,0.00169896,14.8479,,0.00169896,14.7897,,0.00169896,14.7658
0.00170408,14.899,,0.00170408,15.1768,,0.00170408,14.9934,,0.00170408,14.8535,,0.00170408,14.7941,,0.00170408,14.7691
0.00171,14.9001,,0.00171,15.1615,,0.00171,14.9994,,0.00171,14.8599,,0.00171,14.7991,,0.00171,14.773
0.00171102,14.8771,,0.00171102,15.1587,,0.00171102,15.0004,,0.00171102,14.8609,,0.00171102,14.7999,,0.00171102,14.7736
0.00171307,14.8441,,0.00171307,15.1531,,0.00171307,15.0023,,0.00171307,14.863,,0.00171307,14.8016,,0.00171307,14.7749
0.00171717,14.815,,0.00171717,15.1415,,0.00171717,15.0059,,0.00171717,14.8672,,0.00171717,14.8049,,0.00171717,14.7775
0.00172536,14.8042,,0.00172536,15.1168,,0.00172536,15.0123,,0.00172536,14.8752,,0.00172536,14.8113,,0.00172536,14.7825
0.00173,14.8048,,0.00173,15.1021,,0.00173,15.0155,,0.00173,14.8795,,0.00173,14.8148,,0.00173,14.7853
0.00173164,14.8058,,0.00173164,15.0967,,0.00173164,15.0165,,0.00173164,14.881,,0.00173164,14.816,,0.00173164,14.7863
0.00173492,14.8071,,0.00173492,15.0858,,0.00173492,15.0184,,0.00173492,14.8839,,0.00173492,14.8185,,0.00173492,14.7882
0.00174147,14.8078,,0.00174147,15.0635,,0.00174147,15.0218,,0.00174147,14.8895,,0.00174147,14.8232,,0.00174147,14.792
0.00175,14.8078,,0.00175,15.0334,,0.00175,15.0252,,0.00175,14.8964,,0.00175,14.8292,,0.00175,14.7969
0.00175131,14.7998,,0.00175131,15.0286,,0.00175131,15.0256,,0.00175131,14.8974,,0.00175131,14.8301,,0.00175131,14.7976
0.00175393,14.7882,,0.00175393,15.0191,,0.00175393,15.0263,,0.00175393,14.8993,,0.00175393,14.8319,,0.00175393,14.799
0.00175918,14.7796,,0.00175918,14.9997,,0.00175918,15.0274,,0.00175918,14.9031,,0.00175918,14.8353,,0.00175918,14.8018
0.00176442,14.7777,,0.00176442,14.98,,0.00176442,15.0281,,0.00176442,14.9066,,0.00176442,14.8386,,0.00176442,14.8046
0.00177,14.7767,,0.00177,14.9587,,0.00177,15.0283,,0.00177,14.9101,,0.00177,14.8419,,0.00177,14.8074
0.00177105,14.8198,,0.00177105,14.9547,,0.00177105,15.0283,,0.00177105,14.9108,,0.00177105,14.8426,,0.00177105,14.808
0.00177315,14.8866,,0.00177315,14.9469,,0.00177315,15.0284,,0.00177315,14.9122,,0.00177315,14.844,,0.00177315,14.8091
0.00177734,14.9453,,0.00177734,14.9314,,0.00177734,15.0285,,0.00177734,14.9149,,0.00177734,14.8467,,0.00177734,14.8114
0.00178573,14.9659,,0.00178573,14.9016,,0.00178573,15.0285,,0.00178573,14.9203,,0.00178573,14.8521,,0.00178573,14.8161
0.00179,14.9567,,0.00179,14.887,,0.00179,15.0283,,0.00179,14.9231,,0.00179,14.8549,,0.00179,14.8186
0.00179168,14.9047,,0.00179168,14.8813,,0.00179168,15.0281,,0.00179168,14.9241,,0.00179168,14.8559,,0.00179168,14.8195
0.00179503,14.8388,,0.00179503,14.8699,,0.00179503,15.0277,,0.00179503,14.926,,0.00179503,14.858,,0.00179503,14.8212
0.00180174,14.8067,,0.00180174,14.8474,,0.00180174,15.0264,,0.00180174,14.9296,,0.00180174,14.8619,,0.00180174,14.8247
0.00181,14.8067,,0.00181,14.8203,,0.00181,15.024,,0.00181,14.9336,,0.00181,14.8664,,0.00181,14.8287
0.00181134,14.7642,,0.00181134,14.8159,,0.00181134,15.0235,,0.00181134,14.9341,,0.00181134,14.8671,,0.00181134,14.8293
0.00181403,14.703,,0.00181403,14.8071,,0.00181403,15.0223,,0.00181403,14.9351,,0.00181403,14.8684,,0.00181403,14.8305
0.0018194,14.6587,,0.0018194,14.7893,,0.0018194,15.0195,,0.0018194,14.9369,,0.0018194,14.8707,,0.0018194,14.8327
0.00183,14.6389,,0.00183,14.7539,,0.00183,15.0121,,0.00183,14.9391,,0.00183,14.8746,,0.00183,14.8364
0.00183107,14.6228,,0.00183107,14.7503,,0.00183107,15.0112,,0.00183107,14.9392,,0.00183107,14.8749,,0.00183107,14.8367
0.00183322,14.6235,,0.00183322,14.7431,,0.00183322,15.0093,,0.00183322,14.9395,,0.00183322,14.8755,,0.00183322,14.8373
0.00183752,14.6202,,0.00183752,14.7287,,0.00183752,15.0053,,0.00183752,14.9397,,0.00183752,14.8767,,0.00183752,14.8385
0.00184611,14.6075,,0.00184611,14.6999,,0.00184611,14.9962,,0.00184611,14.9394,,0.00184611,14.8784,,0.00184611,14.8404
0.00185,14.5895,,0.00185,14.6868,,0.00185,14.9915,,0.00185,14.9389,,0.00185,14.8789,,0.00185,14.8411
0.00185172,14.6142,,0.00185172,14.6811,,0.00185172,14.9893,,0.00185172,14.9387,,0.00185172,14.8791,,0.00185172,14.8414
0.00185515,14.6506,,0.00185515,14.6698,,0.00185515,14.985,,0.00185515,14.9381,,0.00185515,14.8794,,0.00185515,14.842
0.00186203,14.6673,,0.00186203,14.6478,,0.00186203,14.9757,,0.00186203,14.9365,,0.00186203,14.8799,,0.00186203,14.843
0.00187,14.6601,,0.00187,14.6231,,0.00187,14.9641,,0.00187,14.9341,,0.00187,14.8801,,0.00187,14.8438
0.00187137,14.6806,,0.00187137,14.619,,0.00187137,14.962,,0.00187137,14.9336,,0.00187137,14.8801,,0.00187137,14.8439
0.00187412,14.7169,,0.00187412,14.611,,0.00187412,14.9579,,0.00187412,14.9327,,0.00187412,14.8801,,0.00187412,14.8442
0.00187962,14.7443,,0.00187962,14.5957,,0.00187962,14.9494,,0.00187962,14.9306,,0.00187962,14.88,,0.00187962,14.8447
0.00189062,14.7499,,0.00189062,14.5679,,0.00189062,14.932,,0.00189062,14.926,,0.00189062,14.8795,,0.00189062,14.8454
0.0019,14.7473,,0.0019,14.5473,,0.0019,14.9167,,0.0019,14.9215,,0.0019,14.8787,,0.0019,14.8457
0.001902,14.7518,,0.001902,14.5434,,0.001902,14.9134,,0.001902,14.9205,,0.001902,14.8784,,0.001902,14.8457
0.001906,14.7582,,0.001906,14.5359,,0.001906,14.9068,,0.001906,14.9185,,0.001906,14.878,,0.001906,14.8458
0.001914,14.761,,0.001914,14.5225,,0.001914,14.8934,,0.001914,14.9141,,0.001914,14.8769,,0.001914,14.8458
0.00192,14.7606,,0.00192,14.5141,,0.00192,14.8833,,0.00192,14.9107,,0.00192,14.876,,0.00192,14.8458
0.0019216,14.7872,,0.0019216,14.5122,,0.0019216,14.8806,,0.0019216,14.9098,,0.0019216,14.8757,,0.0019216,14.8458
0.0019248,14.8256,,0.0019248,14.5086,,0.0019248,14.8754,,0.0019248,14.908,,0.0019248,14.8753,,0.0019248,14.8458
0.0019312,14.8522,,0.0019312,14.503,,0.0019312,14.865,,0.0019312,14.9044,,0.0019312,14.8744,,0.0019312,14.8459
0.00194,14.8564,,0.00194,14.4984,,0.00194,14.8512,,0.00194,14.8995,,0.00194,14.8731,,0.00194,14.8459
0.00194128,14.8049,,0.00194128,14.4979,,0.00194128,14.8491,,0.00194128,14.8987,,0.00194128,14.8728,,0.00194128,14.8459
0.00194384,14.7297,,0.00194384,14.4972,,0.00194384,14.845,,0.00194384,14.897,,0.00194384,14.8723,,0.00194384,14.8457
0.00194896,14.6662,,0.00194896,14.496,,0.00194896,14.8367,,0.00194896,14.8937,,0.00194896,14.8711,,0.00194896,14.8454
0.00195408,14.6482,,0.00195408,14.4953,,0.00195408,14.8282,,0.00195408,14.8901,,0.00195408,14.8697,,0.00195408,14.8449
0.00196,14.6388,,0.00196,14.4951,,0.00196,14.8182,,0.00196,14.8857,,0.00196,14.8679,,0.00196,14.8441
0.00196102,14.675,,0.00196102,14.4952,,0.00196102,14.8165,,0.00196102,14.8849,,0.00196102,14.8677,,0.00196102,14.844
0.00196307,14.7372,,0.00196307,14.4955,,0.00196307,14.8131,,0.00196307,14.8835,,0.00196307,14.8671,,0.00196307,14.8438
0.00196717,14.8,,0.00196717,14.4967,,0.00196717,14.8065,,0.00196717,14.8805,,0.00196717,14.866,,0.00196717,14.8435
0.00197536,14.8325,,0.00197536,14.501,,0.00197536,14.7937,,0.00197536,14.8747,,0.00197536,14.8638,,0.00197536,14.8427
0.00198,14.8325,,0.00198,14.5047,,0.00198,14.7868,,0.00198,14.8715,,0.00198,14.8625,,0.00198,14.8423
0.00198164,14.7463,,0.00198164,14.506,,0.00198164,14.7842,,0.00198164,14.8702,,0.00198164,14.8619,,0.00198164,14.842
0.00198492,14.6222,,0.00198492,14.5086,,0.00198492,14.779,,0.00198492,14.8675,,0.00198492,14.8607,,0.00198492,14.8414
0.00199147,14.5343,,0.00199147,14.5138,,0.00199147,14.7682,,0.00199147,14.8618,,0.00199147,14.8579,,0.00199147,14.8399
0.002,14.4998,,0.002,14.5201,,0.002,14.7536,,0.002,14.8536,,0.002,14.8536,,0.002,14.8374
0.00200131,14.5061,,0.00200131,14.5211,,0.00200131,14.7513,,0.00200131,14.8523,,0.00200131,14.8529,,0.00200131,14.837
0.00200393,14.5417,,0.00200393,14.523,,0.00200393,14.7467,,0.00200393,14.8496,,0.00200393,14.8515,,0.00200393,14.8362
0.00200918,14.5685,,0.00200918,14.527,,0.00200918,14.7375,,0.00200918,14.8442,,0.00200918,14.8485,,0.00200918,14.8344
0.00201442,14.5673,,0.00201442,14.5311,,0.00201442,14.7281,,0.00201442,14.8385,,0.00201442,14.8454,,0.00201442,14.8325
0.00202,14.5604,,0.00202,14.5354,,0.00202,14.7181,,0.00202,14.8322,,0.00202,14.8418,,0.00202,14.8303
0.00202105,14.5922,,0.00202105,14.5363,,0.00202105,14.7162,,0.00202105,14.8311,,0.00202105,14.8411,,0.00202105,14.8299
0.00202315,14.6498,,0.00202315,14.5381,,0.00202315,14.7126,,0.00202315,14.8288,,0.00202315,14.8399,,0.00202315,14.8291
0.00202734,14.7111,,0.00202734,14.542,,0.00202734,14.7054,,0.00202734,14.8242,,0.00202734,14.8373,,0.00202734,14.8275
0.00203573,14.7463,,0.00203573,14.551,,0.00203573,14.6916,,0.00203573,14.8152,,0.00203573,14.8321,,0.00203573,14.8244
0.00204,14.7475,,0.00204,14.5561,,0.00204,14.6848,,0.00204,14.8106,,0.00204,14.8295,,0.00204,14.8228
0.00204168,14.763,,0.00204168,14.5583,,0.00204168,14.6823,,0.00204168,14.8088,,0.00204168,14.8285,,0.00204168,14.8222
0.00204503,14.7859,,0.00204503,14.5628,,0.00204503,14.6772,,0.00204503,14.8054,,0.00204503,14.8265,,0.00204503,14.821
0.00205174,14.8036,,0.00205174,14.5726,,0.00205174,14.6677,,0.00205174,14.7985,,0.00205174,14.8226,,0.00205174,14.8187
0.00206,14.8074,,0.00206,14.586,,0.00206,14.6568,,0.00206,14.7904,,0.00206,14.8179,,0.00206,14.8158
0.00206134,14.8916,,0.00206134,14.5886,,0.00206134,14.6553,,0.00206134,14.7893,,0.00206134,14.8173,,0.00206134,14.8155
0.00206403,15.0205,,0.00206403,14.5939,,0.00206403,14.6525,,0.00206403,14.7871,,0.00206403,14.8161,,0.00206403,14.8149
0.0020694,15.1267,,0.0020694,14.6058,,0.0020694,14.6475,,0.0020694,14.7831,,0.0020694,14.814,,0.0020694,14.8139
0.00208,15.1371,,0.00208,14.6339,,0.00208,14.6406,,0.00208,14.7766,,0.00208,14.8108,,0.00208,14.8126
0.00208107,15.087,,0.00208107,14.637,,0.00208107,14.64,,0.00208107,14.776,,0.00208107,14.8105,,0.00208107,14.8125
0.00208322,15.0073,,0.00208322,14.6433,,0.00208322,14.6389,,0.00208322,14.7748,,0.00208322,14.8098,,0.00208322,14.8122
0.00208752,14.9307,,0.00208752,14.656,,0.00208752,14.637,,0.00208752,14.7725,,0.00208752,14.8086,,0.00208752,14.8117
0.00209611,14.8962,,0.00209611,14.6824,,0.00209611,14.6342,,0.00209611,14.7683,,0.00209611,14.8064,,0.00209611,14.8108
0.0021,14.8934,,0.0021,14.6947,,0.0021,14.6334,,0.0021,14.7665,,0.0021,14.8055,,0.0021,14.8104
0.00210172,14.8921,,0.00210172,14.7002,,0.00210172,14.6331,,0.00210172,14.7658,,0.00210172,14.8051,,0.00210172,14.8103
0.00210515,14.8913,,0.00210515,14.7112,,0.00210515,14.6327,,0.00210515,14.7644,,0.00210515,14.8044,,0.00210515,14.81
0.00211203,14.8913,,0.00211203,14.7336,,0.00211203,14.6324,,0.00211203,14.7618,,0.00211203,14.803,,0.00211203,14.8096
0.00212577,14.8926,,0.00212577,14.7788,,0.00212577,14.6341,,0.00212577,14.7576,,0.00212577,14.8008,,0.00212577,14.809
0.00213,14.886,,0.00213,14.7928,,0.00213,14.6352,,0.00213,14.7566,,0.00213,14.8003,,0.00213,14.8089
0.002132,14.9147,,0.002132,14.7995,,0.002132,14.6359,,0.002132,14.7562,,0.002132,14.8001,,0.002132,14.8089
0.002136,14.9523,,0.002136,14.8128,,0.002136,14.6374,,0.002136,14.7555,,0.002136,14.7998,,0.002136,14.8089
0.002144,14.9681,,0.002144,14.8398,,0.002144,14.6415,,0.002144,14.7546,,0.002144,14.7994,,0.002144,14.8093
0.00215,14.9602,,0.00215,14.86,,0.00215,14.6452,,0.00215,14.7542,,0.00215,14.7993,,0.00215,14.8096
0.0021516,14.8689,,0.0021516,14.8652,,0.0021516,14.6462,,0.0021516,14.7541,,0.0021516,14.7992,,0.0021516,14.8096
0.0021548,14.7505,,0.0021548,14.8753,,0.0021548,14.6481,,0.0021548,14.7537,,0.0021548,14.7989,,0.0021548,14.8096
0.0021612,14.6811,,0.0021612,14.8944,,0.0021612,14.6519,,0.0021612,14.753,,0.0021612,14.7983,,0.0021612,14.8095
0.00217,14.6686,,0.00217,14.918,,0.00217,14.6571,,0.00217,14.7517,,0.00217,14.7972,,0.00217,14.809
0.00217128,14.7028,,0.00217128,14.9212,,0.00217128,14.6579,,0.00217128,14.7515,,0.00217128,14.7971,,0.00217128,14.809
0.00217384,14.7637,,0.00217384,14.9275,,0.00217384,14.6596,,0.00217384,14.7512,,0.00217384,14.7968,,0.00217384,14.8089
0.00217896,14.8102,,0.00217896,14.9396,,0.00217896,14.663,,0.00217896,14.7507,,0.00217896,14.7963,,0.00217896,14.8088
0.00218408,14.8186,,0.00218408,14.9511,,0.00218408,14.6666,,0.00218408,14.7503,,0.00218408,14.7958,,0.00218408,14.8086
0.00219,14.8204,,0.00219,14.9635,,0.00219,14.671,,0.00219,14.7499,,0.00219,14.7953,,0.00219,14.8085
0.00219102,14.8286,,0.00219102,14.9655,,0.00219102,14.6718,,0.00219102,14.7499,,0.00219102,14.7953,,0.00219102,14.8085
0.00219307,14.8415,,0.00219307,14.9696,,0.00219307,14.6734,,0.00219307,14.7498,,0.00219307,14.7951,,0.00219307,14.8085
0.00219717,14.8537,,0.00219717,14.9774,,0.00219717,14.6767,,0.00219717,14.7497,,0.00219717,14.7949,,0.00219717,14.8085
0.00220536,14.8594,,0.00220536,14.9919,,0.00220536,14.6838,,0.00220536,14.7498,,0.00220536,14.7945,,0.00220536,14.8085
0.00221,14.8588,,0.00221,14.9994,,0.00221,14.688,,0.00221,14.7499,,0.00221,14.7943,,0.00221,14.8085
0.00221164,14.8266,,0.00221164,15.0018,,0.00221164,14.6894,,0.00221164,14.75,,0.00221164,14.7942,,0.00221164,14.8085
0.00221492,14.783,,0.00221492,15.0064,,0.00221492,14.6924,,0.00221492,14.75,,0.00221492,14.7941,,0.00221492,14.8085
0.00222147,14.7577,,0.00222147,15.0144,,0.00222147,14.6983,,0.00222147,14.7502,,0.00222147,14.7937,,0.00222147,14.8083
0.00223,14.7545,,0.00223,15.0224,,0.00223,14.706,,0.00223,14.7504,,0.00223,14.7931,,0.00223,14.8081
0.00223131,14.7874,,0.00223131,15.0235,,0.00223131,14.7072,,0.00223131,14.7505,,0.00223131,14.793,,0.00223131,14.808
0.00223393,14.8369,,0.00223393,15.0254,,0.00223393,14.7097,,0.00223393,14.7506,,0.00223393,14.7929,,0.00223393,14.808
0.00223918,14.874,,0.00223918,15.029,,0.00223918,14.7148,,0.00223918,14.7511,,0.00223918,14.7928,,0.00223918,14.8081
0.00224442,14.8798,,0.00224442,15.0319,,0.00224442,14.7201,,0.00224442,14.7517,,0.00224442,14.7928,,0.00224442,14.8082
0.00225,14.8809,,0.00225,15.0344,,0.00225,14.7259,,0.00225,14.7525,,0.00225,14.7928,,0.00225,14.8083
0.00225105,14.8209,,0.00225105,15.0346,,0.00225105,14.7269,,0.00225105,14.7526,,0.00225105,14.7928,,0.00225105,14.8083
0.00225315,14.7297,,0.00225315,15.0351,,0.00225315,14.7289,,0.00225315,14.7527,,0.00225315,14.7926,,0.00225315,14.8082
0.00225734,14.6472,,0.00225734,15.0352,,0.00225734,14.7328,,0.00225734,14.753,,0.00225734,14.7923,,0.00225734,14.8079
0.00226573,14.6065,,0.00226573,15.0327,,0.00226573,14.74,,0.00226573,14.7531,,0.00226573,14.7913,,0.00226573,14.8072
0.00227,14.5902,,0.00227,15.03,,0.00227,14.7433,,0.00227,14.753,,0.00227,14.7907,,0.00227,14.8066
0.00227168,14.5992,,0.00227168,15.0285,,0.00227168,14.7446,,0.00227168,14.7529,,0.00227168,14.7904,,0.00227168,14.8064
0.00227503,14.6145,,0.00227503,15.0255,,0.00227503,14.747,,0.00227503,14.7527,,0.00227503,14.7898,,0.00227503,14.8059
0.00228174,14.6168,,0.00228174,15.0177,,0.00228174,14.7514,,0.00228174,14.7522,,0.00228174,14.7885,,0.00228174,14.8048
0.00229,14.6026,,0.00229,15.0053,,0.00229,14.7561,,0.00229,14.7511,,0.00229,14.7865,,0.00229,14.8031
0.00229134,14.6185,,0.00229134,15.003,,0.00229134,14.7568,,0.00229134,14.7509,,0.00229134,14.7861,,0.00229134,14.8028
0.00229403,14.6558,,0.00229403,14.9983,,0.00229403,14.7582,,0.00229403,14.7505,,0.00229403,14.7855,,0.00229403,14.8023
0.0022994,14.6834,,0.0022994,14.9882,,0.0022994,14.7608,,0.0022994,14.7498,,0.0022994,14.7841,,0.0022994,14.8011
0.00231,14.6863,,0.00231,14.9658,,0.00231,14.7655,,0.00231,14.748,,0.00231,14.7813,,0.00231,14.7987
0.00231107,14.7103,,0.00231107,14.9634,,0.00231107,14.766,,0.00231107,14.7479,,0.00231107,14.781,,0.00231107,14.7985
0.00231322,14.7544,,0.00231322,14.9586,,0.00231322,14.7669,,0.00231322,14.7476,,0.00231322,14.7805,,0.00231322,14.7981
0.00231752,14.7974,,0.00231752,14.9489,,0.00231752,14.7688,,0.00231752,14.7471,,0.00231752,14.7795,,0.00231752,14.7972
0.00232611,14.8183,,0.00232611,14.9291,,0.00232611,14.7727,,0.00232611,14.7462,,0.00232611,14.7776,,0.00232611,14.7956
0.00233,14.818,,0.00233,14.92,,0.00233,14.7745,,0.00233,14.7459,,0.00233,14.7768,,0.00233,14.7949
0.00233172,14.8104,,0.00233172,14.916,,0.00233172,14.7753,,0.00233172,14.7458,,0.00233172,14.7764,,0.00233172,14.7945
0.00233515,14.8,,0.00233515,14.9079,,0.00233515,14.7768,,0.00233515,14.7455,,0.00233515,14.7757,,0.00233515,14.7939
0.00234203,14.7937,,0.00234203,14.8915,,0.00234203,14.7799,,0.00234203,14.7451,,0.00234203,14.7743,,0.00234203,14.7927
0.00235,14.7935,,0.00235,14.8724,,0.00235,14.7834,,0.00235,14.7448,,0.00235,14.7728,,0.00235,14.7913
0.00235137,14.7991,,0.00235137,14.8692,,0.00235137,14.784,,0.00235137,14.7448,,0.00235137,14.7726,,0.00235137,14.7911
0.00235412,14.8076,,0.00235412,14.8626,,0.00235412,14.7852,,0.00235412,14.7447,,0.00235412,14.7721,,0.00235412,14.7906
0.00235962,14.8147,,0.00235962,14.8497,,0.00235962,14.7876,,0.00235962,14.7447,,0.00235962,14.7712,,0.00235962,14.7897
0.00237,14.8174,,0.00237,14.8258,,0.00237,14.7922,,0.00237,14.7449,,0.00237,14.7697,,0.00237,14.7882
0.0023711,14.8285,,0.0023711,14.8234,,0.0023711,14.7927,,0.0023711,14.7449,,0.0023711,14.7696,,0.0023711,14.7881
0.0023733,14.8469,,0.0023733,14.8185,,0.0023733,14.7937,,0.0023733,14.7451,,0.0023733,14.7693,,0.0023733,14.7878
0.0023777,14.8644,,0.0023777,14.809,,0.0023777,14.7958,,0.0023777,14.7454,,0.0023777,14.7689,,0.0023777,14.7873
0.00238649,14.8727,,0.00238649,14.7911,,0.00238649,14.8001,,0.00238649,14.7463,,0.00238649,14.7682,,0.00238649,14.7865
0.0024,14.8732,,0.0024,14.7664,,0.0024,14.807,,0.0024,14.7485,,0.0024,14.7677,,0.0024,14.7856
0.00240176,14.8481,,0.00240176,14.7635,,0.00240176,14.8079,,0.00240176,14.7488,,0.00240176,14.7676,,0.00240176,14.7855
0.00240528,14.8221,,0.00240528,14.7576,,0.00240528,14.8097,,0.00240528,14.7494,,0.00240528,14.7676,,0.00240528,14.7853
0.00241231,14.8079,,0.00241231,14.7464,,0.00241231,14.8131,,0.00241231,14.7508,,0.00241231,14.7674,,0.00241231,14.7848
0.00242,14.8077,,0.00242,14.735,,0.00242,14.8168,,0.00242,14.7523,,0.00242,14.7673,,0.00242,14.7844
0.00242141,14.7832,,0.00242141,14.733,,0.00242141,14.8174,,0.00242141,14.7526,,0.00242141,14.7673,,0.00242141,14.7843
0.00242422,14.7475,,0.00242422,14.729,,0.00242422,14.8186,,0.00242422,14.753,,0.00242422,14.7672,,0.00242422,14.7841
0.00242985,14.7205,,0.00242985,14.721,,0.00242985,14.8207,,0.00242985,14.754,,0.00242985,14.767,,0.00242985,14.7836
0.00244,14.7114,,0.00244,14.7071,,0.00244,14.8239,,0.00244,14.7555,,0.00244,14.7665,,0.00244,14.7826
0.00244113,14.6962,,0.00244113,14.7055,,0.00244113,14.8242,,0.00244113,14.7556,,0.00244113,14.7664,,0.00244113,14.7825
0.00244338,14.6758,,0.00244338,14.7025,,0.00244338,14.8247,,0.00244338,14.7559,,0.00244338,14.7662,,0.00244338,14.7822
0.00244788,14.6553,,0.00244788,14.6963,,0.00244788,14.8256,,0.00244788,14.7563,,0.00244788,14.7658,,0.00244788,14.7816
0.00245689,14.6405,,0.00245689,14.684,,0.00245689,14.8266,,0.00245689,14.7568,,0.00245689,14.7647,,0.00245689,14.7802
0.00246,14.6317,,0.00246,14.6798,,0.00246,14.8266,,0.00246,14.7568,,0.00246,14.7642,,0.00246,14.7796
0.0024618,14.6987,,0.0024618,14.6775,,0.0024618,14.8268,,0.0024618,14.757,,0.0024618,14.7641,,0.0024618,14.7794
0.0024654,14.7931,,0.0024654,14.6731,,0.0024654,14.827,,0.0024654,14.7572,,0.0024654,14.7638,,0.0024654,14.779
0.00247261,14.85,,0.00247261,14.6654,,0.00247261,14.8276,,0.00247261,14.758,,0.00247261,14.7633,,0.00247261,14.7782
0.00248,14.8537,,0.00248,14.659,,0.00248,14.8282,,0.00248,14.7589,,0.00248,14.763,,0.00248,14.7776
0.00248144,14.8213,,0.00248144,14.6579,,0.00248144,14.8283,,0.00248144,14.7591,,0.00248144,14.7629,,0.00248144,14.7774
0.00248432,14.7756,,0.00248432,14.6558,,0.00248432,14.8284,,0.00248432,14.7594,,0.00248432,14.7627,,0.00248432,14.7771
0.00249009,14.7413,,0.00249009,14.6518,,0.00249009,14.8285,,0.00249009,14.7599,,0.00249009,14.7623,,0.00249009,14.7764
0.0025,14.7323,,0.0025,14.6459,,0.0025,14.8282,,0.0025,14.7608,,0.0025,14.7616,,0.0025,14.7752
0.00250115,14.7451,,0.00250115,14.6454,,0.00250115,14.8281,,0.00250115,14.7609,,0.00250115,14.7615,,0.00250115,14.7751
0.00250346,14.7662,,0.00250346,14.6443,,0.00250346,14.828,,0.00250346,14.7611,,0.00250346,14.7614,,0.00250346,14.7748
0.00250807,14.7856,,0.00250807,14.6425,,0.00250807,14.8277,,0.00250807,14.7616,,0.00250807,14.7612,,0.00250807,14.7744
0.00251729,14.7936,,0.00251729,14.6402,,0.00251729,14.8271,,0.00251729,14.7626,,0.00251729,14.7608,,0.00251729,14.7735
0.00252,14.7934,,0.00252,14.6399,,0.00252,14.8269,,0.00252,14.7629,,0.00252,14.7607,,0.00252,14.7732
0.00252184,14.7411,,0.00252184,14.6396,,0.00252184,14.8266,,0.00252184,14.763,,0.00252184,14.7605,,0.00252184,14.773
0.00252553,14.6685,,0.00252553,14.6391,,0.00252553,14.826,,0.00252553,14.7631,,0.00252553,14.7602,,0.00252553,14.7724
0.00253291,14.6226,,0.00253291,14.638,,0.00253291,14.8242,,0.00253291,14.7632,,0.00253291,14.7593,,0.00253291,14.7712
0.00254,14.6096,,0.00254,14.6367,,0.00254,14.8219,,0.00254,14.763,,0.00254,14.7582,,0.00254,14.7699
0.00254148,14.6214,,0.00254148,14.6365,,0.00254148,14.8213,,0.00254148,14.7629,,0.00254148,14.758,,0.00254148,14.7696
0.00254443,14.6454,,0.00254443,14.636,,0.00254443,14.8202,,0.00254443,14.7627,,0.00254443,14.7576,,0.00254443,14.769
0.00255033,14.6614,,0.00255033,14.6352,,0.00255033,14.8177,,0.00255033,14.7623,,0.00255033,14.7566,,0.00255033,14.7678
