"X--Kurve 1::[-I(TK1), cc1 capacitance=0]","Y--Kurve 1::[-I(TK1), cc1 capacitance=0]",,"X--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]","Y--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]",,"X--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]","Y--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]",,"X--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]","Y--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]",,"X--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]","Y--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]",,"X--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]","Y--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]"
0.000854123,0.587857,,0.000854123,0.598432,,0.000854123,0.595381,,0.000854123,0.59704,,0.000854123,0.602266,,0.000854123,0.604545
0.000859621,0.585594,,0.000859621,0.597285,,0.000859621,0.595347,,0.000859621,0.596736,,0.000859621,0.601935,,0.000859621,0.604326
0.000870616,0.581387,,0.000870616,0.594845,,0.000870616,0.59514,,0.000870616,0.596058,,0.000870616,0.6012,,0.000870616,0.603811
0.00088,0.577824,,0.00088,0.592589,,0.00088,0.594794,,0.00088,0.595389,,0.00088,0.600486,,0.00088,0.603281
0.000882,0.576832,,0.000882,0.592081,,0.000882,0.594693,,0.000882,0.595232,,0.000882,0.60032,,0.000882,0.603154
0.000886,0.574589,,0.000886,0.591045,,0.000886,0.594472,,0.000886,0.594906,,0.000886,0.599978,,0.000886,0.60289
0.000894,0.569627,,0.000894,0.588845,,0.000894,0.593906,,0.000894,0.594181,,0.000894,0.59923,,0.000894,0.602301
0.0009,0.565989,,0.0009,0.587068,,0.0009,0.593364,,0.0009,0.593568,,0.0009,0.598608,,0.0009,0.601801
0.0009016,0.565884,,0.0009016,0.586573,,0.0009016,0.593199,,0.0009016,0.593392,,0.0009016,0.598433,,0.0009016,0.601659
0.0009048,0.566575,,0.0009048,0.585572,,0.0009048,0.592858,,0.0009048,0.593037,,0.0009048,0.598078,,0.0009048,0.60137
0.0009112,0.569971,,0.0009112,0.583531,,0.0009112,0.592117,,0.0009112,0.592299,,0.0009112,0.597347,,0.0009112,0.600773
0.00092,0.574904,,0.00092,0.580729,,0.00092,0.591013,,0.00092,0.591251,,0.00092,0.596315,,0.00092,0.599924
0.00092128,0.575604,,0.00092128,0.580328,,0.00092128,0.590846,,0.00092128,0.591097,,0.00092128,0.596163,,0.00092128,0.599799
0.00092384,0.576954,,0.00092384,0.579535,,0.00092384,0.590511,,0.00092384,0.590789,,0.00092384,0.59586,,0.00092384,0.599548
0.00092896,0.579536,,0.00092896,0.578001,,0.00092896,0.589838,,0.00092896,0.590177,,0.00092896,0.595257,,0.00092896,0.599046
0.00093408,0.582118,,0.00093408,0.576555,,0.00093408,0.589168,,0.00093408,0.589576,,0.00093408,0.59466,,0.00093408,0.598546
0.00094,0.585139,,0.00094,0.575021,,0.00094,0.588412,,0.00094,0.588902,,0.00094,0.593985,,0.00094,0.597976
0.000941024,0.585718,,0.000941024,0.574775,,0.000941024,0.588285,,0.000941024,0.588789,,0.000941024,0.593871,,0.000941024,0.597879
0.000943072,0.586938,,0.000943072,0.574296,,0.000943072,0.588034,,0.000943072,0.588565,,0.000943072,0.593644,,0.000943072,0.597687
0.000947168,0.589566,,0.000947168,0.573413,,0.000947168,0.587548,,0.000947168,0.588133,,0.000947168,0.593202,,0.000947168,0.597309
0.00095536,0.594984,,0.00095536,0.571986,,0.00095536,0.586671,,0.00095536,0.587344,,0.00095536,0.592374,,0.00095536,0.596595
0.00096,0.598121,,0.00096,0.571399,,0.00096,0.586241,,0.00096,0.586949,,0.00096,0.591944,,0.00096,0.596218
0.000961638,0.598635,,0.000961638,0.571244,,0.000961638,0.586104,,0.000961638,0.586821,,0.000961638,0.5918,,0.000961638,0.596091
0.000964915,0.598977,,0.000964915,0.570974,,0.000964915,0.585844,,0.000964915,0.586574,,0.000964915,0.591519,,0.000964915,0.595841
0.000971469,0.598101,,0.000971469,0.570673,,0.000971469,0.585392,,0.000971469,0.586128,,0.000971469,0.59099,,0.000971469,0.595361
0.00098,0.596787,,0.00098,0.570724,,0.00098,0.58493,,0.00098,0.585638,,0.00098,0.590364,,0.00098,0.594776
0.000981311,0.59695,,0.000981311,0.57078,,0.000981311,0.584873,,0.000981311,0.585573,,0.000981311,0.590275,,0.000981311,0.594691
0.000983932,0.597702,,0.000983932,0.570915,,0.000983932,0.584767,,0.000983932,0.585449,,0.000983932,0.590101,,0.000983932,0.594524
0.000989175,0.600316,,0.000989175,0.571326,,0.000989175,0.584606,,0.000989175,0.585237,,0.000989175,0.589783,,0.000989175,0.594211
0.000994418,0.603173,,0.000994418,0.571931,,0.000994418,0.584515,,0.000994418,0.585079,,0.000994418,0.589504,,0.000994418,0.593928
0.001,0.606219,,0.001,0.572798,,0.001,0.584506,,0.001,0.584974,,0.001,0.589256,,0.001,0.593663
0.00100105,0.606591,,0.00100105,0.57299,,0.00100105,0.584516,,0.00100105,0.584963,,0.00100105,0.589216,,0.00100105,0.593618
0.00100315,0.607058,,0.00100315,0.57339,,0.00100315,0.584542,,0.00100315,0.584944,,0.00100315,0.589139,,0.00100315,0.593531
0.00100734,0.607173,,0.00100734,0.57428,,0.00100734,0.58463,,0.00100734,0.584933,,0.00100734,0.589004,,0.00100734,0.593369
0.00101573,0.606887,,0.00101573,0.576384,,0.00101573,0.58494,,0.00101573,0.585006,,0.00101573,0.588804,,0.00101573,0.593095
0.00102,0.606747,,0.00102,0.577608,,0.00102,0.585164,,0.00102,0.58509,,0.00102,0.588737,,0.00102,0.592981
0.00102168,0.606798,,0.00102168,0.57812,,0.00102168,0.585267,,0.00102168,0.585134,,0.00102168,0.588719,,0.00102168,0.592942
0.00102503,0.607019,,0.00102503,0.579171,,0.00102503,0.585485,,0.00102503,0.585231,,0.00102503,0.588689,,0.00102503,0.592869
0.00103174,0.607727,,0.00103174,0.581418,,0.00103174,0.585997,,0.00103174,0.58548,,0.00103174,0.588674,,0.00103174,0.592755
0.00104,0.608627,,0.00104,0.584416,,0.00104,0.586758,,0.00104,0.585886,,0.00104,0.588734,,0.00104,0.592673
0.00104134,0.608808,,0.00104134,0.584928,,0.00104134,0.586897,,0.00104134,0.585963,,0.00104134,0.588752,,0.00104134,0.592667
0.00104403,0.609213,,0.00104403,0.585962,,0.00104403,0.587183,,0.00104403,0.586124,,0.00104403,0.588794,,0.00104403,0.592657
0.0010494,0.610133,,0.0010494,0.588089,,0.0010494,0.587798,,0.0010494,0.586479,,0.0010494,0.588906,,0.0010494,0.592659
0.00106,0.611998,,0.00106,0.592474,,0.00106,0.589178,,0.00106,0.587311,,0.00106,0.589233,,0.00106,0.592745
0.00106107,0.611488,,0.00106107,0.592929,,0.00106107,0.58933,,0.00106107,0.587405,,0.00106107,0.589274,,0.00106107,0.592759
0.00106322,0.609551,,0.00106322,0.593839,,0.00106322,0.589634,,0.00106322,0.587592,,0.00106322,0.589355,,0.00106322,0.592787
0.00106752,0.603041,,0.00106752,0.595634,,0.00106752,0.590241,,0.00106752,0.587965,,0.00106752,0.589515,,0.00106752,0.592839
0.00107611,0.588731,,0.00107611,0.598989,,0.00107611,0.591387,,0.00107611,0.588666,,0.00107611,0.589796,,0.00107611,0.5929
0.00108,0.582647,,0.00108,0.60036,,0.00108,0.591857,,0.00108,0.58895,,0.00108,0.589898,,0.00108,0.592903
0.00108172,0.581473,,0.00108172,0.600915,,0.00108172,0.592047,,0.00108172,0.589066,,0.00108172,0.589936,,0.00108172,0.592899
0.00108515,0.580543,,0.00108515,0.601979,,0.00108515,0.592415,,0.00108515,0.589291,,0.00108515,0.590008,,0.00108515,0.592887
0.00109203,0.581746,,0.00109203,0.603834,,0.00109203,0.593075,,0.00109203,0.589702,,0.00109203,0.590131,,0.00109203,0.592848
0.0011,0.583336,,0.0011,0.60555,,0.0011,0.593723,,0.0011,0.59012,,0.0011,0.590242,,0.0011,0.592779
0.00110137,0.583147,,0.00110137,0.605792,,0.00110137,0.59382,,0.00110137,0.590185,,0.00110137,0.590257,,0.00110137,0.592764
0.00110412,0.582238,,0.00110412,0.606246,,0.00110412,0.594005,,0.00110412,0.590309,,0.00110412,0.590283,,0.00110412,0.592731
0.00110962,0.579109,,0.00110962,0.606972,,0.00110962,0.594317,,0.00110962,0.590524,,0.00110962,0.590314,,0.00110962,0.592647
0.00112,0.572894,,0.00112,0.607618,,0.00112,0.594668,,0.00112,0.590787,,0.00112,0.590275,,0.00112,0.59241
0.0011211,0.572492,,0.0011211,0.607624,,0.0011211,0.594684,,0.0011211,0.590802,,0.0011211,0.590262,,0.0011211,0.592378
0.0011233,0.571943,,0.0011233,0.607614,,0.0011233,0.594709,,0.0011233,0.590829,,0.0011233,0.590235,,0.0011233,0.592312
0.0011277,0.571555,,0.0011277,0.607464,,0.0011277,0.594716,,0.0011277,0.590857,,0.0011277,0.590163,,0.0011277,0.592168
0.00113649,0.571146,,0.00113649,0.60667,,0.00113649,0.594561,,0.00113649,0.590816,,0.00113649,0.589961,,0.00113649,0.591836
0.00115,0.570486,,0.00115,0.604286,,0.00115,0.593916,,0.00115,0.590517,,0.00115,0.589501,,0.00115,0.591214
0.00115176,0.570722,,0.00115176,0.603869,,0.00115176,0.593794,,0.00115176,0.590456,,0.00115176,0.589427,,0.00115176,0.591124
0.00115528,0.571526,,0.00115528,0.602999,,0.00115528,0.593538,,0.00115528,0.590328,,0.00115528,0.589277,,0.00115528,0.59094
0.00116231,0.573838,,0.00116231,0.601068,,0.00116231,0.592959,,0.00116231,0.590034,,0.00116231,0.588957,,0.00116231,0.59056
0.00117,0.576414,,0.00117,0.598728,,0.00117,0.592245,,0.00117,0.589669,,0.00117,0.588587,,0.00117,0.590133
0.00117141,0.575965,,0.00117141,0.598274,,0.00117141,0.592104,,0.00117141,0.589596,,0.00117141,0.588515,,0.00117141,0.590053
0.00117422,0.573998,,0.00117422,0.59735,,0.00117422,0.591813,,0.00117422,0.589444,,0.00117422,0.588368,,0.00117422,0.589888
0.00117985,0.567506,,0.00117985,0.595395,,0.00117985,0.591175,,0.00117985,0.589098,,0.00117985,0.588043,,0.00117985,0.589532
0.00119,0.555468,,0.00119,0.591429,,0.00119,0.589774,,0.00119,0.588296,,0.00119,0.587324,,0.00119,0.588778
0.00119113,0.554694,,0.00119113,0.590947,,0.00119113,0.589595,,0.00119113,0.588191,,0.00119113,0.587232,,0.00119113,0.588685
0.00119338,0.553596,,0.00119338,0.589969,,0.00119338,0.589229,,0.00119338,0.587974,,0.00119338,0.587044,,0.00119338,0.588495
0.00119788,0.552619,,0.00119788,0.587928,,0.00119788,0.588446,,0.00119788,0.587506,,0.00119788,0.586644,,0.00119788,0.588096
0.00120689,0.551222,,0.00120689,0.583546,,0.00120689,0.58669,,0.00120689,0.586441,,0.00120689,0.585754,,0.00120689,0.58723
0.00121,0.550723,,0.00121,0.581948,,0.00121,0.586027,,0.00121,0.586034,,0.00121,0.585419,,0.00121,0.586909
0.0012118,0.551953,,0.0012118,0.581006,,0.0012118,0.585631,,0.0012118,0.585789,,0.0012118,0.58522,,0.0012118,0.58672
0.0012154,0.555959,,0.0012154,0.579116,,0.0012154,0.58483,,0.0012154,0.585297,,0.0012154,0.584821,,0.0012154,0.586343
0.00122261,0.567261,,0.00122261,0.575374,,0.00122261,0.583218,,0.00122261,0.584309,,0.00122261,0.584031,,0.00122261,0.585603
0.00123,0.579436,,0.00123,0.571745,,0.00123,0.581621,,0.00123,0.583336,,0.00123,0.583266,,0.00123,0.584891
0.00123144,0.580902,,0.00123144,0.571082,,0.00123144,0.581323,,0.00123144,0.583156,,0.00123144,0.583125,,0.00123144,0.58476
0.00123432,0.582479,,0.00123432,0.569784,,0.00123432,0.580736,,0.00123432,0.582798,,0.00123432,0.582846,,0.00123432,0.5845
0.00124009,0.582354,,0.00124009,0.567362,,0.00124009,0.579606,,0.00124009,0.582107,,0.00124009,0.582306,,0.00124009,0.583994
0.00125,0.581398,,0.00125,0.563746,,0.00125,0.577805,,0.00125,0.580987,,0.00125,0.581429,,0.00125,0.583167
0.00125115,0.582075,,0.00125115,0.563378,,0.00125115,0.57761,,0.00125115,0.580864,,0.00125115,0.581333,,0.00125115,0.583076
0.00125346,0.584386,,0.00125346,0.562664,,0.00125346,0.577228,,0.00125346,0.580624,,0.00125346,0.581146,,0.00125346,0.582898
0.00125807,0.591691,,0.00125807,0.561399,,0.00125807,0.576523,,0.00125807,0.580183,,0.00125807,0.580803,,0.00125807,0.58257
0.00126729,0.608007,,0.00126729,0.559661,,0.00126729,0.575425,,0.00126729,0.579503,,0.00126729,0.580282,,0.00126729,0.582057
0.00127,0.613116,,0.00127,0.559375,,0.00127,0.575194,,0.00127,0.579364,,0.00127,0.580177,,0.00127,0.581947
0.00127184,0.613167,,0.00127184,0.559265,,0.00127184,0.575068,,0.00127184,0.579287,,0.00127184,0.580118,,0.00127184,0.581883
0.00127553,0.609452,,0.00127553,0.559125,,0.00127553,0.574842,,0.00127553,0.579145,,0.00127553,0.580008,,0.00127553,0.581758
0.00128291,0.593984,,0.00128291,0.55924,,0.00128291,0.574499,,0.00128291,0.578905,,0.00128291,0.579808,,0.00128291,0.581516
0.00129,0.579587,,0.00129,0.559683,,0.00129,0.574238,,0.00129,0.578684,,0.00129,0.579609,,0.00129,0.581268
0.00129148,0.587551,,0.00129148,0.559835,,0.00129148,0.574209,,0.00129148,0.578657,,0.00129148,0.579585,,0.00129148,0.581232
0.00129443,0.61679,,0.00129443,0.56024,,0.00129443,0.574216,,0.00129443,0.578656,,0.00129443,0.579584,,0.00129443,0.581206
0.00130033,0.721874,,0.00130033,0.562071,,0.00130033,0.574842,,0.00130033,0.57914,,0.00130033,0.580013,,0.00130033,0.581551
0.00131,1.00687,,0.00131,0.571693,,0.00131,0.579716,,0.00131,0.582873,,0.00131,0.583211,,0.00131,0.58435
0.00131118,1.04996,,0.00131118,0.573741,,0.00131118,0.58081,,0.00131118,0.583704,,0.00131118,0.583915,,0.00131118,0.584969
0.00131354,1.13608,,0.00131354,0.578328,,0.00131354,0.583272,,0.00131354,0.585564,,0.00131354,0.585487,,0.00131354,0.586348
0.00131826,1.32394,,0.00131826,0.590931,,0.00131826,0.590119,,0.00131826,0.590698,,0.00131826,0.589788,,0.00131826,0.59011
0.00132771,1.89,,0.00132771,0.638133,,0.00132771,0.616452,,0.00132771,0.610383,,0.00132771,0.606186,,0.00132771,0.604457
0.00133,2.08361,,0.00133,0.655315,,0.00133,0.62619,,0.00133,0.617684,,0.00133,0.612274,,0.00133,0.609796
0.00133171,2.16385,,0.00133189,0.671728,,0.00133189,0.635238,,0.00133189,0.62429,,0.00133189,0.617661,,0.00133189,0.614432
0.00133512,2.19058,,0.00133567,0.706183,,0.00133567,0.653881,,0.00133567,0.637657,,0.00133567,0.628386,,0.00133567,0.623535
0.00134194,1.77484,,0.00134322,0.780885,,0.00134322,0.693192,,0.00134322,0.664944,,0.00134322,0.649621,,0.00134322,0.64105
0.00135,1.18267,,0.00135,0.849538,,0.00135,0.729038,,0.00135,0.689368,,0.00135,0.668248,,0.00135,0.656105
0.00135136,1.12614,,0.00135151,0.864573,,0.00135151,0.736944,,0.00135151,0.694738,,0.00135151,0.672323,,0.00135151,0.659379
0.00135409,1.04238,,0.00135453,0.894361,,0.00135453,0.752685,,0.00135453,0.705445,,0.00135453,0.680452,,0.00135453,0.665912
0.00135955,0.972275,,0.00136058,0.951992,,0.00136058,0.783663,,0.00136058,0.726614,,0.00136058,0.696553,,0.00136058,0.67886
0.0013689,0.927972,,0.00137,1.03546,,0.00137,0.830177,,0.00137,0.758718,,0.00137,0.721076,,0.00137,0.698621
0.00137,0.92381,,0.00137121,1.04547,,0.00137121,0.835941,,0.00137121,0.762731,,0.00137121,0.724153,,0.00137121,0.701105
0.00137097,0.919433,,0.00137363,1.06515,,0.00137363,0.847365,,0.00137363,0.770703,,0.00137363,0.730271,,0.00137363,0.706044
0.00137291,0.909638,,0.00137846,1.10239,,0.00137846,0.869548,,0.00137846,0.786285,,0.00137846,0.74226,,0.00137846,0.715737
0.00137678,0.886515,,0.00138813,1.16755,,0.00138813,0.91087,,0.00138813,0.81578,,0.00138813,0.765109,,0.00138813,0.734266
0.00138453,0.839653,,0.0014,1.22871,,0.0014,0.95521,,0.0014,0.848448,,0.0014,0.790761,,0.0014,0.755204
0.0014,0.758544,,0.00140193,1.23632,,0.00140193,0.961621,,0.00140193,0.853321,,0.00140193,0.794638,,0.00140193,0.758391
0.00140155,0.753535,,0.0014058,1.25035,,0.0014058,0.974029,,0.0014058,0.862843,,0.0014058,0.802246,,0.0014058,0.764658
0.00140465,0.746396,,0.00141354,1.27137,,0.00141354,0.996359,,0.00141354,0.880533,,0.00141354,0.816574,,0.00141354,0.776547
0.00141085,0.73985,,0.00142,1.28183,,0.00142,1.01247,,0.00142,0.893917,,0.00142,0.827628,,0.00142,0.785816
0.00142,0.732797,,0.00142155,1.28322,,0.00142155,1.01592,,0.00142155,0.896901,,0.00142155,0.830131,,0.00142155,0.787932
0.00142124,0.732233,,0.00142464,1.2853,,0.00142464,1.02256,,0.00142464,0.902729,,0.00142464,0.835045,,0.00142464,0.792098
0.00142372,0.731631,,0.00143083,1.28537,,0.00143083,1.03431,,0.00143083,0.913546,,0.00143083,0.84433,,0.00143083,0.800041
0.00142868,0.731992,,0.00144,1.276,,0.00144,1.04805,,0.00144,0.927563,,0.00144,0.856779,,0.00144,0.810876
0.0014386,0.73373,,0.00144124,1.2738,,0.00144124,1.04953,,0.00144124,0.929251,,0.00144124,0.858326,,0.00144124,0.812243
0.00144,0.733976,,0.00144371,1.26903,,0.00144371,1.05234,,0.00144371,0.932538,,0.00144371,0.861361,,0.00144371,0.814932
0.00144198,0.731758,,0.00144867,1.25728,,0.00144867,1.05701,,0.00144867,0.938568,,0.00144867,0.867066,,0.00144867,0.820043
0.00144595,0.724528,,0.00145857,1.22535,,0.00145857,1.06254,,0.00145857,0.94843,,0.00145857,0.876993,,0.00145857,0.82917
0.00145389,0.704067,,0.00146,1.21984,,0.00146,1.06292,,0.00146,0.949612,,0.00146,0.878263,,0.00146,0.830367
0.00146,0.688834,,0.00146198,1.21167,,0.00146198,1.06318,,0.00146198,0.951089,,0.00146198,0.879913,,0.00146198,0.831944
0.00146159,0.685867,,0.00146594,1.19456,,0.00146594,1.06331,,0.00146594,0.953811,,0.00146594,0.883056,,0.00146594,0.834983
0.00146476,0.680588,,0.00147386,1.15607,,0.00147386,1.06126,,0.00147386,0.957885,,0.00147386,0.888409,,0.00147386,0.840372
0.00147111,0.671755,,0.00148,1.1227,,0.00148,1.05763,,0.00148,0.959802,,0.00148,0.891706,,0.00148,0.843918
0.00148,0.660091,,0.00148158,1.11354,,0.00148158,1.05635,,0.00148158,0.960089,,0.00148158,0.892415,,0.00148158,0.844727
0.00148127,0.658428,,0.00148475,1.09489,,0.00148475,1.05357,,0.00148475,0.960522,,0.00148475,0.893734,,0.00148475,0.846274
0.00148381,0.654944,,0.00149109,1.05577,,0.00149109,1.04671,,0.00149109,0.96056,,0.00149109,0.895795,,0.00149109,0.848933
0.00148889,0.647584,,0.0015,0.997397,,0.0015,1.03422,,0.0015,0.958786,,0.0015,0.897408,,0.0015,0.851706
0.00149397,0.640282,,0.00150127,0.988782,,0.00150127,1.03215,,0.00150127,0.958344,,0.00150127,0.897503,,0.00150127,0.851999
0.0015,0.631846,,0.0015038,0.97145,,0.0015038,1.02789,,0.0015038,0.957377,,0.0015038,0.897635,,0.0015038,0.852543
0.00150102,0.630773,,0.00150887,0.936259,,0.00150887,1.01868,,0.00150887,0.954971,,0.00150887,0.897564,,0.00150887,0.853377
0.00150305,0.629003,,0.00151394,0.900546,,0.00151394,1.00858,,0.00151394,0.951952,,0.00151394,0.897053,,0.00151394,0.85388
0.00150711,0.626615,,0.00152,0.857545,,0.00152,0.99543,,0.00152,0.94758,,0.00152,0.895889,,0.00152,0.854059
0.00151523,0.622672,,0.00152101,0.850327,,0.00152101,0.993104,,0.00152101,0.946759,,0.00152101,0.895628,,0.00152101,0.854039
0.00152,0.620401,,0.00152304,0.835901,,0.00152304,0.988396,,0.00152304,0.945073,,0.00152304,0.895077,,0.00152304,0.853977
0.00152163,0.620408,,0.0015271,0.807142,,0.0015271,0.978654,,0.0015271,0.941457,,0.0015271,0.893795,,0.0015271,0.853717
0.00152488,0.621283,,0.00153521,0.750456,,0.00153521,0.95801,,0.00153521,0.933313,,0.00153521,0.890555,,0.00153521,0.852681
0.00153138,0.625051,,0.00154,0.717761,,0.00154,0.94518,,0.00154,0.927974,,0.00154,0.888244,,0.00154,0.851764
0.00154,0.630409,,0.00154162,0.706904,,0.00154162,0.940717,,0.00154162,0.926063,,0.00154162,0.887382,,0.00154162,0.851393
0.0015413,0.631241,,0.00154487,0.685403,,0.00154487,0.931711,,0.00154487,0.922165,,0.00154487,0.8856,,0.00154487,0.850606
0.0015439,0.632911,,0.00155136,0.643825,,0.00155136,0.91327,,0.00155136,0.913938,,0.00155136,0.881696,,0.00155136,0.848766
0.0015491,0.636273,,0.00156,0.591927,,0.00156,0.888039,,0.00156,0.902195,,0.00156,0.875858,,0.00156,0.845812
0.0015543,0.639675,,0.0015613,0.584555,,0.0015613,0.884187,,0.0015613,0.900348,,0.0015613,0.874912,,0.0015613,0.845312
0.00156,0.643452,,0.00156389,0.570014,,0.00156389,0.876455,,0.00156389,0.896614,,0.00156389,0.872983,,0.00156389,0.844282
0.00156104,0.642855,,0.00156909,0.542165,,0.00156909,0.86083,,0.00156909,0.888899,,0.00156909,0.868907,,0.00156909,0.842039
0.00156312,0.639918,,0.00157428,0.515968,,0.00157428,0.844998,,0.00157428,0.880856,,0.00157428,0.864537,,0.00157428,0.839546
0.00156728,0.628835,,0.00158,0.489021,,0.00158,0.827333,,0.00158,0.871614,,0.00158,0.859378,,0.00158,0.836507
0.0015756,0.60456,,0.00158104,0.484379,,0.00158104,0.824099,,0.00158104,0.869887,,0.00158104,0.858396,,0.00158104,0.835917
0.00158,0.592433,,0.00158312,0.475227,,0.00158312,0.817618,,0.00158312,0.866407,,0.00158312,0.856409,,0.00158312,0.834716
0.00158166,0.587729,,0.00158727,0.457708,,0.00158727,0.804574,,0.00158727,0.85929,,0.00158727,0.852288,,0.00158727,0.832187
0.00158499,0.578067,,0.00159558,0.425765,,0.00159558,0.778188,,0.00159558,0.844429,,0.00159558,0.843456,,0.00159558,0.826617
0.00159165,0.558651,,0.0016,0.410417,,0.0016,0.763993,,0.0016,0.83618,,0.0016,0.838433,,0.0016,0.823372
0.0016,0.536662,,0.00160166,0.405027,,0.00160166,0.758635,,0.00160166,0.833009,,0.00160166,0.836476,,0.00160166,0.822092
0.00160133,0.534482,,0.00160498,0.394572,,0.00160498,0.747908,,0.00160498,0.826613,,0.00160498,0.832508,,0.00160498,0.819484
0.00160399,0.531305,,0.00161163,0.375629,,0.00161163,0.726414,,0.00161163,0.813507,,0.00161163,0.824254,,0.00161163,0.813987
0.00160932,0.527807,,0.00162,0.355516,,0.00162,0.699398,,0.00162,0.796479,,0.00162,0.8133,,0.00162,0.806562
0.00161464,0.524731,,0.00162133,0.352759,,0.00162133,0.695125,,0.00162133,0.793721,,0.00162133,0.811499,,0.00162133,0.805327
0.00162,0.521602,,0.00162399,0.347458,,0.00162399,0.686596,,0.00162399,0.788184,,0.00162399,0.807874,,0.00162399,0.802835
0.00162106,0.521331,,0.0016293,0.33813,,0.0016293,0.669661,,0.0016293,0.777,,0.0016293,0.800479,,0.0016293,0.797714
0.00162319,0.521204,,0.00163994,0.324548,,0.00163994,0.636486,,0.00163994,0.75432,,0.00163994,0.785201,,0.00163994,0.786993
0.00162745,0.522062,,0.00165,0.317813,,0.00165,0.606227,,0.00165,0.732656,,0.00165,0.770265,,0.00165,0.776343
0.00163597,0.524284,,0.001652,0.317279,,0.001652,0.600398,,0.001652,0.728344,,0.001652,0.767246,,0.001652,0.774168
0.00165,0.527914,,0.001656,0.31665,,0.001656,0.58886,,0.001656,0.719727,,0.001656,0.761185,,0.001656,0.769789
0.0016517,0.528179,,0.001664,0.317939,,0.001664,0.566552,,0.001664,0.702566,,0.001664,0.748953,,0.001664,0.760877
0.00165511,0.528496,,0.00167,0.321035,,0.00167,0.550539,,0.00167,0.689795,,0.00167,0.739707,,0.00167,0.754074
0.00166193,0.528693,,0.0016716,0.322213,,0.0016716,0.546404,,0.0016716,0.686415,,0.0016716,0.737234,,0.0016716,0.752243
0.00167,0.528919,,0.0016748,0.324803,,0.0016748,0.538232,,0.0016748,0.679674,,0.0016748,0.732285,,0.0016748,0.748571
0.00167136,0.529107,,0.0016812,0.331331,,0.0016812,0.5225,,0.0016812,0.666337,,0.0016812,0.722385,,0.0016812,0.741178
0.00167409,0.529652,,0.00169,0.343018,,0.00169,0.502269,,0.00169,0.648375,,0.00169,0.708814,,0.00169,0.730941
0.00167954,0.531141,,0.00169128,0.344992,,0.00169128,0.499483,,0.00169128,0.645807,,0.00169128,0.706847,,0.00169128,0.729446
0.00169,0.534101,,0.00169384,0.349049,,0.00169384,0.49398,,0.00169384,0.640691,,0.00169384,0.702916,,0.00169384,0.726451
0.00169109,0.533897,,0.00169896,0.357768,,0.00169896,0.483395,,0.00169896,0.630583,,0.00169896,0.695072,,0.00169896,0.720443
0.00169327,0.532842,,0.00170408,0.367202,,0.00170408,0.473367,,0.00170408,0.620645,,0.00170408,0.687256,,0.00170408,0.714411
0.00169763,0.529008,,0.00171,0.378838,,0.00171,0.462459,,0.00171,0.609371,,0.00171,0.67826,,0.00171,0.707409
0.00170636,0.520692,,0.00171102,0.38093,,0.00171102,0.460658,,0.00171102,0.607449,,0.00171102,0.67671,,0.00171102,0.706196
0.00171,0.517399,,0.00171307,0.385147,,0.00171307,0.457101,,0.00171307,0.603621,,0.00171307,0.673615,,0.00171307,0.703769
0.00171174,0.51668,,0.00171717,0.393772,,0.00171717,0.450255,,0.00171717,0.596061,,0.00171717,0.667451,,0.00171717,0.698915
0.00171523,0.516035,,0.00172536,0.411622,,0.00172536,0.437653,,0.00172536,0.581354,,0.00172536,0.655256,,0.00172536,0.689226
0.00172221,0.516312,,0.00173,0.422005,,0.00173,0.43116,,0.00173,0.573278,,0.00173,0.648437,,0.00173,0.683756
0.00173,0.516611,,0.00173164,0.425708,,0.00173164,0.429009,,0.00173164,0.570485,,0.00173164,0.64605,,0.00173164,0.68183
0.0017314,0.516648,,0.00173492,0.433131,,0.00173492,0.424823,,0.00173492,0.564949,,0.00173492,0.641296,,0.00173492,0.677985
0.00173419,0.516699,,0.00174147,0.448018,,0.00174147,0.417149,,0.00174147,0.554182,,0.00174147,0.631911,,0.00174147,0.670336
0.00173977,0.516756,,0.00175,0.467268,,0.00175,0.408541,,0.00175,0.540801,,0.00175,0.61996,,0.00175,0.66048
0.00175,0.516852,,0.00175131,0.470193,,0.00175131,0.407374,,0.00175131,0.538819,,0.00175131,0.618157,,0.00175131,0.658979
0.00175112,0.516989,,0.00175393,0.476018,,0.00175393,0.405114,,0.00175393,0.534892,,0.00175393,0.614566,,0.00175393,0.655984
0.00175335,0.517417,,0.00175918,0.4875,,0.00175918,0.40103,,0.00175918,0.52726,,0.00175918,0.607488,,0.00175918,0.650043
0.00175782,0.518676,,0.00176442,0.498713,,0.00176442,0.397523,,0.00176442,0.519929,,0.00176442,0.600556,,0.00176442,0.644172
0.00176675,0.521365,,0.00177,0.510297,,0.00177,0.394417,,0.00177,0.512465,,0.00177,0.593346,,0.00177,0.638006
