"X--Kurve 1::[-I(TK1), cc1 capacitance=0]","Y--Kurve 1::[-I(TK1), cc1 capacitance=0]",,"X--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]","Y--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]",,"X--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]","Y--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]",,"X--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]","Y--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]",,"X--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]","Y--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]",,"X--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]","Y--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]"
0.00175131,0.516953,,0.00175131,0.237637,,0.00175131,0.58419,,0.00175131,0.714199,,0.00175131,0.744855,,0.00175131,0.746982
0.00175393,0.517336,,0.00175393,0.234721,,0.00175393,0.577875,,0.00175393,0.709956,,0.00175393,0.742075,,0.00175393,0.745033
0.00175918,0.518619,,0.00175918,0.229725,,0.00175918,0.565378,,0.00175918,0.701446,,0.00175918,0.736459,,0.00175918,0.741082
0.00176442,0.52015,,0.00176442,0.225841,,0.00176442,0.553075,,0.00176442,0.69291,,0.00176442,0.730778,,0.00176442,0.737062
0.00177,0.521827,,0.00177,0.222919,,0.00177,0.540212,,0.00177,0.683807,,0.00177,0.724664,,0.00177,0.732715
0.00177105,0.521692,,0.00177105,0.22253,,0.00177105,0.537828,,0.00177105,0.682096,,0.00177105,0.723508,,0.00177105,0.731889
0.00177315,0.520726,,0.00177315,0.221837,,0.00177315,0.533078,,0.00177315,0.678673,,0.00177315,0.721189,,0.00177315,0.730232
0.00177734,0.516206,,0.00177734,0.220953,,0.00177734,0.523684,,0.00177734,0.671819,,0.00177734,0.716521,,0.00177734,0.726884
0.00178573,0.504096,,0.00178573,0.221097,,0.00178573,0.505326,,0.00178573,0.65809,,0.00178573,0.707063,,0.00178573,0.72005
0.00179,0.497831,,0.00179,0.222109,,0.00179,0.496199,,0.00179,0.651089,,0.00179,0.702184,,0.00179,0.7165
0.00179168,0.49635,,0.00179168,0.222719,,0.00179168,0.492669,,0.00179168,0.648338,,0.00179168,0.700254,,0.00179168,0.71509
0.00179503,0.494503,,0.00179503,0.224119,,0.00179503,0.485658,,0.00179503,0.642839,,0.00179503,0.696384,,0.00179503,0.712258
0.00180174,0.494123,,0.00180174,0.227992,,0.00180174,0.471953,,0.00180174,0.63186,,0.00180174,0.688591,,0.00180174,0.706526
0.00181,0.494973,,0.00181,0.234643,,0.00181,0.455701,,0.00181,0.618412,,0.00181,0.678919,,0.00181,0.69936
0.00181134,0.495676,,0.00181134,0.235942,,0.00181134,0.453136,,0.00181134,0.616236,,0.00181134,0.67734,,0.00181134,0.698184
0.00181403,0.497893,,0.00181403,0.238645,,0.00181403,0.448045,,0.00181403,0.611892,,0.00181403,0.674178,,0.00181403,0.695827
0.0018194,0.505067,,0.0018194,0.244679,,0.0018194,0.438122,,0.0018194,0.603259,,0.0018194,0.667853,,0.0018194,0.691094
0.00183,0.522159,,0.00183,0.259015,,0.00183,0.419619,,0.00183,0.586493,,0.00183,0.655398,,0.00183,0.681711
0.00183107,0.524127,,0.00183107,0.260661,,0.00183107,0.417839,,0.00183107,0.584822,,0.00183107,0.654142,,0.00183107,0.68076
0.00183322,0.528041,,0.00183322,0.264015,,0.00183322,0.414313,,0.00183322,0.581491,,0.00183322,0.651634,,0.00183322,0.678859
0.00183752,0.53583,,0.00183752,0.271106,,0.00183752,0.407468,,0.00183752,0.574897,,0.00183752,0.64664,,0.00183752,0.675063
0.00184611,0.551716,,0.00184611,0.286783,,0.00184611,0.394657,,0.00184611,0.56202,,0.00184611,0.636768,,0.00184611,0.667517
0.00185,0.559344,,0.00185,0.294536,,0.00185,0.38925,,0.00185,0.556333,,0.00185,0.632352,,0.00185,0.664123
0.00185172,0.562397,,0.00185172,0.29812,,0.00185172,0.386974,,0.00185172,0.553866,,0.00185172,0.630422,,0.00185172,0.662635
0.00185515,0.567843,,0.00185515,0.305434,,0.00185515,0.382524,,0.00185515,0.548973,,0.00185515,0.626581,,0.00185515,0.659668
0.00186203,0.576729,,0.00186203,0.320919,,0.00186203,0.374256,,0.00186203,0.539446,,0.00186203,0.619013,,0.00186203,0.653793
0.00187,0.586386,,0.00187,0.340235,,0.00187,0.365742,,0.00187,0.528847,,0.00187,0.610443,,0.00187,0.64709
0.00187137,0.587787,,0.00187137,0.343723,,0.00187137,0.364411,,0.00187137,0.527079,,0.00187137,0.608994,,0.00187137,0.645951
0.00187412,0.590078,,0.00187412,0.350774,,0.00187412,0.361819,,0.00187412,0.523575,,0.00187412,0.60611,,0.00187412,0.643679
0.00187962,0.592856,,0.00187962,0.365297,,0.00187962,0.357056,,0.00187962,0.516752,,0.00187962,0.600433,,0.00187962,0.639184
0.00189062,0.596469,,0.00189062,0.395801,,0.00189062,0.349206,,0.00189062,0.503873,,0.00189062,0.58945,,0.00189062,0.6304
0.0019,0.599302,,0.0019,0.423102,,0.0019,0.344264,,0.0019,0.493707,,0.0019,0.580488,,0.0019,0.623135
0.001902,0.599827,,0.001902,0.429059,,0.001902,0.343454,,0.001902,0.491658,,0.001902,0.578637,,0.001902,0.62162
0.001906,0.600742,,0.001906,0.441036,,0.001906,0.341979,,0.001906,0.487632,,0.001906,0.574972,,0.001906,0.618612
0.001914,0.602171,,0.001914,0.465286,,0.001914,0.339883,,0.001914,0.480009,,0.001914,0.567863,,0.001914,0.612723
0.00192,0.603145,,0.00192,0.483653,,0.00192,0.339048,,0.00192,0.474669,,0.00192,0.562728,,0.00192,0.60842
0.0019216,0.60298,,0.0019216,0.488566,,0.0019216,0.338951,,0.0019216,0.473311,,0.0019216,0.561393,,0.0019216,0.607293
0.0019248,0.602041,,0.0019248,0.498389,,0.0019248,0.338843,,0.0019248,0.470639,,0.0019248,0.558746,,0.0019248,0.60505
0.0019312,0.598143,,0.0019312,0.517983,,0.0019312,0.339124,,0.0019312,0.46556,,0.0019312,0.553588,,0.0019312,0.600642
0.00194,0.591596,,0.00194,0.544624,,0.00194,0.340547,,0.00194,0.459137,,0.00194,0.546786,,0.00194,0.594742
0.00194128,0.591293,,0.00194128,0.548452,,0.00194128,0.340864,,0.00194128,0.458264,,0.00194128,0.545828,,0.00194128,0.593902
0.00194384,0.591649,,0.00194384,0.556084,,0.00194384,0.341547,,0.00194384,0.456547,,0.00194384,0.543929,,0.00194384,0.592232
0.00194896,0.595865,,0.00194896,0.571183,,0.00194896,0.34321,,0.00194896,0.453286,,0.00194896,0.540229,,0.00194896,0.588951
0.00195408,0.60207,,0.00195408,0.586046,,0.00195408,0.345269,,0.00195408,0.450264,,0.00195408,0.536663,,0.00195408,0.585753
0.00196,0.609902,,0.00196,0.60291,,0.00196,0.348143,,0.00196,0.447075,,0.00196,0.532716,,0.00196,0.582168
0.00196102,0.610915,,0.00196102,0.605784,,0.00196102,0.348701,,0.00196102,0.446561,,0.00196102,0.532055,,0.00196102,0.581561
0.00196307,0.612299,,0.00196307,0.611506,,0.00196307,0.349847,,0.00196307,0.445553,,0.00196307,0.530744,,0.00196307,0.580355
0.00196717,0.612494,,0.00196717,0.622792,,0.00196717,0.352316,,0.00196717,0.443649,,0.00196717,0.528187,,0.00196717,0.577981
0.00197536,0.609032,,0.00197536,0.644637,,0.00197536,0.357924,,0.00197536,0.440278,,0.00197536,0.523321,,0.00197536,0.573385
0.00198,0.606371,,0.00198,0.656535,,0.00198,0.361481,,0.00198,0.438622,,0.00198,0.52071,,0.00198,0.570869
0.00198164,0.606848,,0.00198164,0.660624,,0.00198164,0.362817,,0.00198164,0.438093,,0.00198164,0.519821,,0.00198164,0.570001
0.00198492,0.609818,,0.00198492,0.668711,,0.00198492,0.365559,,0.00198492,0.437086,,0.00198492,0.518075,,0.00198492,0.568287
0.00199147,0.622515,,0.00199147,0.684342,,0.00199147,0.37146,,0.00199147,0.435378,,0.00199147,0.514774,,0.00199147,0.564989
0.002,0.643731,,0.002,0.703648,,0.002,0.379997,,0.002,0.433801,,0.002,0.510894,,0.002,0.560981
0.00200131,0.647067,,0.00200131,0.706499,,0.00200131,0.381408,,0.00200131,0.433634,,0.00200131,0.510347,,0.00200131,0.560399
0.00200393,0.653242,,0.00200393,0.712148,,0.00200393,0.384275,,0.00200393,0.433337,,0.00200393,0.509277,,0.00200393,0.559252
0.00200918,0.663792,,0.00200918,0.723129,,0.00200918,0.390285,,0.00200918,0.432962,,0.00200918,0.507282,,0.00200918,0.557059
0.00201442,0.673475,,0.00201442,0.733689,,0.00201442,0.396662,,0.00201442,0.432883,,0.00201442,0.505484,,0.00201442,0.555005
0.00202,0.683806,,0.00202,0.744479,,0.00202,0.403852,,0.00202,0.43313,,0.00202,0.503794,,0.00202,0.552976
0.00202105,0.685422,,0.00202105,0.746446,,0.00202105,0.405256,,0.00202105,0.433221,,0.00202105,0.503506,,0.00202105,0.552616
0.00202315,0.688041,,0.00202315,0.750344,,0.00202315,0.40809,,0.00202315,0.433425,,0.00202315,0.502946,,0.00202315,0.551907
0.00202734,0.690744,,0.00202734,0.757932,,0.00202734,0.413917,,0.00202734,0.433971,,0.00202734,0.50192,,0.00202734,0.550553
0.00203573,0.692043,,0.00203573,0.772226,,0.00203573,0.426173,,0.00203573,0.435601,,0.00203573,0.500232,,0.00203573,0.5481
0.00204,0.691919,,0.00204,0.779037,,0.00204,0.432704,,0.00204,0.436701,,0.00204,0.499558,,0.00204,0.546981
0.00204168,0.691602,,0.00204168,0.781596,,0.00204168,0.435333,,0.00204168,0.437194,,0.00204168,0.499335,,0.00204168,0.546571
0.00204503,0.69059,,0.00204503,0.786607,,0.00204503,0.440641,,0.00204503,0.438233,,0.00204503,0.498926,,0.00204503,0.545775
0.00205174,0.687257,,0.00205174,0.79597,,0.00205174,0.451545,,0.00205174,0.440612,,0.00205174,0.498319,,0.00205174,0.544332
0.00206,0.682397,,0.00206,0.806231,,0.00206,0.465424,,0.00206,0.444066,,0.00206,0.497943,,0.00206,0.542817
0.00206134,0.680472,,0.00206134,0.807741,,0.00206134,0.467727,,0.00206134,0.444686,,0.00206134,0.497923,,0.00206134,0.542598
0.00206403,0.67492,,0.00206403,0.810677,,0.00206403,0.472349,,0.00206403,0.445948,,0.00206403,0.497898,,0.00206403,0.542171
0.0020694,0.657732,,0.0020694,0.816002,,0.0020694,0.481664,,0.0020694,0.4486,,0.0020694,0.497936,,0.0020694,0.541373
0.00208,0.618702,,0.00208,0.824137,,0.00208,0.50015,,0.00208,0.454232,,0.00208,0.498286,,0.00208,0.539961
0.00208107,0.615324,,0.00208107,0.824757,,0.00208107,0.502021,,0.00208107,0.45483,,0.00208107,0.498341,,0.00208107,0.53983
0.00208322,0.609446,,0.00208322,0.825927,,0.00208322,0.50576,,0.00208322,0.456035,,0.00208322,0.498458,,0.00208322,0.539572
0.00208752,0.601159,,0.00208752,0.827835,,0.00208752,0.513213,,0.00208752,0.45849,,0.00208752,0.498728,,0.00208752,0.539078
0.00209611,0.589672,,0.00209611,0.829905,,0.00209611,0.527967,,0.00209611,0.463563,,0.00209611,0.499399,,0.00209611,0.538176
0.0021,0.585304,,0.0021,0.830075,,0.0021,0.534573,,0.0021,0.465925,,0.0021,0.499757,,0.0021,0.5378
0.00210172,0.58345,,0.00210172,0.82995,,0.00210172,0.53746,,0.00210172,0.46698,,0.00210172,0.499927,,0.00210172,0.537642
0.00210515,0.579778,,0.00210515,0.829513,,0.00210515,0.543204,,0.00210515,0.469101,,0.00210515,0.500277,,0.00210515,0.537332
0.00211203,0.572601,,0.00211203,0.827524,,0.00211203,0.554502,,0.00211203,0.4734,,0.00211203,0.501035,,0.00211203,0.536749
0.00212577,0.55869,,0.00212577,0.819163,,0.00212577,0.576162,,0.00212577,0.482129,,0.00212577,0.502733,,0.00212577,0.535696
0.00213,0.554659,,0.00213,0.815432,,0.00213,0.58255,,0.00213,0.484836,,0.00213,0.503297,,0.00213,0.535397
0.002132,0.552279,,0.002132,0.813423,,0.002132,0.585499,,0.002132,0.486115,,0.002132,0.503568,,0.002132,0.535259
0.002136,0.546805,,0.002136,0.80917,,0.002136,0.591324,,0.002136,0.488668,,0.002136,0.504114,,0.002136,0.534982
0.002144,0.533991,,0.002144,0.799262,,0.002144,0.6025,,0.002144,0.493725,,0.002144,0.505209,,0.002144,0.534427
0.00215,0.524394,,0.00215,0.790622,,0.00215,0.610436,,0.00215,0.497458,,0.00215,0.506023,,0.00215,0.534001
0.0021516,0.523392,,0.0021516,0.788114,,0.0021516,0.612472,,0.0021516,0.498443,,0.0021516,0.506239,,0.0021516,0.533886
0.0021548,0.523285,,0.0021548,0.782965,,0.0021548,0.616488,,0.0021548,0.500405,,0.0021548,0.506673,,0.0021548,0.533658
0.0021612,0.529013,,0.0021612,0.771923,,0.0021612,0.624197,,0.0021612,0.504295,,0.0021612,0.507553,,0.0021612,0.533217
0.00217,0.540219,,0.00217,0.755313,,0.00217,0.634112,,0.00217,0.509586,,0.00217,0.508805,,0.00217,0.532653
0.00217128,0.541458,,0.00217128,0.752757,,0.00217128,0.63548,,0.00217128,0.510349,,0.00217128,0.508992,,0.00217128,0.532576
0.00217384,0.543151,,0.00217384,0.747588,,0.00217384,0.638184,,0.00217384,0.511873,,0.00217384,0.509368,,0.00217384,0.532424
0.00217896,0.543765,,0.00217896,0.73693,,0.00217896,0.643387,,0.00217896,0.514897,,0.00217896,0.510128,,0.00217896,0.532129
0.00218408,0.542975,,0.00218408,0.725873,,0.00218408,0.648315,,0.00218408,0.517889,,0.00218408,0.510898,,0.00218408,0.531846
0.00219,0.541782,,0.00219,0.712648,,0.00219,0.653663,,0.00219,0.521301,,0.00219,0.511799,,0.00219,0.531533
0.00219102,0.541486,,0.00219102,0.71031,,0.00219102,0.654544,,0.00219102,0.521885,,0.00219102,0.511956,,0.00219102,0.53148
0.00219307,0.540763,,0.00219307,0.70561,,0.00219307,0.656284,,0.00219307,0.52305,,0.00219307,0.51227,,0.00219307,0.531375
0.00219717,0.538824,,0.00219717,0.696074,,0.00219717,0.659622,,0.00219717,0.525355,,0.00219717,0.512899,,0.00219717,0.531169
0.00220536,0.534313,,0.00220536,0.67653,,0.00220536,0.665732,,0.00220536,0.529865,,0.00220536,0.514154,,0.00220536,0.530766
0.00221,0.531699,,0.00221,0.665215,,0.00221,0.668851,,0.00221,0.532354,,0.00221,0.51486,,0.00221,0.530541
0.00221164,0.531319,,0.00221164,0.661178,,0.00221164,0.669879,,0.00221164,0.533218,,0.00221164,0.515109,,0.00221164,0.530462
0.00221492,0.531274,,0.00221492,0.653077,,0.00221492,0.671873,,0.00221492,0.534935,,0.00221492,0.515606,,0.00221492,0.530307
0.00222147,0.533416,,0.00222147,0.636757,,0.00222147,0.675503,,0.00222147,0.5383,,0.00222147,0.516601,,0.00222147,0.530009
0.00223,0.537322,,0.00223,0.615422,,0.00223,0.679527,,0.00223,0.542546,,0.00223,0.517902,,0.00223,0.529649
0.00223131,0.537502,,0.00223131,0.612146,,0.00223131,0.680067,,0.00223131,0.543182,,0.00223131,0.518103,,0.00223131,0.529596
0.00223393,0.537214,,0.00223393,0.605599,,0.00223393,0.681108,,0.00223393,0.544447,,0.00223393,0.518502,,0.00223393,0.529492
0.00223918,0.534398,,0.00223918,0.592552,,0.00223918,0.682964,,0.00223918,0.546923,,0.00223918,0.519296,,0.00223918,0.529285
0.00224442,0.530524,,0.00224442,0.579589,,0.00224442,0.684515,,0.00224442,0.549325,,0.00224442,0.520078,,0.00224442,0.529079
0.00225,0.526289,,0.00225,0.56591,,0.00225,0.685827,,0.00225,0.551792,,0.00225,0.520894,,0.00225,0.528858
0.00225105,0.526126,,0.00225105,0.563361,,0.00225105,0.686029,,0.00225105,0.552244,,0.00225105,0.521046,,0.00225105,0.528817
0.00225315,0.526754,,0.00225315,0.558279,,0.00225315,0.68641,,0.00225315,0.553143,,0.00225315,0.521349,,0.00225315,0.528736
0.00225734,0.531609,,0.00225734,0.548218,,0.00225734,0.687041,,0.00225734,0.554911,,0.00225734,0.521958,,0.00225734,0.528582
0.00226573,0.546183,,0.00226573,0.528657,,0.00226573,0.687814,,0.00226573,0.558351,,0.00226573,0.523201,,0.00226573,0.528325
0.00227,0.554641,,0.00227,0.51904,,0.00227,0.687977,,0.00227,0.560061,,0.00227,0.523854,,0.00227,0.528225
0.00227168,0.557902,,0.00227168,0.515362,,0.00227168,0.687992,,0.00227168,0.560726,,0.00227168,0.524117,,0.00227168,0.528194
0.00227503,0.564129,,0.00227503,0.508102,,0.00227503,0.687981,,0.00227503,0.562051,,0.00227503,0.52465,,0.00227503,0.528142
0.00228174,0.575772,,0.00228174,0.494208,,0.00228174,0.687734,,0.00228174,0.564676,,0.00228174,0.52576,,0.00228174,0.528093
0.00229,0.590188,,0.00229,0.4784,,0.00229,0.687068,,0.00229,0.567883,,0.00229,0.527224,,0.00229,0.528147
0.00229134,0.592366,,0.00229134,0.475995,,0.00229134,0.686921,,0.00229134,0.568404,,0.00229134,0.527475,,0.00229134,0.528171
0.00229403,0.596204,,0.00229403,0.471273,,0.00229403,0.68661,,0.00229403,0.569445,,0.00229403,0.527982,,0.00229403,0.528225
0.0022994,0.602042,,0.0022994,0.462361,,0.0022994,0.68589,,0.0022994,0.571526,,0.0022994,0.529037,,0.0022994,0.528376
0.00231,0.611652,,0.00231,0.446958,,0.00231,0.684126,,0.00231,0.575649,,0.00231,0.531277,,0.00231,0.528852
0.00231107,0.61233,,0.00231107,0.44558,,0.00231107,0.683921,,0.00231107,0.576068,,0.00231107,0.531517,,0.00231107,0.528914
0.00231322,0.613209,,0.00231322,0.442887,,0.00231322,0.683504,,0.00231322,0.576904,,0.00231322,0.532,,0.00231322,0.529043
0.00231752,0.61309,,0.00231752,0.437875,,0.00231752,0.682618,,0.00231752,0.578575,,0.00231752,0.532987,,0.00231752,0.529325
0.00232611,0.610153,,0.00232611,0.429336,,0.00232611,0.680644,,0.00232611,0.581896,,0.00232611,0.535039,,0.00232611,0.529982
0.00233,0.608454,,0.00233,0.426111,,0.00233,0.67966,,0.00233,0.583389,,0.00233,0.536,,0.00233,0.530318
0.00233172,0.607847,,0.00233172,0.424854,,0.00233172,0.679203,,0.00233172,0.584044,,0.00233172,0.536431,,0.00233172,0.530476
0.00233515,0.606819,,0.00233515,0.422495,,0.00233515,0.678269,,0.00233515,0.585349,,0.00233515,0.5373,,0.00233515,0.530801
0.00234203,0.605369,,0.00234203,0.418695,,0.00234203,0.676279,,0.00234203,0.587933,,0.00234203,0.539076,,0.00234203,0.531501
0.00235,0.603986,,0.00235,0.415795,,0.00235,0.673774,,0.00235,0.590878,,0.00235,0.541194,,0.00235,0.532394
0.00235137,0.603677,,0.00235137,0.415481,,0.00235137,0.673318,,0.00235137,0.591379,,0.00235137,0.541565,,0.00235137,0.532558
0.00235412,0.602946,,0.00235412,0.414944,,0.00235412,0.672396,,0.00235412,0.592375,,0.00235412,0.54231,,0.00235412,0.53289
0.00235962,0.601082,,0.00235962,0.414416,,0.00235962,0.670479,,0.00235962,0.59434,,0.00235962,0.543816,,0.00235962,0.533578
0.00237,0.597166,,0.00237,0.415322,,0.00237,0.666609,,0.00237,0.597935,,0.00237,0.546698,,0.00237,0.534962
0.0023711,0.596625,,0.0023711,0.415574,,0.0023711,0.666178,,0.0023711,0.598306,,0.0023711,0.547006,,0.0023711,0.535115
0.0023733,0.595345,,0.0023733,0.416128,,0.0023733,0.665309,,0.0023733,0.599042,,0.0023733,0.547622,,0.0023733,0.535423
0.0023777,0.592034,,0.0023777,0.417535,,0.0023777,0.663524,,0.0023777,0.600487,,0.0023777,0.548854,,0.0023777,0.536047
0.00238649,0.584451,,0.00238649,0.42147,,0.00238649,0.659765,,0.00238649,0.603253,,0.00238649,0.551309,,0.00238649,0.537324
0.0024,0.572695,,0.0024,0.430074,,0.0024,0.653484,,0.0024,0.607125,,0.0024,0.555006,,0.0024,0.539319
0.00240176,0.571646,,0.00240176,0.431427,,0.00240176,0.652615,,0.00240176,0.607589,,0.00240176,0.555478,,0.00240176,0.53958
0.00240528,0.570017,,0.00240528,0.434218,,0.00240528,0.650858,,0.00240528,0.6085,,0.00240528,0.556417,,0.00240528,0.540104
0.00241231,0.568217,,0.00241231,0.440284,,0.00241231,0.647231,,0.00241231,0.61022,,0.00241231,0.558268,,0.00241231,0.541155
0.00242,0.56685,,0.00242,0.447587,,0.00242,0.643106,,0.00242,0.61194,,0.00242,0.560243,,0.00242,0.542303
0.00242141,0.566948,,0.00242141,0.449007,,0.00242141,0.642331,,0.00242141,0.612234,,0.00242141,0.560599,,0.00242141,0.542514
0.00242422,0.567644,,0.00242422,0.451888,,0.00242422,0.640773,,0.00242422,0.612813,,0.00242422,0.561308,,0.00242422,0.542936
0.00242985,0.570762,,0.00242985,0.457896,,0.00242985,0.637612,,0.00242985,0.613913,,0.00242985,0.562714,,0.00242985,0.543786
0.00244,0.578018,,0.00244,0.469506,,0.00244,0.631809,,0.00244,0.615717,,0.00244,0.565211,,0.00244,0.545347
0.00244113,0.579026,,0.00244113,0.47086,,0.00244113,0.631159,,0.00244113,0.615903,,0.00244113,0.565486,,0.00244113,0.545524
0.00244338,0.581264,,0.00244338,0.473591,,0.00244338,0.629858,,0.00244338,0.61627,,0.00244338,0.566035,,0.00244338,0.545878
0.00244788,0.586595,,0.00244788,0.47919,,0.00244788,0.627258,,0.00244788,0.616981,,0.00244788,0.567134,,0.00244788,0.546597
0.00245689,0.59856,,0.00245689,0.490931,,0.00245689,0.622105,,0.00245689,0.618328,,0.00245689,0.569343,,0.00245689,0.548092
0.00246,0.602966,,0.00246,0.495152,,0.00246,0.620348,,0.00246,0.618774,,0.00246,0.570113,,0.00246,0.548627
0.0024618,0.604365,,0.0024618,0.497646,,0.0024618,0.619341,,0.0024618,0.619027,,0.0024618,0.570561,,0.0024618,0.548942
0.0024654,0.605455,,0.0024654,0.502678,,0.0024654,0.617336,,0.0024654,0.619523,,0.0024654,0.571455,,0.0024654,0.549575
0.00247261,0.602215,,0.00247261,0.512972,,0.00247261,0.613376,,0.00247261,0.62046,,0.00247261,0.573234,,0.00247261,0.55086
0.00248,0.596773,,0.00248,0.52376,,0.00248,0.609379,,0.00248,0.621334,,0.00248,0.57504,,0.00248,0.552193
0.00248144,0.59617,,0.00248144,0.525886,,0.00248144,0.608609,,0.00248144,0.621493,,0.00248144,0.575389,,0.00248144,0.552456
0.00248432,0.595624,,0.00248432,0.530146,,0.00248432,0.607075,,0.00248432,0.621803,,0.00248432,0.576086,,0.00248432,0.552982
0.00249009,0.596832,,0.00249009,0.538707,,0.00249009,0.60405,,0.00249009,0.62239,,0.00249009,0.577474,,0.00249009,0.554046
0.0025,0.600956,,0.0025,0.553486,,0.0025,0.599006,,0.0025,0.623301,,0.0025,0.579846,,0.0025,0.555914
0.00250115,0.60133,,0.00250115,0.555206,,0.00250115,0.598435,,0.00250115,0.623398,,0.00250115,0.580121,,0.00250115,0.556135
0.00250346,0.601831,,0.00250346,0.558644,,0.00250346,0.597299,,0.00250346,0.62359,,0.00250346,0.580669,,0.00250346,0.556577
0.00250807,0.601896,,0.00250807,0.565498,,0.00250807,0.595064,,0.00250807,0.623952,,0.00250807,0.58176,,0.00250807,0.557467
0.00251729,0.600782,,0.00251729,0.579046,,0.00251729,0.590749,,0.00251729,0.624594,,0.00251729,0.583917,,0.00251729,0.559264
0.00252,0.600356,,0.00252,0.582969,,0.00252,0.589522,,0.00252,0.62476,,0.00252,0.584543,,0.00252,0.559795
0.00252184,0.601029,,0.00252184,0.58562,,0.00252184,0.588703,,0.00252184,0.624868,,0.00252184,0.584969,,0.00252184,0.560159
0.00252553,0.603698,,0.00252553,0.590895,,0.00252553,0.587087,,0.00252553,0.625079,,0.00252553,0.58582,,0.00252553,0.560894
0.00253291,0.613241,,0.00253291,0.601293,,0.00253291,0.584007,,0.00253291,0.625482,,0.00253291,0.587532,,0.00253291,0.562396
0.00254,0.624226,,0.00254,0.611099,,0.00254,0.581271,,0.00254,0.625865,,0.00254,0.589199,,0.00254,0.56389
0.00254148,0.626393,,0.00254148,0.613116,,0.00254148,0.580737,,0.00254148,0.625946,,0.00254148,0.589551,,0.00254148,0.56421
0.00254443,0.63035,,0.00254443,0.617135,,0.00254443,0.579692,,0.00254443,0.626111,,0.00254443,0.590258,,0.00254443,0.564854
0.00255033,0.636967,,0.00255033,0.62508,,0.00255033,0.577741,,0.00255033,0.626452,,0.00255033,0.591691,,0.00255033,0.566172
0.00256,0.646827,,0.00256,0.637815,,0.00256,0.574977,,0.00256,0.627064,,0.00256,0.594103,,0.00256,0.568428
0.00256118,0.647534,,0.00256118,0.639341,,0.00256118,0.574681,,0.00256118,0.627144,,0.00256118,0.594404,,0.00256118,0.568712
0.00256354,0.648116,,0.00256354,0.642381,,0.00256354,0.574104,,0.00256354,0.627305,,0.00256354,0.595006,,0.00256354,0.569283
0.00256826,0.646051,,0.00256826,0.648365,,0.00256826,0.57304,,0.00256826,0.627632,,0.00256826,0.596216,,0.00256826,0.570435
0.00257771,0.637498,,0.00257771,0.659852,,0.00257771,0.571238,,0.00257771,0.628284,,0.00257771,0.59864,,0.00257771,0.572774
0.00258,0.635156,,0.00258,0.662531,,0.00258,0.570863,,0.00258,0.62844,,0.00258,0.599227,,0.00258,0.573346
0.00258189,0.634204,,0.00258189,0.664687,,0.00258189,0.57058,,0.00258189,0.628567,,0.00258189,0.599712,,0.00258189,0.573821
0.00258567,0.633592,,0.00258567,0.668934,,0.00258567,0.570048,,0.00258567,0.628824,,0.00258567,0.600681,,0.00258567,0.574774
0.00259322,0.636454,,0.00259322,0.677032,,0.00259322,0.569191,,0.00259322,0.629342,,0.00259322,0.602628,,0.00259322,0.57671
0.0026,0.640476,,0.0026,0.683843,,0.0026,0.568664,,0.0026,0.62982,,0.0026,0.604386,,0.0026,0.578479
0.00260151,0.641025,,0.00260151,0.685292,,0.00260151,0.568583,,0.00260151,0.629929,,0.00260151,0.604779,,0.00260151,0.578878
0.00260453,0.641562,,0.00260453,0.688143,,0.00260453,0.568443,,0.00260453,0.630146,,0.00260453,0.605566,,0.00260453,0.579678
0.00261058,0.640658,,0.00261058,0.693562,,0.00261058,0.568292,,0.00261058,0.630584,,0.00261058,0.60714,,0.00261058,0.581288
0.00262267,0.636746,,0.00262267,0.703183,,0.00262267,0.568464,,0.00262267,0.631452,,0.00262267,0.610267,,0.00262267,0.584537
0.00263,0.634188,,0.00263,0.708184,,0.00263,0.56886,,0.00263,0.631966,,0.00263,0.612142,,0.00263,0.586518
0.002632,0.633963,,0.002632,0.709409,,0.002632,0.569011,,0.002632,0.632104,,0.002632,0.612649,,0.002632,0.587059
0.002636,0.634123,,0.002636,0.711762,,0.002636,0.569344,,0.002636,0.632378,,0.002636,0.613662,,0.002636,0.588143
0.002644,0.636332,,0.002644,0.715886,,0.002644,0.570197,,0.002644,0.632924,,0.002644,0.615674,,0.002644,0.59032
0.00265,0.638511,,0.00265,0.718478,,0.00265,0.570999,,0.00265,0.633334,,0.00265,0.617174,,0.00265,0.591961
0.0026516,0.63899,,0.0026516,0.719082,,0.0026516,0.571241,,0.0026516,0.633444,,0.0026516,0.617572,,0.0026516,0.592399
0.0026548,0.639788,,0.0026548,0.720232,,0.0026548,0.571744,,0.0026548,0.633663,,0.0026548,0.618368,,0.0026548,0.593278
0.0026612,0.640833,,0.0026612,0.722178,,0.0026612,0.572864,,0.0026612,0.634103,,0.0026612,0.619949,,0.0026612,0.595037
0.00267,0.641903,,0.00267,0.724093,,0.00267,0.574642,,0.00267,0.634713,,0.00267,0.622104,,0.00267,0.597463
