"X--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]","Y--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]",,"X--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]","Y--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]",,"X--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]","Y--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]",,"X--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]","Y--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]",,"X--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]","Y--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]",,"X--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]","Y--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]"
0.000854123,14.8823,,0.000854123,14.7949,,0.000854123,14.7999,,0.000854123,14.772,,0.000854123,14.7594,,0.000854123,14.7554
0.000859621,14.8564,,0.000859621,14.7941,,0.000859621,14.801,,0.000859621,14.7732,,0.000859621,14.7602,,0.000859621,14.756
0.000870616,14.8426,,0.000870616,14.7928,,0.000870616,14.8035,,0.000870616,14.7757,,0.000870616,14.7621,,0.000870616,14.7572
0.00088,14.8424,,0.00088,14.7921,,0.00088,14.8057,,0.00088,14.778,,0.00088,14.7638,,0.00088,14.7584
0.000882,14.8519,,0.000882,14.7921,,0.000882,14.8062,,0.000882,14.7785,,0.000882,14.7642,,0.000882,14.7587
0.000886,14.867,,0.000886,14.792,,0.000886,14.8072,,0.000886,14.7795,,0.000886,14.7649,,0.000886,14.7593
0.000894,14.8791,,0.000894,14.7922,,0.000894,14.8094,,0.000894,14.7817,,0.000894,14.7666,,0.000894,14.7605
0.0009,14.8804,,0.0009,14.7927,,0.0009,14.8111,,0.0009,14.7834,,0.0009,14.768,,0.0009,14.7615
0.0009016,14.8419,,0.0009016,14.7928,,0.0009016,14.8115,,0.0009016,14.7838,,0.0009016,14.7683,,0.0009016,14.7617
0.0009048,14.7829,,0.0009048,14.793,,0.0009048,14.8123,,0.0009048,14.7846,,0.0009048,14.7689,,0.0009048,14.7622
0.0009112,14.728,,0.0009112,14.7931,,0.0009112,14.8137,,0.0009112,14.7862,,0.0009112,14.7701,,0.0009112,14.763
0.00092,14.7074,,0.00092,14.7927,,0.00092,14.8153,,0.00092,14.7881,,0.00092,14.7716,,0.00092,14.7641
0.00092128,14.7075,,0.00092128,14.7926,,0.00092128,14.8154,,0.00092128,14.7883,,0.00092128,14.7718,,0.00092128,14.7642
0.00092384,14.7091,,0.00092384,14.7924,,0.00092384,14.8158,,0.00092384,14.7888,,0.00092384,14.7722,,0.00092384,14.7645
0.00092896,14.7101,,0.00092896,14.7918,,0.00092896,14.8165,,0.00092896,14.7898,,0.00092896,14.773,,0.00092896,14.7651
0.00093408,14.7094,,0.00093408,14.791,,0.00093408,14.817,,0.00093408,14.7907,,0.00093408,14.7737,,0.00093408,14.7656
0.00094,14.7079,,0.00094,14.7899,,0.00094,14.8174,,0.00094,14.7916,,0.00094,14.7745,,0.00094,14.7662
0.000941024,14.7042,,0.000941024,14.7897,,0.000941024,14.8175,,0.000941024,14.7918,,0.000941024,14.7746,,0.000941024,14.7662
0.000943072,14.6985,,0.000943072,14.7892,,0.000943072,14.8176,,0.000943072,14.7921,,0.000943072,14.7748,,0.000943072,14.7664
0.000947168,14.6909,,0.000947168,14.7882,,0.000947168,14.8177,,0.000947168,14.7926,,0.000947168,14.7753,,0.000947168,14.7667
0.00095536,14.683,,0.00095536,14.7857,,0.00095536,14.8176,,0.00095536,14.7934,,0.00095536,14.7761,,0.00095536,14.7673
0.00096,14.6794,,0.00096,14.7841,,0.00096,14.8174,,0.00096,14.7938,,0.00096,14.7765,,0.00096,14.7676
0.000961638,14.7051,,0.000961638,14.7835,,0.000961638,14.8173,,0.000961638,14.794,,0.000961638,14.7766,,0.000961638,14.7677
0.000964915,14.7463,,0.000964915,14.7824,,0.000964915,14.8172,,0.000964915,14.7943,,0.000964915,14.7769,,0.000964915,14.7679
0.000971469,14.7852,,0.000971469,14.7803,,0.000971469,14.8169,,0.000971469,14.7949,,0.000971469,14.7776,,0.000971469,14.7684
0.00098,14.7989,,0.00098,14.7776,,0.00098,14.8165,,0.00098,14.7957,,0.00098,14.7784,,0.00098,14.7691
0.000981311,14.7809,,0.000981311,14.7772,,0.000981311,14.8164,,0.000981311,14.7958,,0.000981311,14.7786,,0.000981311,14.7692
0.000983932,14.7513,,0.000983932,14.7763,,0.000983932,14.8162,,0.000983932,14.796,,0.000983932,14.7788,,0.000983932,14.7693
0.000989175,14.7186,,0.000989175,14.7745,,0.000989175,14.8157,,0.000989175,14.7963,,0.000989175,14.7791,,0.000989175,14.7696
0.000994418,14.7048,,0.000994418,14.7725,,0.000994418,14.815,,0.000994418,14.7965,,0.000994418,14.7795,,0.000994418,14.7699
0.001,14.698,,0.001,14.7702,,0.001,14.8142,,0.001,14.7967,,0.001,14.7797,,0.001,14.7701
0.00100105,14.7098,,0.00100105,14.7698,,0.00100105,14.814,,0.00100105,14.7967,,0.00100105,14.7798,,0.00100105,14.7701
0.00100315,14.7305,,0.00100315,14.769,,0.00100315,14.8137,,0.00100315,14.7968,,0.00100315,14.7799,,0.00100315,14.7702
0.00100734,14.7561,,0.00100734,14.7673,,0.00100734,14.8131,,0.00100734,14.7969,,0.00100734,14.7802,,0.00100734,14.7704
0.00101573,14.776,,0.00101573,14.7641,,0.00101573,14.8118,,0.00101573,14.7971,,0.00101573,14.7807,,0.00101573,14.7709
0.00102,14.7783,,0.00102,14.7625,,0.00102,14.811,,0.00102,14.7972,,0.00102,14.7809,,0.00102,14.7711
0.00102168,14.7742,,0.00102168,14.7619,,0.00102168,14.8108,,0.00102168,14.7972,,0.00102168,14.781,,0.00102168,14.7712
0.00102503,14.7677,,0.00102503,14.7607,,0.00102503,14.8102,,0.00102503,14.7973,,0.00102503,14.7812,,0.00102503,14.7713
0.00103174,14.7615,,0.00103174,14.7583,,0.00103174,14.8089,,0.00103174,14.7973,,0.00103174,14.7815,,0.00103174,14.7716
0.00104,14.7592,,0.00104,14.7555,,0.00104,14.8073,,0.00104,14.7973,,0.00104,14.7818,,0.00104,14.7719
0.00104134,14.7572,,0.00104134,14.755,,0.00104134,14.807,,0.00104134,14.7973,,0.00104134,14.7819,,0.00104134,14.772
0.00104403,14.754,,0.00104403,14.7541,,0.00104403,14.8065,,0.00104403,14.7973,,0.00104403,14.782,,0.00104403,14.7721
0.0010494,14.7504,,0.0010494,14.7523,,0.0010494,14.8053,,0.0010494,14.7972,,0.0010494,14.7822,,0.0010494,14.7723
0.00106,14.7477,,0.00106,14.7487,,0.00106,14.8029,,0.00106,14.7969,,0.00106,14.7824,,0.00106,14.7726
0.00106107,14.7899,,0.00106107,14.7484,,0.00106107,14.8027,,0.00106107,14.7969,,0.00106107,14.7825,,0.00106107,14.7727
0.00106322,14.8621,,0.00106322,14.7479,,0.00106322,14.8023,,0.00106322,14.797,,0.00106322,14.7827,,0.00106322,14.7729
0.00106752,14.9505,,0.00106752,14.7473,,0.00106752,14.8017,,0.00106752,14.7972,,0.00106752,14.7831,,0.00106752,14.7733
0.00107611,15.0169,,0.00107611,14.7473,,0.00107611,14.8011,,0.00107611,14.7979,,0.00107611,14.7842,,0.00107611,14.7743
0.00108,15.0152,,0.00108,14.7479,,0.00108,14.801,,0.00108,14.7984,,0.00108,14.7848,,0.00108,14.7749
0.00108172,14.9547,,0.00108172,14.7481,,0.00108172,14.8009,,0.00108172,14.7986,,0.00108172,14.785,,0.00108172,14.7751
0.00108515,14.8639,,0.00108515,14.7486,,0.00108515,14.8008,,0.00108515,14.7989,,0.00108515,14.7854,,0.00108515,14.7754
0.00109203,14.7834,,0.00109203,14.7496,,0.00109203,14.8004,,0.00109203,14.7994,,0.00109203,14.7862,,0.00109203,14.7761
0.0011,14.7604,,0.0011,14.7507,,0.0011,14.7998,,0.0011,14.8,,0.0011,14.787,,0.0011,14.7769
0.00110137,14.7822,,0.00110137,14.7509,,0.00110137,14.7997,,0.00110137,14.8001,,0.00110137,14.7872,,0.00110137,14.7771
0.00110412,14.8177,,0.00110412,14.7514,,0.00110412,14.7996,,0.00110412,14.8003,,0.00110412,14.7875,,0.00110412,14.7774
0.00110962,14.855,,0.00110962,14.7527,,0.00110962,14.7994,,0.00110962,14.8008,,0.00110962,14.7882,,0.00110962,14.7781
0.00112,14.8754,,0.00112,14.7559,,0.00112,14.7993,,0.00112,14.802,,0.00112,14.7897,,0.00112,14.7795
0.0011211,14.8613,,0.0011211,14.7562,,0.0011211,14.7993,,0.0011211,14.8021,,0.0011211,14.7898,,0.0011211,14.7796
0.0011233,14.8402,,0.0011233,14.757,,0.0011233,14.7992,,0.0011233,14.8023,,0.0011233,14.7901,,0.0011233,14.7799
0.0011277,14.8155,,0.0011277,14.7585,,0.0011277,14.7992,,0.0011277,14.8028,,0.0011277,14.7907,,0.0011277,14.7805
0.00113649,14.7985,,0.00113649,14.7617,,0.00113649,14.7991,,0.00113649,14.8036,,0.00113649,14.7919,,0.00113649,14.7816
0.00115,14.7959,,0.00115,14.7669,,0.00115,14.799,,0.00115,14.8049,,0.00115,14.7936,,0.00115,14.7833
0.00115176,14.7825,,0.00115176,14.7676,,0.00115176,14.799,,0.00115176,14.805,,0.00115176,14.7938,,0.00115176,14.7835
0.00115528,14.762,,0.00115528,14.7689,,0.00115528,14.7989,,0.00115528,14.8053,,0.00115528,14.7942,,0.00115528,14.7839
0.00116231,14.7438,,0.00116231,14.7713,,0.00116231,14.7986,,0.00116231,14.8057,,0.00116231,14.795,,0.00116231,14.7846
0.00117,14.7382,,0.00117,14.7738,,0.00117,14.7981,,0.00117,14.8061,,0.00117,14.7957,,0.00117,14.7853
0.00117141,14.7834,,0.00117141,14.7743,,0.00117141,14.7981,,0.00117141,14.8062,,0.00117141,14.7959,,0.00117141,14.7855
0.00117422,14.8568,,0.00117422,14.7754,,0.00117422,14.7981,,0.00117422,14.8065,,0.00117422,14.7963,,0.00117422,14.7859
0.00117985,14.9319,,0.00117985,14.7779,,0.00117985,14.7982,,0.00117985,14.8071,,0.00117985,14.7971,,0.00117985,14.7868
0.00119,14.968,,0.00119,14.7836,,0.00119,14.799,,0.00119,14.8085,,0.00119,14.7989,,0.00119,14.7885
0.00119113,14.9379,,0.00119113,14.7843,,0.00119113,14.7991,,0.00119113,14.8087,,0.00119113,14.7991,,0.00119113,14.7887
0.00119338,14.8978,,0.00119338,14.7857,,0.00119338,14.7992,,0.00119338,14.809,,0.00119338,14.7994,,0.00119338,14.7891
0.00119788,14.8525,,0.00119788,14.7884,,0.00119788,14.7996,,0.00119788,14.8096,,0.00119788,14.8002,,0.00119788,14.7898
0.00120689,14.8231,,0.00120689,14.794,,0.00120689,14.8005,,0.00120689,14.8108,,0.00120689,14.8017,,0.00120689,14.7912
0.00121,14.8216,,0.00121,14.7959,,0.00121,14.8008,,0.00121,14.8112,,0.00121,14.8022,,0.00121,14.7917
0.0012118,14.7581,,0.0012118,14.7969,,0.0012118,14.8008,,0.0012118,14.8114,,0.0012118,14.8024,,0.0012118,14.7919
0.0012154,14.6617,,0.0012154,14.7987,,0.0012154,14.8009,,0.0012154,14.8116,,0.0012154,14.8027,,0.0012154,14.7923
0.00122261,14.5781,,0.00122261,14.8014,,0.00122261,14.8006,,0.00122261,14.8118,,0.00122261,14.8032,,0.00122261,14.7928
0.00123,14.5474,,0.00123,14.803,,0.00123,14.7997,,0.00123,14.8115,,0.00123,14.8034,,0.00123,14.7932
0.00123144,14.5918,,0.00123144,14.8032,,0.00123144,14.7995,,0.00123144,14.8115,,0.00123144,14.8035,,0.00123144,14.7932
0.00123432,14.6733,,0.00123432,14.8036,,0.00123432,14.7992,,0.00123432,14.8114,,0.00123432,14.8036,,0.00123432,14.7934
0.00124009,14.7556,,0.00124009,14.8045,,0.00124009,14.7985,,0.00124009,14.8113,,0.00124009,14.8039,,0.00124009,14.7938
0.00125,14.7945,,0.00125,14.806,,0.00125,14.7974,,0.00125,14.811,,0.00125,14.8043,,0.00125,14.7945
0.00125115,14.7507,,0.00125115,14.8061,,0.00125115,14.7972,,0.00125115,14.8109,,0.00125115,14.8043,,0.00125115,14.7945
0.00125346,14.6772,,0.00125346,14.8062,,0.00125346,14.7967,,0.00125346,14.8107,,0.00125346,14.8043,,0.00125346,14.7946
0.00125807,14.5905,,0.00125807,14.806,,0.00125807,14.7957,,0.00125807,14.8102,,0.00125807,14.8041,,0.00125807,14.7945
0.00126729,14.5225,,0.00126729,14.8041,,0.00126729,14.7929,,0.00126729,14.8086,,0.00126729,14.8034,,0.00126729,14.7942
0.00127,14.505,,0.00127,14.8031,,0.00127,14.7919,,0.00127,14.808,,0.00127,14.803,,0.00127,14.7939
0.00127184,14.6405,,0.00127184,14.8026,,0.00127184,14.7914,,0.00127184,14.8077,,0.00127184,14.803,,0.00127184,14.794
0.00127553,14.8517,,0.00127553,14.8019,,0.00127553,14.7905,,0.00127553,14.8073,,0.00127553,14.803,,0.00127553,14.7942
0.00128291,15.0344,,0.00128291,14.8014,,0.00128291,14.7893,,0.00128291,14.8069,,0.00128291,14.8032,,0.00128291,14.7947
0.00129,15.0765,,0.00129,14.8021,,0.00129,14.7888,,0.00129,14.8069,,0.00129,14.8037,,0.00129,14.7954
0.00129148,14.5591,,0.00129148,14.8013,,0.00129148,14.7879,,0.00129148,14.8061,,0.00129148,14.8031,,0.00129148,14.7948
0.00129443,13.7155,,0.00129443,14.7987,,0.00129443,14.7855,,0.00129443,14.8042,,0.00129443,14.8015,,0.00129443,14.7934
0.00130033,12.6019,,0.00130033,14.786,,0.00130033,14.7767,,0.00130033,14.7973,,0.00130033,14.7959,,0.00130033,14.7884
0.00131,10.856,,0.00131,14.7299,,0.00131,14.7425,,0.00131,14.7714,,0.00131,14.7745,,0.00131,14.7698
0.00131118,10.8182,,0.00131118,14.7197,,0.00131118,14.7366,,0.00131118,14.7671,,0.00131118,14.7711,,0.00131118,14.7669
0.00131354,10.6677,,0.00131354,14.6975,,0.00131354,14.7239,,0.00131354,14.7578,,0.00131354,14.7636,,0.00131354,14.7604
0.00131826,10.1091,,0.00131826,14.641,,0.00131826,14.6916,,0.00131826,14.7339,,0.00131826,14.7443,,0.00131826,14.7439
0.00132771,7.92132,,0.00132771,14.4398,,0.00132771,14.5751,,0.00132771,14.6469,,0.00132771,14.6727,,0.00132771,14.6815
0.00133,7.09336,,0.00133,14.363,,0.00133,14.5292,,0.00133,14.6118,,0.00133,14.6431,,0.00133,14.6552
0.00133189,8.93985,,0.00133189,14.3304,,0.00133189,14.5189,,0.00133189,14.6093,,0.00133189,14.6447,,0.00133189,14.6593
0.00133567,12.6718,,0.00133567,14.271,,0.00133567,14.496,,0.00133567,14.5994,,0.00133567,14.6416,,0.00133567,14.6602
0.00134322,18.4591,,0.00134322,14.1992,,0.00134322,14.4651,,0.00134322,14.5837,,0.00134322,14.6341,,0.00134322,14.6578
0.00135,20.6511,,0.00135,14.1699,,0.00135,14.451,,0.00135,14.5761,,0.00135,14.6305,,0.00135,14.6565
0.00135151,19.9852,,0.00135151,14.1651,,0.00135151,14.448,,0.00135151,14.574,,0.00135151,14.629,,0.00135151,14.6554
0.00135453,18.8059,,0.00135453,14.1562,,0.00135453,14.4421,,0.00135453,14.5698,,0.00135453,14.626,,0.00135453,14.6531
0.00136058,17.1754,,0.00136058,14.1411,,0.00136058,14.4314,,0.00136058,14.5621,,0.00136058,14.6204,,0.00136058,14.6488
0.00137,15.9344,,0.00137,14.1248,,0.00137,14.4175,,0.00137,14.5517,,0.00137,14.6128,,0.00137,14.6431
0.00137121,15.9146,,0.00137121,14.1236,,0.00137121,14.4161,,0.00137121,14.5507,,0.00137121,14.612,,0.00137121,14.6425
0.00137363,15.8736,,0.00137363,14.1214,,0.00137363,14.4135,,0.00137363,14.5486,,0.00137363,14.6106,,0.00137363,14.6414
0.00137846,15.7834,,0.00137846,14.1194,,0.00137846,14.4092,,0.00137846,14.545,,0.00137846,14.608,,0.00137846,14.6396
0.00138813,15.641,,0.00138813,14.1234,,0.00138813,14.4039,,0.00138813,14.5399,,0.00138813,14.6042,,0.00138813,14.6368
0.0014,15.5062,,0.0014,14.1421,,0.0014,14.403,,0.0014,14.5369,,0.0014,14.6019,,0.0014,14.6352
0.00140193,15.3717,,0.00140193,14.1464,,0.00140193,14.4033,,0.00140193,14.5366,,0.00140193,14.6016,,0.00140193,14.6349
0.0014058,15.1559,,0.0014058,14.1552,,0.0014058,14.4039,,0.0014058,14.5359,,0.0014058,14.6009,,0.0014058,14.6344
0.00141354,14.9444,,0.00141354,14.1752,,0.00141354,14.4059,,0.00141354,14.5351,,0.00141354,14.5999,,0.00141354,14.6335
0.00142,14.8858,,0.00142,14.1941,,0.00142,14.4085,,0.00142,14.5348,,0.00142,14.5992,,0.00142,14.6329
0.00142155,14.853,,0.00142155,14.1989,,0.00142155,14.4091,,0.00142155,14.5348,,0.00142155,14.5991,,0.00142155,14.6328
0.00142464,14.8006,,0.00142464,14.2086,,0.00142464,14.4105,,0.00142464,14.5347,,0.00142464,14.5988,,0.00142464,14.6325
0.00143083,14.7424,,0.00143083,14.2289,,0.00143083,14.4137,,0.00143083,14.5347,,0.00143083,14.5983,,0.00143083,14.6319
0.00144,14.7116,,0.00144,14.2611,,0.00144,14.4191,,0.00144,14.535,,0.00144,14.5977,,0.00144,14.6312
0.00144124,14.7729,,0.00144124,14.2658,,0.00144124,14.42,,0.00144124,14.5351,,0.00144124,14.5977,,0.00144124,14.6312
0.00144371,14.8777,,0.00144371,14.2753,,0.00144371,14.4219,,0.00144371,14.5356,,0.00144371,14.5978,,0.00144371,14.6312
0.00144867,15.0069,,0.00144867,14.2955,,0.00144867,14.4262,,0.00144867,14.5367,,0.00144867,14.5983,,0.00144867,14.6315
0.00145857,15.1089,,0.00145857,14.3397,,0.00145857,14.4368,,0.00145857,14.54,,0.00145857,14.5999,,0.00145857,14.6326
0.00146,15.0951,,0.00146,14.3465,,0.00146,14.4385,,0.00146,14.5406,,0.00146,14.6002,,0.00146,14.6328
0.00146198,15.0641,,0.00146198,14.356,,0.00146198,14.4409,,0.00146198,14.5414,,0.00146198,14.6006,,0.00146198,14.633
0.00146594,15.0157,,0.00146594,14.3754,,0.00146594,14.446,,0.00146594,14.5432,,0.00146594,14.6015,,0.00146594,14.6336
0.00147386,14.9709,,0.00147386,14.4157,,0.00147386,14.4568,,0.00147386,14.5472,,0.00147386,14.6036,,0.00147386,14.635
0.00148,14.9563,,0.00148,14.4481,,0.00148,14.4659,,0.00148,14.5507,,0.00148,14.6055,,0.00148,14.6363
0.00148158,14.9597,,0.00148158,14.4567,,0.00148158,14.4684,,0.00148158,14.5517,,0.00148158,14.606,,0.00148158,14.6367
0.00148475,14.9684,,0.00148475,14.474,,0.00148475,14.4735,,0.00148475,14.5537,,0.00148475,14.6072,,0.00148475,14.6375
0.00149109,14.9768,,0.00149109,14.5093,,0.00149109,14.4841,,0.00149109,14.5581,,0.00149109,14.6096,,0.00149109,14.6392
0.0015,14.9776,,0.0015,14.5602,,0.0015,14.5,,0.0015,14.5648,,0.0015,14.6135,,0.0015,14.6419
0.00150127,14.9499,,0.00150127,14.5676,,0.00150127,14.5023,,0.00150127,14.5658,,0.00150127,14.6141,,0.00150127,14.6423
0.0015038,14.9136,,0.0015038,14.5823,,0.0015038,14.507,,0.0015038,14.5678,,0.0015038,14.6153,,0.0015038,14.6431
0.00150887,14.8723,,0.00150887,14.6117,,0.00150887,14.5166,,0.00150887,14.572,,0.00150887,14.6176,,0.00150887,14.6447
0.00151394,14.8546,,0.00151394,14.6411,,0.00151394,14.5264,,0.00151394,14.5762,,0.00151394,14.6201,,0.00151394,14.6464
0.00152,14.8464,,0.00152,14.6762,,0.00152,14.5383,,0.00152,14.5815,,0.00152,14.6231,,0.00152,14.6485
0.00152101,14.8226,,0.00152101,14.6821,,0.00152101,14.5403,,0.00152101,14.5823,,0.00152101,14.6236,,0.00152101,14.6488
0.00152304,14.7823,,0.00152304,14.6937,,0.00152304,14.5443,,0.00152304,14.5841,,0.00152304,14.6246,,0.00152304,14.6495
0.0015271,14.7312,,0.0015271,14.7167,,0.0015271,14.5522,,0.0015271,14.5875,,0.0015271,14.6265,,0.0015271,14.6508
0.00153521,14.6882,,0.00153521,14.7615,,0.00153521,14.5682,,0.00153521,14.5945,,0.00153521,14.6304,,0.00153521,14.6534
0.00154,14.6799,,0.00154,14.7873,,0.00154,14.5775,,0.00154,14.5986,,0.00154,14.6327,,0.00154,14.6549
0.00154162,14.6776,,0.00154162,14.7958,,0.00154162,14.5807,,0.00154162,14.6,,0.00154162,14.6335,,0.00154162,14.6554
0.00154487,14.6741,,0.00154487,14.8128,,0.00154487,14.587,,0.00154487,14.6027,,0.00154487,14.635,,0.00154487,14.6564
0.00155136,14.6694,,0.00155136,14.8458,,0.00155136,14.5995,,0.00155136,14.6083,,0.00155136,14.6381,,0.00155136,14.6585
0.00156,14.6648,,0.00156,14.8876,,0.00156,14.616,,0.00156,14.6155,,0.00156,14.6421,,0.00156,14.6611
0.0015613,14.7593,,0.0015613,14.8939,,0.0015613,14.6186,,0.0015613,14.6168,,0.0015613,14.6428,,0.0015613,14.6616
0.00156389,14.9185,,0.00156389,14.9064,,0.00156389,14.624,,0.00156389,14.6193,,0.00156389,14.6444,,0.00156389,14.6627
0.00156909,15.0965,,0.00156909,14.9317,,0.00156909,14.6349,,0.00156909,14.6246,,0.00156909,14.6476,,0.00156909,14.665
0.00157428,15.169,,0.00157428,14.9573,,0.00157428,14.6464,,0.00157428,14.6303,,0.00157428,14.6511,,0.00157428,14.6675
0.00158,15.1873,,0.00158,14.9855,,0.00158,14.6595,,0.00158,14.6369,,0.00158,14.6552,,0.00158,14.6705
0.00158104,15.1882,,0.00158104,14.9907,,0.00158104,14.6619,,0.00158104,14.6382,,0.00158104,14.656,,0.00158104,14.6711
0.00158312,15.2055,,0.00158312,15.001,,0.00158312,14.6669,,0.00158312,14.6407,,0.00158312,14.6576,,0.00158312,14.6723
0.00158727,15.223,,0.00158727,15.0216,,0.00158727,14.677,,0.00158727,14.646,,0.00158727,14.661,,0.00158727,14.6747
0.00159558,15.2244,,0.00159558,15.0629,,0.00159558,14.6979,,0.00159558,14.657,,0.00159558,14.6681,,0.00159558,14.6799
0.0016,15.1921,,0.0016,15.0848,,0.0016,14.7094,,0.0016,14.6633,,0.0016,14.6721,,0.0016,14.6829
0.00160166,15.1162,,0.00160166,15.0928,,0.00160166,14.7137,,0.00160166,14.6655,,0.00160166,14.6736,,0.00160166,14.684
0.00160498,15.0105,,0.00160498,15.1087,,0.00160498,14.7222,,0.00160498,14.6701,,0.00160498,14.6765,,0.00160498,14.6861
0.00161163,14.9217,,0.00161163,15.1393,,0.00161163,14.7394,,0.00161163,14.6794,,0.00161163,14.6824,,0.00161163,14.6904
0.00162,14.8972,,0.00162,15.1758,,0.00162,14.7609,,0.00162,14.6913,,0.00162,14.6901,,0.00162,14.696
0.00162133,14.8699,,0.00162133,15.1813,,0.00162133,14.7643,,0.00162133,14.6931,,0.00162133,14.6913,,0.00162133,14.6969
0.00162399,14.8287,,0.00162399,15.192,,0.00162399,14.771,,0.00162399,14.6968,,0.00162399,14.6936,,0.00162399,14.6986
0.0016293,14.7878,,0.0016293,15.2126,,0.0016293,14.7843,,0.0016293,14.7042,,0.0016293,14.6984,,0.0016293,14.702
0.00163994,14.7671,,0.00163994,15.2495,,0.00163994,14.8101,,0.00163994,14.7188,,0.00163994,14.7078,,0.00163994,14.7088
0.00165,14.7658,,0.00165,15.2791,,0.00165,14.8337,,0.00165,14.7323,,0.00165,14.7165,,0.00165,14.7152
0.001652,14.775,,0.001652,15.2843,,0.001652,14.8383,,0.001652,14.735,,0.001652,14.7183,,0.001652,14.7164
0.001656,14.7889,,0.001656,15.2943,,0.001656,14.8474,,0.001656,14.7403,,0.001656,14.7217,,0.001656,14.719
0.001664,14.7986,,0.001664,15.3119,,0.001664,14.8651,,0.001664,14.7509,,0.001664,14.7286,,0.001664,14.724
0.00167,14.7997,,0.00167,15.3231,,0.00167,14.878,,0.00167,14.7587,,0.00167,14.7338,,0.00167,14.7278
0.0016716,14.791,,0.0016716,15.3257,,0.0016716,14.8814,,0.0016716,14.7607,,0.0016716,14.7351,,0.0016716,14.7288
0.0016748,14.7775,,0.0016748,15.3306,,0.0016748,14.8881,,0.0016748,14.7648,,0.0016748,14.7378,,0.0016748,14.7307
0.0016812,14.7654,,0.0016812,15.3388,,0.0016812,14.9011,,0.0016812,14.7729,,0.0016812,14.7432,,0.0016812,14.7346
0.00169,14.7607,,0.00169,15.3466,,0.00169,14.9182,,0.00169,14.7837,,0.00169,14.7504,,0.00169,14.7399
0.00169128,14.7966,,0.00169128,15.3474,,0.00169128,14.9207,,0.00169128,14.7853,,0.00169128,14.7515,,0.00169128,14.7407
0.00169384,14.8551,,0.00169384,15.349,,0.00169384,14.9256,,0.00169384,14.7885,,0.00169384,14.7536,,0.00169384,14.7423
0.00169896,14.9158,,0.00169896,15.3514,,0.00169896,14.9353,,0.00169896,14.7949,,0.00169896,14.758,,0.00169896,14.7456
0.00170408,14.9365,,0.00170408,15.3528,,0.00170408,14.9448,,0.00170408,14.8013,,0.00170408,14.7624,,0.00170408,14.7489
0.00171,14.9439,,0.00171,15.3534,,0.00171,14.9557,,0.00171,14.8088,,0.00171,14.7675,,0.00171,14.7528
0.00171102,14.9193,,0.00171102,15.3533,,0.00171102,14.9576,,0.00171102,14.8101,,0.00171102,14.7684,,0.00171102,14.7534
0.00171307,14.8808,,0.00171307,15.3531,,0.00171307,14.9612,,0.00171307,14.8126,,0.00171307,14.7701,,0.00171307,14.7547
0.00171717,14.8367,,0.00171717,15.352,,0.00171717,14.9683,,0.00171717,14.8175,,0.00171717,14.7736,,0.00171717,14.7573
0.00172536,14.807,,0.00172536,15.3475,,0.00172536,14.982,,0.00172536,14.8273,,0.00172536,14.7804,,0.00172536,14.7624
0.00173,14.8046,,0.00173,15.3437,,0.00173,14.9893,,0.00173,14.8327,,0.00173,14.7842,,0.00173,14.7653
0.00173164,14.8052,,0.00173164,15.3421,,0.00173164,14.9919,,0.00173164,14.8346,,0.00173164,14.7855,,0.00173164,14.7663
0.00173492,14.8063,,0.00173492,15.3386,,0.00173492,14.9969,,0.00173492,14.8384,,0.00173492,14.7882,,0.00173492,14.7683
0.00174147,14.8071,,0.00174147,15.3304,,0.00174147,15.0064,,0.00174147,14.8458,,0.00174147,14.7934,,0.00174147,14.7723
0.00175,14.8073,,0.00175,15.317,,0.00175,15.0181,,0.00175,14.8551,,0.00175,14.8001,,0.00175,14.7774
0.00175131,14.7986,,0.00175131,15.3147,,0.00175131,15.0198,,0.00175131,14.8565,,0.00175131,14.8011,,0.00175131,14.7782
0.00175393,14.7845,,0.00175393,15.3099,,0.00175393,15.0231,,0.00175393,14.8593,,0.00175393,14.8031,,0.00175393,14.7797
0.00175918,14.7703,,0.00175918,15.2994,,0.00175918,15.0295,,0.00175918,14.8647,,0.00175918,14.8071,,0.00175918,14.7827
0.00176442,14.765,,0.00176442,15.2879,,0.00176442,15.0354,,0.00176442,14.8699,,0.00176442,14.8109,,0.00176442,14.7857
0.00177,14.7626,,0.00177,15.2744,,0.00177,15.0413,,0.00177,14.8753,,0.00177,14.8149,,0.00177,14.7888
0.00177105,14.8091,,0.00177105,15.2719,,0.00177105,15.0424,,0.00177105,14.8764,,0.00177105,14.8157,,0.00177105,14.7894
