"X--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]","Y--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]",,"X--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]","Y--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]",,"X--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]","Y--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]",,"X--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]","Y--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]",,"X--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]","Y--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]",,"X--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]","Y--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]"
0.000854123,14.8048,,0.000854123,14.7888,,0.000854123,14.7798,,0.000854123,14.7818,,0.000854123,14.7801,,0.000854123,14.7782
0.000859621,14.8022,,0.000859621,14.7896,,0.000859621,14.7802,,0.000859621,14.7821,,0.000859621,14.7804,,0.000859621,14.7785
0.000870616,14.8043,,0.000870616,14.7915,,0.000870616,14.7812,,0.000870616,14.7828,,0.000870616,14.7811,,0.000870616,14.7792
0.00088,14.8048,,0.00088,14.7932,,0.00088,14.7822,,0.00088,14.7835,,0.00088,14.7819,,0.00088,14.7798
0.000882,14.8114,,0.000882,14.7936,,0.000882,14.7825,,0.000882,14.7837,,0.000882,14.782,,0.000882,14.78
0.000886,14.8187,,0.000886,14.7945,,0.000886,14.783,,0.000886,14.7841,,0.000886,14.7824,,0.000886,14.7804
0.000894,14.82,,0.000894,14.7964,,0.000894,14.7843,,0.000894,14.785,,0.000894,14.7832,,0.000894,14.7811
0.0009,14.8205,,0.0009,14.7981,,0.0009,14.7854,,0.0009,14.7858,,0.0009,14.7839,,0.0009,14.7817
0.0009016,14.7939,,0.0009016,14.7984,,0.0009016,14.7857,,0.0009016,14.7859,,0.0009016,14.7841,,0.0009016,14.7818
0.0009048,14.7655,,0.0009048,14.7991,,0.0009048,14.7862,,0.0009048,14.7862,,0.0009048,14.7843,,0.0009048,14.7821
0.0009112,14.7609,,0.0009112,14.8002,,0.0009112,14.787,,0.0009112,14.7867,,0.0009112,14.7848,,0.0009112,14.7825
0.00092,14.7594,,0.00092,14.8009,,0.00092,14.7878,,0.00092,14.7873,,0.00092,14.7853,,0.00092,14.7829
0.00092128,14.7597,,0.00092128,14.8009,,0.00092128,14.7879,,0.00092128,14.7873,,0.00092128,14.7853,,0.00092128,14.783
0.00092384,14.7611,,0.00092384,14.8009,,0.00092384,14.7881,,0.00092384,14.7874,,0.00092384,14.7854,,0.00092384,14.7831
0.00092896,14.7606,,0.00092896,14.8008,,0.00092896,14.7883,,0.00092896,14.7876,,0.00092896,14.7856,,0.00092896,14.7833
0.00093408,14.7592,,0.00093408,14.8003,,0.00093408,14.7885,,0.00093408,14.7877,,0.00093408,14.7858,,0.00093408,14.7834
0.00094,14.7579,,0.00094,14.7995,,0.00094,14.7886,,0.00094,14.7877,,0.00094,14.7858,,0.00094,14.7835
0.000941024,14.755,,0.000941024,14.7993,,0.000941024,14.7885,,0.000941024,14.7877,,0.000941024,14.7858,,0.000941024,14.7835
0.000943072,14.7515,,0.000943072,14.7989,,0.000943072,14.7885,,0.000943072,14.7876,,0.000943072,14.7858,,0.000943072,14.7835
0.000947168,14.749,,0.000947168,14.798,,0.000947168,14.7884,,0.000947168,14.7875,,0.000947168,14.7858,,0.000947168,14.7835
0.00095536,14.7466,,0.00095536,14.7956,,0.00095536,14.7879,,0.00095536,14.7872,,0.00095536,14.7856,,0.00095536,14.7834
0.00096,14.7444,,0.00096,14.794,,0.00096,14.7874,,0.00096,14.7869,,0.00096,14.7854,,0.00096,14.7833
0.000961638,14.7628,,0.000961638,14.7934,,0.000961638,14.7873,,0.000961638,14.7868,,0.000961638,14.7854,,0.000961638,14.7833
0.000964915,14.7836,,0.000964915,14.7922,,0.000964915,14.787,,0.000964915,14.7866,,0.000964915,14.7853,,0.000964915,14.7833
0.000971469,14.7868,,0.000971469,14.79,,0.000971469,14.7865,,0.000971469,14.7863,,0.000971469,14.7852,,0.000971469,14.7833
0.00098,14.7865,,0.00098,14.7871,,0.00098,14.7859,,0.00098,14.7859,,0.00098,14.785,,0.00098,14.7832
0.000981311,14.7729,,0.000981311,14.7867,,0.000981311,14.7858,,0.000981311,14.7858,,0.000981311,14.785,,0.000981311,14.7832
0.000983932,14.7564,,0.000983932,14.7858,,0.000983932,14.7855,,0.000983932,14.7856,,0.000983932,14.7849,,0.000983932,14.7831
0.000989175,14.7505,,0.000989175,14.7838,,0.000989175,14.7849,,0.000989175,14.7852,,0.000989175,14.7846,,0.000989175,14.783
0.000994418,14.7497,,0.000994418,14.7817,,0.000994418,14.7842,,0.000994418,14.7848,,0.000994418,14.7843,,0.000994418,14.7828
0.001,14.7482,,0.001,14.7793,,0.001,14.7834,,0.001,14.7842,,0.001,14.784,,0.001,14.7825
0.00100105,14.7578,,0.00100105,14.7788,,0.00100105,14.7833,,0.00100105,14.7841,,0.00100105,14.7839,,0.00100105,14.7825
0.00100315,14.7709,,0.00100315,14.7779,,0.00100315,14.783,,0.00100315,14.7839,,0.00100315,14.7838,,0.00100315,14.7824
0.00100734,14.7771,,0.00100734,14.7762,,0.00100734,14.7824,,0.00100734,14.7835,,0.00100734,14.7835,,0.00100734,14.7823
0.00101573,14.7771,,0.00101573,14.773,,0.00101573,14.7812,,0.00101573,14.7827,,0.00101573,14.7831,,0.00101573,14.782
0.00102,14.7772,,0.00102,14.7714,,0.00102,14.7806,,0.00102,14.7824,,0.00102,14.7828,,0.00102,14.7818
0.00102168,14.7739,,0.00102168,14.7708,,0.00102168,14.7804,,0.00102168,14.7822,,0.00102168,14.7827,,0.00102168,14.7818
0.00102503,14.7704,,0.00102503,14.7697,,0.00102503,14.7799,,0.00102503,14.7819,,0.00102503,14.7825,,0.00102503,14.7816
0.00103174,14.7696,,0.00103174,14.7674,,0.00103174,14.779,,0.00103174,14.7812,,0.00103174,14.7821,,0.00103174,14.7814
0.00104,14.7694,,0.00104,14.7649,,0.00104,14.7779,,0.00104,14.7804,,0.00104,14.7816,,0.00104,14.781
0.00104134,14.768,,0.00104134,14.7645,,0.00104134,14.7777,,0.00104134,14.7803,,0.00104134,14.7815,,0.00104134,14.781
0.00104403,14.7663,,0.00104403,14.7637,,0.00104403,14.7773,,0.00104403,14.78,,0.00104403,14.7813,,0.00104403,14.7808
0.0010494,14.7654,,0.0010494,14.7623,,0.0010494,14.7765,,0.0010494,14.7795,,0.0010494,14.7809,,0.0010494,14.7806
0.00106,14.7648,,0.00106,14.7596,,0.00106,14.775,,0.00106,14.7784,,0.00106,14.7801,,0.00106,14.78
0.00106107,14.7975,,0.00106107,14.7594,,0.00106107,14.7749,,0.00106107,14.7783,,0.00106107,14.7801,,0.00106107,14.78
0.00106322,14.8409,,0.00106322,14.7591,,0.00106322,14.7747,,0.00106322,14.7782,,0.00106322,14.78,,0.00106322,14.78
0.00106752,14.862,,0.00106752,14.7589,,0.00106752,14.7746,,0.00106752,14.7781,,0.00106752,14.78,,0.00106752,14.7801
0.00107611,14.8636,,0.00107611,14.76,,0.00107611,14.7749,,0.00107611,14.7784,,0.00107611,14.7803,,0.00107611,14.7805
0.00108,14.8592,,0.00108,14.761,,0.00108,14.7753,,0.00108,14.7786,,0.00108,14.7806,,0.00108,14.7807
0.00108172,14.819,,0.00108172,14.7615,,0.00108172,14.7754,,0.00108172,14.7787,,0.00108172,14.7806,,0.00108172,14.7808
0.00108515,14.7781,,0.00108515,14.7625,,0.00108515,14.7756,,0.00108515,14.7788,,0.00108515,14.7807,,0.00108515,14.7808
0.00109203,14.7743,,0.00109203,14.7644,,0.00109203,14.7761,,0.00109203,14.779,,0.00109203,14.7809,,0.00109203,14.781
0.0011,14.7746,,0.0011,14.7666,,0.0011,14.7766,,0.0011,14.7792,,0.0011,14.781,,0.0011,14.7812
0.00110137,14.7911,,0.00110137,14.7671,,0.00110137,14.7768,,0.00110137,14.7793,,0.00110137,14.7811,,0.00110137,14.7812
0.00110412,14.8108,,0.00110412,14.768,,0.00110412,14.777,,0.00110412,14.7794,,0.00110412,14.7812,,0.00110412,14.7813
0.00110962,14.8164,,0.00110962,14.77,,0.00110962,14.7776,,0.00110962,14.7798,,0.00110962,14.7814,,0.00110962,14.7816
0.00112,14.8172,,0.00112,14.7744,,0.00112,14.7791,,0.00112,14.7806,,0.00112,14.7821,,0.00112,14.7822
0.0011211,14.8065,,0.0011211,14.7749,,0.0011211,14.7792,,0.0011211,14.7807,,0.0011211,14.7822,,0.0011211,14.7823
0.0011233,14.7951,,0.0011233,14.7759,,0.0011233,14.7796,,0.0011233,14.7809,,0.0011233,14.7823,,0.0011233,14.7824
0.0011277,14.7906,,0.0011277,14.7779,,0.0011277,14.7802,,0.0011277,14.7813,,0.0011277,14.7826,,0.0011277,14.7826
0.00113649,14.7912,,0.00113649,14.7819,,0.00113649,14.7815,,0.00113649,14.782,,0.00113649,14.7831,,0.00113649,14.7831
0.00115,14.7913,,0.00115,14.7877,,0.00115,14.7835,,0.00115,14.7831,,0.00115,14.7839,,0.00115,14.7838
0.00115176,14.7821,,0.00115176,14.7884,,0.00115176,14.7838,,0.00115176,14.7833,,0.00115176,14.784,,0.00115176,14.7839
0.00115528,14.7724,,0.00115528,14.7898,,0.00115528,14.7842,,0.00115528,14.7835,,0.00115528,14.7842,,0.00115528,14.784
0.00116231,14.771,,0.00116231,14.7922,,0.00116231,14.785,,0.00116231,14.7839,,0.00116231,14.7844,,0.00116231,14.7842
0.00117,14.7699,,0.00117,14.7943,,0.00117,14.7857,,0.00117,14.7843,,0.00117,14.7847,,0.00117,14.7844
0.00117141,14.8028,,0.00117141,14.7948,,0.00117141,14.7859,,0.00117141,14.7844,,0.00117141,14.7848,,0.00117141,14.7845
0.00117422,14.8416,,0.00117422,14.7957,,0.00117422,14.7863,,0.00117422,14.7847,,0.00117422,14.785,,0.00117422,14.7847
0.00117985,14.8514,,0.00117985,14.7977,,0.00117985,14.7873,,0.00117985,14.7854,,0.00117985,14.7855,,0.00117985,14.7852
0.00119,14.8517,,0.00119,14.8022,,0.00119,14.7896,,0.00119,14.7869,,0.00119,14.7867,,0.00119,14.7862
0.00119113,14.8292,,0.00119113,14.8027,,0.00119113,14.7898,,0.00119113,14.7871,,0.00119113,14.7868,,0.00119113,14.7863
0.00119338,14.8095,,0.00119338,14.8038,,0.00119338,14.7903,,0.00119338,14.7874,,0.00119338,14.7871,,0.00119338,14.7865
0.00119788,14.8028,,0.00119788,14.8057,,0.00119788,14.7913,,0.00119788,14.7881,,0.00119788,14.7875,,0.00119788,14.787
0.00120689,14.8042,,0.00120689,14.8095,,0.00120689,14.7934,,0.00120689,14.7894,,0.00120689,14.7885,,0.00120689,14.7878
0.00121,14.8041,,0.00121,14.8107,,0.00121,14.794,,0.00121,14.7899,,0.00121,14.7889,,0.00121,14.7881
0.0012118,14.7616,,0.0012118,14.8112,,0.0012118,14.7943,,0.0012118,14.79,,0.0012118,14.789,,0.0012118,14.7882
0.0012154,14.7172,,0.0012154,14.812,,0.0012154,14.7948,,0.0012154,14.7903,,0.0012154,14.7892,,0.0012154,14.7883
0.00122261,14.7103,,0.00122261,14.8127,,0.00122261,14.7954,,0.00122261,14.7906,,0.00122261,14.7893,,0.00122261,14.7884
0.00123,14.7006,,0.00123,14.812,,0.00123,14.7953,,0.00123,14.7905,,0.00123,14.7891,,0.00123,14.7882
0.00123144,14.7342,,0.00123144,14.8117,,0.00123144,14.7952,,0.00123144,14.7905,,0.00123144,14.7891,,0.00123144,14.7882
0.00123432,14.7807,,0.00123432,14.8112,,0.00123432,14.7952,,0.00123432,14.7905,,0.00123432,14.7891,,0.00123432,14.7882
0.00124009,14.7905,,0.00124009,14.8101,,0.00124009,14.7951,,0.00124009,14.7905,,0.00124009,14.7891,,0.00124009,14.7882
0.00125,14.7885,,0.00125,14.8079,,0.00125,14.7948,,0.00125,14.7905,,0.00125,14.7891,,0.00125,14.7883
0.00125115,14.7553,,0.00125115,14.8075,,0.00125115,14.7947,,0.00125115,14.7904,,0.00125115,14.7891,,0.00125115,14.7882
0.00125346,14.7129,,0.00125346,14.8068,,0.00125346,14.7945,,0.00125346,14.7902,,0.00125346,14.7889,,0.00125346,14.7881
0.00125807,14.6936,,0.00125807,14.8048,,0.00125807,14.7939,,0.00125807,14.7898,,0.00125807,14.7886,,0.00125807,14.7878
0.00126729,14.6856,,0.00126729,14.7993,,0.00126729,14.7918,,0.00126729,14.7885,,0.00126729,14.7875,,0.00126729,14.7869
0.00127,14.6738,,0.00127,14.7972,,0.00127,14.791,,0.00127,14.7879,,0.00127,14.787,,0.00127,14.7865
0.00127184,14.7717,,0.00127184,14.7961,,0.00127184,14.7906,,0.00127184,14.7878,,0.00127184,14.7869,,0.00127184,14.7864
0.00127553,14.8766,,0.00127553,14.7939,,0.00127553,14.79,,0.00127553,14.7875,,0.00127553,14.7868,,0.00127553,14.7864
0.00128291,14.8878,,0.00128291,14.7907,,0.00128291,14.7893,,0.00128291,14.7873,,0.00128291,14.7868,,0.00128291,14.7865
0.00129,14.8812,,0.00129,14.789,,0.00129,14.7893,,0.00129,14.7875,,0.00129,14.787,,0.00129,14.7868
0.00129148,14.5128,,0.00129148,14.7877,,0.00129148,14.7885,,0.00129148,14.7868,,0.00129148,14.7864,,0.00129148,14.7862
0.00129443,14.051,,0.00129443,14.7841,,0.00129443,14.7863,,0.00129443,14.785,,0.00129443,14.7847,,0.00129443,14.7846
0.00130033,13.6735,,0.00130033,14.7696,,0.00130033,14.7779,,0.00130033,14.7784,,0.00130033,14.779,,0.00130033,14.7794
0.00131,12.7396,,0.00131,14.7114,,0.00131,14.7445,,0.00131,14.7531,,0.00131,14.7576,,0.00131,14.7603
0.00131118,12.7866,,0.00131118,14.701,,0.00131118,14.7388,,0.00131118,14.7489,,0.00131118,14.7541,,0.00131118,14.7574
0.00131354,12.7574,,0.00131354,14.6785,,0.00131354,14.7263,,0.00131354,14.7397,,0.00131354,14.7466,,0.00131354,14.7509
0.00131826,12.3544,,0.00131826,14.622,,0.00131826,14.6946,,0.00131826,14.7164,,0.00131826,14.7274,,0.00131826,14.7342
0.00132771,10.463,,0.00132771,14.4235,,0.00132771,14.5802,,0.00132771,14.6308,,0.00132771,14.6564,,0.00132771,14.6719
0.00133,9.61642,,0.00133,14.348,,0.00133,14.535,,0.00133,14.5962,,0.00133,14.6271,,0.00133,14.6458
0.00133171,11.8466,,0.00133189,14.317,,0.00133189,14.5254,,0.00133189,14.5941,,0.00133189,14.6289,,0.00133189,14.6499
0.00133512,15.7585,,0.00133567,14.2612,,0.00133567,14.5041,,0.00133567,14.5851,,0.00133567,14.6262,,0.00133567,14.6511
0.00134194,18.8695,,0.00134322,14.1999,,0.00134322,14.4772,,0.00134322,14.5718,,0.00134322,14.6199,,0.00134322,14.6492
0.00135,17.3802,,0.00135,14.1838,,0.00135,14.4677,,0.00135,14.5668,,0.00135,14.6176,,0.00135,14.6487
0.00135136,16.6552,,0.00135151,14.1826,,0.00135151,14.4658,,0.00135151,14.5653,,0.00135151,14.6164,,0.00135151,14.6477
0.00135409,15.6122,,0.00135453,14.181,,0.00135453,14.4622,,0.00135453,14.5624,,0.00135453,14.6141,,0.00135453,14.6458
0.00135955,14.9272,,0.00136058,14.1824,,0.00136058,14.4568,,0.00136058,14.5575,,0.00136058,14.61,,0.00136058,14.6424
0.0013689,14.8438,,0.00137,14.1963,,0.00137,14.4524,,0.00137,14.5522,,0.00137,14.6052,,0.00137,14.6382
0.00137,14.8477,,0.00137121,14.1993,,0.00137121,14.4523,,0.00137121,14.5518,,0.00137121,14.6048,,0.00137121,14.6378
0.00137097,14.8858,,0.00137363,14.2059,,0.00137363,14.4524,,0.00137363,14.5512,,0.00137363,14.6041,,0.00137363,14.6372
0.00137291,14.9431,,0.00137846,14.2219,,0.00137846,14.4536,,0.00137846,14.5505,,0.00137846,14.6031,,0.00137846,14.6363
0.00137678,14.9892,,0.00138813,14.2646,,0.00138813,14.4604,,0.00138813,14.5517,,0.00138813,14.6029,,0.00138813,14.6356
0.00138453,14.9769,,0.0014,14.3333,,0.0014,14.4755,,0.0014,14.5572,,0.0014,14.6053,,0.0014,14.6368
0.0014,14.956,,0.00140193,14.3459,,0.00140193,14.4785,,0.00140193,14.5583,,0.00140193,14.6057,,0.00140193,14.637
0.00140155,14.8828,,0.0014058,14.3713,,0.0014058,14.4846,,0.0014058,14.5606,,0.0014058,14.6067,,0.0014058,14.6375
0.00140465,14.7925,,0.00141354,14.424,,0.00141354,14.4978,,0.00141354,14.5657,,0.00141354,14.6091,,0.00141354,14.6386
0.00141085,14.7631,,0.00142,14.4694,,0.00142,14.5097,,0.00142,14.5705,,0.00142,14.6114,,0.00142,14.6398
0.00142,14.769,,0.00142155,14.4803,,0.00142155,14.5126,,0.00142155,14.5717,,0.00142155,14.612,,0.00142155,14.6401
0.00142124,14.7518,,0.00142464,14.5021,,0.00142464,14.5185,,0.00142464,14.5741,,0.00142464,14.6131,,0.00142464,14.6407
0.00142372,14.7308,,0.00143083,14.5456,,0.00143083,14.5306,,0.00143083,14.5791,,0.00143083,14.6155,,0.00143083,14.6419
0.00142868,14.7204,,0.00144,14.6088,,0.00144,14.5491,,0.00144,14.5868,,0.00144,14.6193,,0.00144,14.6439
0.0014386,14.7198,,0.00144124,14.6174,,0.00144124,14.5517,,0.00144124,14.588,,0.00144124,14.6199,,0.00144124,14.6443
0.00144,14.7196,,0.00144371,14.6344,,0.00144371,14.5571,,0.00144371,14.5904,,0.00144371,14.6212,,0.00144371,14.6451
0.00144198,14.7852,,0.00144867,14.6684,,0.00144867,14.5682,,0.00144867,14.5955,,0.00144867,14.624,,0.00144867,14.6468
0.00144595,14.8582,,0.00145857,14.7354,,0.00145857,14.5917,,0.00145857,14.6067,,0.00145857,14.6304,,0.00145857,14.6508
0.00145389,14.8711,,0.00146,14.745,,0.00146,14.5952,,0.00146,14.6084,,0.00146,14.6314,,0.00146,14.6515
0.00146,14.8627,,0.00146198,14.758,,0.00146198,14.6001,,0.00146198,14.6108,,0.00146198,14.6328,,0.00146198,14.6524
0.00146159,14.8397,,0.00146594,14.7836,,0.00146594,14.6099,,0.00146594,14.6156,,0.00146594,14.6356,,0.00146594,14.6542
0.00146476,14.821,,0.00147386,14.8326,,0.00147386,14.6298,,0.00147386,14.6256,,0.00147386,14.6414,,0.00147386,14.6579
0.00147111,14.8178,,0.00148,14.8682,,0.00148,14.6454,,0.00148,14.6336,,0.00148,14.6462,,0.00148,14.6611
0.00148,14.8206,,0.00148158,14.877,,0.00148158,14.6494,,0.00148158,14.6357,,0.00148158,14.6475,,0.00148158,14.6619
0.00148127,14.8219,,0.00148475,14.8943,,0.00148475,14.6575,,0.00148475,14.64,,0.00148475,14.65,,0.00148475,14.6636
0.00148381,14.8294,,0.00149109,14.927,,0.00149109,14.6737,,0.00149109,14.6486,,0.00149109,14.6553,,0.00149109,14.6672
0.00148889,14.8336,,0.0015,14.9686,,0.0015,14.6965,,0.0015,14.6611,,0.0015,14.6631,,0.0015,14.6724
0.00149397,14.8337,,0.00150127,14.9739,,0.00150127,14.6997,,0.00150127,14.6629,,0.00150127,14.6642,,0.00150127,14.6732
0.0015,14.8354,,0.0015038,14.9844,,0.0015038,14.706,,0.0015038,14.6664,,0.0015038,14.6664,,0.0015038,14.6747
0.00150102,14.8194,,0.00150887,15.0038,,0.00150887,14.7185,,0.00150887,14.6735,,0.00150887,14.6708,,0.00150887,14.6777
0.00150305,14.8016,,0.00151394,15.0209,,0.00151394,14.7307,,0.00151394,14.6805,,0.00151394,14.6753,,0.00151394,14.6807
0.00150711,14.7926,,0.00152,15.0386,,0.00152,14.7449,,0.00152,14.6889,,0.00152,14.6806,,0.00152,14.6844
0.00151523,14.7937,,0.00152101,15.0412,,0.00152101,14.7472,,0.00152101,14.6902,,0.00152101,14.6814,,0.00152101,14.685
0.00152,14.7941,,0.00152304,15.0462,,0.00152304,14.7518,,0.00152304,14.6929,,0.00152304,14.6832,,0.00152304,14.6861
0.00152163,14.7702,,0.0015271,15.0549,,0.0015271,14.7606,,0.0015271,14.6982,,0.0015271,14.6866,,0.0015271,14.6884
0.00152488,14.7434,,0.00153521,15.0675,,0.00153521,14.7773,,0.00153521,14.7085,,0.00153521,14.6932,,0.00153521,14.693
0.00153138,14.7374,,0.00154,15.0721,,0.00154,14.7865,,0.00154,14.7143,,0.00154,14.697,,0.00154,14.6955
0.00154,14.7359,,0.00154162,15.073,,0.00154162,14.7895,,0.00154162,14.7162,,0.00154162,14.6982,,0.00154162,14.6964
0.0015413,14.7344,,0.00154487,15.0744,,0.00154487,14.7953,,0.00154487,14.72,,0.00154487,14.7007,,0.00154487,14.6981
0.0015439,14.7336,,0.00155136,15.0744,,0.00155136,14.8062,,0.00155136,14.7274,,0.00155136,14.7055,,0.00155136,14.7015
0.0015491,14.7321,,0.00156,15.0689,,0.00156,14.8193,,0.00156,14.7365,,0.00156,14.7117,,0.00156,14.7057
0.0015543,14.7304,,0.0015613,15.0677,,0.0015613,14.8212,,0.0015613,14.738,,0.0015613,14.7127,,0.0015613,14.7065
0.00156,14.7286,,0.00156389,15.0652,,0.00156389,14.8252,,0.00156389,14.741,,0.00156389,14.7148,,0.00156389,14.708
0.00156104,14.7908,,0.00156909,15.0596,,0.00156909,14.833,,0.00156909,14.747,,0.00156909,14.7192,,0.00156909,14.7112
0.00156312,14.8758,,0.00157428,15.0534,,0.00157428,14.8408,,0.00157428,14.7531,,0.00157428,14.7236,,0.00157428,14.7146
0.00156728,14.9212,,0.00158,15.0458,,0.00158,14.8492,,0.00158,14.76,,0.00158,14.7287,,0.00158,14.7184
0.0015756,14.9142,,0.00158104,15.0443,,0.00158104,14.8508,,0.00158104,14.7613,,0.00158104,14.7296,,0.00158104,14.7191
0.00158,14.9186,,0.00158312,15.0413,,0.00158312,14.8538,,0.00158312,14.7638,,0.00158312,14.7316,,0.00158312,14.7206
0.00158166,14.9239,,0.00158727,15.0352,,0.00158727,14.86,,0.00158727,14.769,,0.00158727,14.7354,,0.00158727,14.7236
0.00158499,14.9351,,0.00159558,15.0224,,0.00159558,14.872,,0.00159558,14.7795,,0.00159558,14.7434,,0.00159558,14.7297
0.00159165,14.936,,0.0016,15.0152,,0.0016,14.8783,,0.0016,14.7852,,0.0016,14.7478,,0.0016,14.7331
0.0016,14.922,,0.00160166,15.0123,,0.00160166,14.8805,,0.00160166,14.7872,,0.00160166,14.7494,,0.00160166,14.7343
0.00160133,14.8841,,0.00160498,15.0064,,0.00160498,14.8849,,0.00160498,14.7912,,0.00160498,14.7525,,0.00160498,14.7368
0.00160399,14.8409,,0.00161163,14.9936,,0.00161163,14.893,,0.00161163,14.7991,,0.00161163,14.7587,,0.00161163,14.7416
0.00160932,14.833,,0.00162,14.9762,,0.00162,14.9022,,0.00162,14.8086,,0.00162,14.7663,,0.00162,14.7476
0.00161464,14.8354,,0.00162133,14.9732,,0.00162133,14.9035,,0.00162133,14.8101,,0.00162133,14.7675,,0.00162133,14.7485
0.00162,14.8359,,0.00162399,14.9672,,0.00162399,14.9061,,0.00162399,14.8129,,0.00162399,14.7698,,0.00162399,14.7503
0.00162106,14.8198,,0.0016293,14.9546,,0.0016293,14.9107,,0.0016293,14.8183,,0.0016293,14.7742,,0.0016293,14.7538
0.00162319,14.8005,,0.00163994,14.9279,,0.00163994,14.918,,0.00163994,14.8284,,0.00163994,14.7827,,0.00163994,14.7607
0.00162745,14.7934,,0.00165,14.9013,,0.00165,14.9229,,0.00165,14.8368,,0.00165,14.7902,,0.00165,14.7668
0.00163597,14.7934,,0.001652,14.896,,0.001652,14.9236,,0.001652,14.8383,,0.001652,14.7916,,0.001652,14.7679
0.00165,14.7914,,0.001656,14.8852,,0.001656,14.9248,,0.001656,14.8413,,0.001656,14.7944,,0.001656,14.7703
0.0016517,14.7968,,0.001664,14.8639,,0.001664,14.9265,,0.001664,14.8469,,0.001664,14.7997,,0.001664,14.7748
0.00165511,14.8029,,0.00167,14.8481,,0.00167,14.9271,,0.00167,14.8507,,0.00167,14.8036,,0.00167,14.7781
0.00166193,14.803,,0.0016716,14.844,,0.0016716,14.9271,,0.0016716,14.8517,,0.0016716,14.8045,,0.0016716,14.7789
0.00167,14.8029,,0.0016748,14.8357,,0.0016748,14.927,,0.0016748,14.8535,,0.0016748,14.8064,,0.0016748,14.7806
0.00167136,14.7973,,0.0016812,14.8195,,0.0016812,14.9263,,0.0016812,14.8569,,0.0016812,14.81,,0.0016812,14.7837
0.00167409,14.7909,,0.00169,14.7982,,0.00169,14.9244,,0.00169,14.8608,,0.00169,14.8146,,0.00169,14.7879
0.00167954,14.7892,,0.00169128,14.7952,,0.00169128,14.924,,0.00169128,14.8614,,0.00169128,14.8153,,0.00169128,14.7885
0.00169,14.7883,,0.00169384,14.7895,,0.00169384,14.9233,,0.00169384,14.8625,,0.00169384,14.8166,,0.00169384,14.7898
0.00169109,14.8118,,0.00169896,14.7787,,0.00169896,14.9218,,0.00169896,14.8646,,0.00169896,14.8193,,0.00169896,14.7922
0.00169327,14.8418,,0.00170408,14.7688,,0.00170408,14.9201,,0.00170408,14.8666,,0.00170408,14.8219,,0.00170408,14.7947
0.00169763,14.8532,,0.00171,14.7586,,0.00171,14.9179,,0.00171,14.8688,,0.00171,14.8248,,0.00171,14.7975
0.00170636,14.8537,,0.00171102,14.7569,,0.00171102,14.9175,,0.00171102,14.8691,,0.00171102,14.8253,,0.00171102,14.798
0.00171,14.8526,,0.00171307,14.7537,,0.00171307,14.9166,,0.00171307,14.8697,,0.00171307,14.8262,,0.00171307,14.7989
0.00171174,14.8294,,0.00171717,14.7475,,0.00171717,14.9148,,0.00171717,14.8709,,0.00171717,14.828,,0.00171717,14.8006
0.00171523,14.807,,0.00172536,14.7366,,0.00172536,14.9106,,0.00172536,14.873,,0.00172536,14.8314,,0.00172536,14.804
0.00172221,14.8071,,0.00173,14.7312,,0.00173,14.9079,,0.00173,14.8739,,0.00173,14.8332,,0.00173,14.8059
0.00173,14.8069,,0.00173164,14.7295,,0.00173164,14.9069,,0.00173164,14.8742,,0.00173164,14.8338,,0.00173164,14.8065
0.0017314,14.8075,,0.00173492,14.7262,,0.00173492,14.9049,,0.00173492,14.8747,,0.00173492,14.835,,0.00173492,14.8077
0.00173419,14.8083,,0.00174147,14.7206,,0.00174147,14.9007,,0.00174147,14.8755,,0.00174147,14.8372,,0.00174147,14.8101
0.00173977,14.8083,,0.00175,14.7151,,0.00175,14.8947,,0.00175,14.8762,,0.00175,14.8397,,0.00175,14.813
0.00175,14.8083,,0.00175131,14.7145,,0.00175131,14.8938,,0.00175131,14.8762,,0.00175131,14.8401,,0.00175131,14.8134
0.00175112,14.8026,,0.00175393,14.7132,,0.00175393,14.8918,,0.00175393,14.8763,,0.00175393,14.8408,,0.00175393,14.8143
0.00175335,14.7955,,0.00175918,14.7113,,0.00175918,14.8878,,0.00175918,14.8763,,0.00175918,14.8421,,0.00175918,14.8158
0.00175782,14.7929,,0.00176442,14.7099,,0.00176442,14.8836,,0.00176442,14.8761,,0.00176442,14.8432,,0.00176442,14.8173
0.00176675,14.7922,,0.00177,14.7092,,0.00177,14.879,,0.00177,14.8757,,0.00177,14.8442,,0.00177,14.8188
0.00177,14.7914,,0.00177105,14.7092,,0.00177105,14.8782,,0.00177105,14.8756,,0.00177105,14.8445,,0.00177105,14.8191
